Identifier, Size, 2F1, 2F2, 2F3, 2F4, 2F5
FFJ24_RS12475, 1685.0, , , , 400:3:0.137931:0.137931, 
FFJ24_RS12480, 346.7, , , , , 
FFJ24_RS12485, 1061.7, , , , , 
FFJ24_RS12490, 1406.0, , , , , 
FFJ24_RS12495, 925.0, , , , , 
FFJ24_RS12500, 943.7, , , , , 
FFJ24_RS12505, 616.3, , , , , 
FFJ24_RS12510, 719.0, , , , , 
FFJ24_RS12515, 491.3, , , , , 
FFJ24_RS12520, 1310.3, , , , , 
FFJ24_RS12525, 2503.0, , , , , 
FFJ24_RS12530, 1552.7, , , , , 
FFJ24_RS12535, 965.7, , , , , 
FFJ24_RS12540, 1008.0, , , , , 
FFJ24_RS12545, 902.0, , , , , 
FFJ24_RS12550, 1740.0, , , , , 
FFJ24_RS12555, 1149.0, , , , , 
FFJ24_RS12560, 3302.3, , , , 400:3:0.136364:0.136364, 
FFJ24_RS12565, 327.0, , , , , 
FFJ24_RS12570, 876.3, , , , , 
FFJ24_RS12575, 1963.3, , , , , 
FFJ24_RS12580, 675.0, , , , , 
FFJ24_RS12585, 739.0, , , , , 
FFJ24_RS12590, 616.7, , , , , 
FFJ24_RS12595, 366.0, , , , , 
FFJ24_RS12600, 981.0, , , , , 
FFJ24_RS12605, 1167.0, , , , , 
FFJ24_RS12610, 593.7, , , , , 
FFJ24_RS12615, 831.3, , , , , 
FFJ24_RS12620, 295.3, , , , , 
FFJ24_RS12625, 711.7, , , , , 
FFJ24_RS12630, 726.7, , , , , 
FFJ24_RS12635, 473.0, , , , , 
FFJ24_RS12640, 1254.0, , , , , 
FFJ24_RS12645, 803.3, , , , , 
FFJ24_RS12650, 2896.7, , , , , 
FFJ24_RS12655, 225.3, , , , , 
FFJ24_RS12660, 215.7, , , , , 
FFJ24_RS12665, 793.7, , , , , 
FFJ24_RS12670, 631.0, , , , , 
FFJ24_RS12675, 1050.7, , , , , 
FFJ24_RS12680, 536.3, , , , , 
FFJ24_RS12685, 386.7, , , , , 
FFJ24_RS12690, 569.7, , , , , 
FFJ24_RS12695, 1955.3, , , , , 
FFJ24_RS12700, 2942.0, , , , , 
FFJ24_RS12705, 844.0, , , , , 
FFJ24_RS12710, 1625.3, , , , , 
FFJ24_RS12715, 1072.3, , , , , 
FFJ24_RS12720, 1833.3, , , , , 
FFJ24_RS12725, 1885.7, , , , , 
FFJ24_RS12730, 281.3, , , , , 
FFJ24_RS12735, 785.3, , , , , 
FFJ24_RS12740, 1794.3, , , , , 
FFJ24_RS12745, 879.7, , , , , 
FFJ24_RS12750, 1939.3, , , , , 
FFJ24_RS12755, 2008.0, , , , 400:3:0.130435:0.130435, 
FFJ24_RS12760, 774.7, , , , , 
FFJ24_RS12765, 1191.0, , , , , 
FFJ24_RS12770, 2952.3, , , , , 
FFJ24_RS12775, 1021.7, , , , , 
FFJ24_RS12780, 562.0, , , , , 
FFJ24_RS12785, 389.0, , , , , 
FFJ24_RS12790, 424.7, , , , , 
FFJ24_RS12795, 1118.7, , , , , 
FFJ24_RS12800, 320.0, , , , , 
FFJ24_RS12805, 684.0, , , , , 
FFJ24_RS12810, 1088.3, , , , , 
FFJ24_RS12815, 752.0, , , , , 
FFJ24_RS12820, 1211.0, , , , , 
FFJ24_RS12825, 1566.0, , , , , 
FFJ24_RS12830, 1583.7, , , , , 
FFJ24_RS12835, 2339.0, , , , , 
FFJ24_RS12840, 263.0, , , , , 
FFJ24_RS12845, 647.0, , , , , 
FFJ24_RS12850, 455.7, , , , 400:3:0.185185:0.185185;400:3:0.230769:0.230769;400:3:0.333333:0.466667;400:3:0.375:0.375;400:3:0.277778:0.277778;400:3:0.186047:0.186047, 
FFJ24_RS12855, 1102.3, , , , , 
FFJ24_RS12860, 2546.3, , , , , 
FFJ24_RS12865, 1019.0, , , , , 
FFJ24_RS12870, 575.3, , , , , 
FFJ24_RS12875, 452.0, , , , , 
FFJ24_RS12880, 613.3, , , , , 
FFJ24_RS12885, 686.3, , , , , 
FFJ24_RS12890, 1039.0, , , , , 
FFJ24_RS12895, 507.0, , , , , 
FFJ24_RS12900, 872.7, , , , , 
FFJ24_RS12905, 842.0, , , , , 
FFJ24_RS12910, 768.0, , , , , 
FFJ24_RS12915, 754.7, , , , , 
FFJ24_RS12920, 591.7, , , , , 
FFJ24_RS12925, 1267.3, , , , 400:3:0.166667:0.166667, 
FFJ24_RS12930, 582.3, , , , , 
FFJ24_RS12935, 508.0, , , , , 
FFJ24_RS12940, 419.3, , , , , 
FFJ24_RS12945, 572.0, , , , , 
FFJ24_RS12950, 2011.0, , , , , 
FFJ24_RS12955, 395.3, , , , , 
FFJ24_RS12960, 170.0, , , , , 
FFJ24_RS12965, 153.0, , , , , 
FFJ24_RS12970, 698.3, , , , , 
FFJ24_RS12975, 955.0, , , , , 
FFJ24_RS12980, 283.7, , , , , 
FFJ24_RS12985, 636.3, , , , , 
FFJ24_RS12990, 1215.7, , , , , 
FFJ24_RS12995, 843.0, , , , , 
FFJ24_RS13000, 261.0, , , , , 
FFJ24_RS13005, 867.3, , , , , 
FFJ24_RS13010, 842.0, , , , 400:3:0.129032:0.129032, 
FFJ24_RS13015, 567.0, , , , , 
FFJ24_RS13020, 1367.7, , , , , 
FFJ24_RS13025, 510.7, , , , , 
FFJ24_RS13030, 278.0, , , , , 
FFJ24_RS13035, 218.7, , , , , 
FFJ24_RS13040, 574.7, , , , , 
FFJ24_RS13045, 650.7, , , , , 
FFJ24_RS13050, 606.3, , , , , 
FFJ24_RS13055, 616.7, , , , , 
FFJ24_RS13060, 248.3, , , , , 
FFJ24_RS13065, 241.3, , , , , 
FFJ24_RS13070, 565.0, , , , , 
FFJ24_RS13075, 766.0, , , , , 
FFJ24_RS13080, 936.7, , , , , 
FFJ24_RS13085, 473.3, , , , , 
FFJ24_RS13090, 772.0, , , , , 
FFJ24_RS13095, 919.0, , , , , 
FFJ24_RS13100, 569.3, , , , , 
FFJ24_RS13105, 392.7, , , , , 
FFJ24_RS13110, 190.0, , , , , 
FFJ24_RS13115, 871.7, , , , , 
FFJ24_RS13120, 357.0, , , , , 
FFJ24_RS13125, 704.3, , , , , 
FFJ24_RS13130, 374.7, , , , , 
FFJ24_RS13135, 643.3, , , , , 
FFJ24_RS13140, 257.3, , , , , 
FFJ24_RS13145, 332.3, , , , , 
FFJ24_RS13150, 1930.0, , , , , 
FFJ24_RS13155, 2143.3, , , , , 
FFJ24_RS13160, 932.7, , , , , 
FFJ24_RS13165, 898.3, , , , , 
FFJ24_RS13170, 1285.3, , , , , 
FFJ24_RS13175, 2456.0, , , , , 
FFJ24_RS13180, 3341.3, , , , , 
FFJ24_RS13185, 773.3, , , , , 
FFJ24_RS13190, 1396.3, , , , , 
FFJ24_RS13195, 1468.0, , , , , 
FFJ24_RS13200, 579.3, , , , , 
FFJ24_RS13205, 771.0, , , , , 
FFJ24_RS13210, 643.0, , , , , 
FFJ24_RS13215, 1229.3, , , , , 
FFJ24_RS13220, 999.3, , , , , 
FFJ24_RS13225, 754.0, , , , , 
FFJ24_RS13230, 416.0, , , , , 
FFJ24_RS13235, 460.0, , , , , 
FFJ24_RS13240, 233.3, , , , , 
FFJ24_RS13245, 594.0, , , , , 
FFJ24_RS13250, 790.7, , , , , 
FFJ24_RS13255, 939.7, , , , , 
FFJ24_RS13260, 518.3, , , , , 
FFJ24_RS13265, 585.7, , , , , 
FFJ24_RS13270, 620.3, , , , , 
FFJ24_RS13275, 354.7, , , , , 
FFJ24_RS13280, 2203.0, , , , , 
FFJ24_RS13285, 2149.7, , , , , 
FFJ24_RS13290, 1918.7, , , , , 
FFJ24_RS13295, 616.7, , , , , 
FFJ24_RS13300, 410.7, , , , , 
FFJ24_RS13305, 618.7, , , , , 
FFJ24_RS13310, 1063.3, , , , , 
FFJ24_RS13315, 441.3, , , , , 
FFJ24_RS13320, 567.7, , , , , 
FFJ24_RS13325, 1417.0, , , , , 
FFJ24_RS13330, 2355.3, , , , , 
FFJ24_RS13335, 664.0, , , , , 
FFJ24_RS13340, 512.0, , , , , 
FFJ24_RS13345, 2107.0, , , , , 
FFJ24_RS13350, 774.3, , , , , 
FFJ24_RS13355, 783.3, , , , , 
FFJ24_RS13360, 1035.3, , , , , 
FFJ24_RS13365, 395.7, , , , , 
FFJ24_RS13370, 380.7, , , , , 
FFJ24_RS13375, 558.7, , , , , 
FFJ24_RS13380, 557.7, , , , , 
FFJ24_RS13385, 1395.0, , , , , 
FFJ24_RS13390, 640.0, , , , , 
FFJ24_RS13395, 568.7, , , , , 
FFJ24_RS13400, 963.7, , , , , 
FFJ24_RS13405, 534.7, , , , , 
FFJ24_RS13410, 421.7, , , , , 
FFJ24_RS13415, 1698.3, , , , , 
FFJ24_RS13420, 360.3, , , , , 
FFJ24_RS13425, 867.3, , , , , 
FFJ24_RS13430, 812.7, , , , , 
FFJ24_RS13435, 1054.7, , , , , 
FFJ24_RS13440, 882.7, , , , , 
FFJ24_RS13445, 1202.7, , , , , 
FFJ24_RS13450, 858.0, , , , 400:3:0.142857:0.142857, 
FFJ24_RS13455, 481.7, , , , , 
FFJ24_RS13460, 1193.7, , , , , 
FFJ24_RS13465, 798.3, , , , , 
FFJ24_RS13470, 279.7, , , , , 
FFJ24_RS13475, 361.0, , , , , 
FFJ24_RS13480, 1923.0, , , , , 
FFJ24_RS13485, 2912.0, , , , , 
FFJ24_RS13490, 265.7, , , , , 
FFJ24_RS13495, 327.3, , , , , 
FFJ24_RS13500, 788.3, , , , , 
FFJ24_RS13505, 401.0, , , , , 
FFJ24_RS13510, 957.0, , , , , 
FFJ24_RS13520, 1030.3, , , , , 
FFJ24_RS13525, 536.7, , , , , 
FFJ24_RS13530, 978.3, , , , , 
FFJ24_RS13535, 954.0, , , , , 
FFJ24_RS13540, 864.0, , , , , 
FFJ24_RS13545, 676.7, , , , , 
FFJ24_RS13550, 2331.0, , , , , 
FFJ24_RS13555, 224.0, , , , , 
FFJ24_RS13560, 299.0, , , , , 
FFJ24_RS13565, 670.3, , , , , 
FFJ24_RS13570, 612.0, , , , , 
FFJ24_RS13575, 683.3, , , , , 
FFJ24_RS13580, 1038.3, , , , , 
FFJ24_RS13585, 405.7, , , , , 
FFJ24_RS13590, 747.0, , , , , 
FFJ24_RS13595, 733.7, , , , , 
FFJ24_RS13600, 392.3, , , , , 
FFJ24_RS13605, 488.7, , , , , 
FFJ24_RS13610, 2415.0, , , , , 
FFJ24_RS13615, 1145.3, , , , , 
FFJ24_RS13620, 775.0, , , , , 
FFJ24_RS13625, 339.7, , , , , 
FFJ24_RS13630, 487.0, , , , , 
FFJ24_RS13635, 963.7, , , , , 
FFJ24_RS13640, 770.0, , , , , 
FFJ24_RS13645, 1307.0, , , , , 
FFJ24_RS13650, 902.3, , , , , 
FFJ24_RS13655, 1161.7, , , , , 
FFJ24_RS13660, 792.3, , , , , 
FFJ24_RS13665, 264.0, , , , , 
FFJ24_RS13670, 1028.3, , , , , 
FFJ24_RS13675, 1209.7, , , , , 
FFJ24_RS13680, 692.3, , , , , 
FFJ24_RS13685, 442.3, , , , , 
FFJ24_RS13690, 569.7, , , , , 
FFJ24_RS13695, 588.3, , , , , 
FFJ24_RS13700, 800.3, , , , , 
FFJ24_RS13705, 499.7, , , , , 
FFJ24_RS13710, 790.3, , , , , 
FFJ24_RS13715, 336.7, , , , , 
FFJ24_RS13720, 383.3, , , , , 
FFJ24_RS13725, 809.7, , , , , 
FFJ24_RS13730, 971.7, , , , , 
FFJ24_RS13735, 1511.3, , , , , 
FFJ24_RS13740, 342.0, , , , , 
FFJ24_RS13745, 479.0, , , , , 
FFJ24_RS13750, 957.3, , , , , 
FFJ24_RS13755, 499.3, , , , , 
FFJ24_RS13760, 1214.0, , , , , 
FFJ24_RS13765, 176.0, , , , , 
FFJ24_RS13770, 557.7, , , , , 
FFJ24_RS13775, 503.0, , , , , 
FFJ24_RS13780, 1047.7, , , , , 
FFJ24_RS13785, 970.0, , , , , 
FFJ24_RS13790, 1171.7, , , , , 
FFJ24_RS13795, 696.3, , , , , 
FFJ24_RS13800, 1050.0, , , , , 
FFJ24_RS13805, 2707.3, , , , , 
FFJ24_RS13810, 1049.0, , , , , 
FFJ24_RS13815, 582.3, , , , , 
FFJ24_RS13820, 1526.0, , , , , 
FFJ24_RS13825, 791.7, , , , , 
FFJ24_RS13830, 570.3, , , , , 
FFJ24_RS13835, 290.7, , , , , 
FFJ24_RS13840, 1169.7, , , , , 
FFJ24_RS13845, 552.7, , , , , 
FFJ24_RS13850, 909.7, , , , , 
FFJ24_RS13855, 714.7, , , , , 
FFJ24_RS13860, 1963.7, , , , , 
FFJ24_RS13865, 1092.0, , , , , 
FFJ24_RS13870, 942.7, , , , , 
FFJ24_RS13875, 1189.7, , , , , 
FFJ24_RS13880, 671.3, , , , , 
FFJ24_RS13885, 364.0, , , , , 
FFJ24_RS13890, 206.0, , , , , 
FFJ24_RS13895, 583.0, , , , , 
FFJ24_RS13900, 2676.7, , , , , 
FFJ24_RS13905, 1162.0, , , , , 
FFJ24_RS13910, 1056.0, , , , , 
FFJ24_RS13915, 637.3, , , , , 
FFJ24_RS13920, 760.0, , , , , 
FFJ24_RS13925, 602.7, , , , , 
FFJ24_RS13930, 1028.7, , , , , 
FFJ24_RS13935, 1998.7, , , , , 
FFJ24_RS13940, 299.7, , , , , 
FFJ24_RS13945, 371.7, , , , , 
FFJ24_RS13950, 1077.3, , , , , 
FFJ24_RS13955, 786.7, , , , , 
FFJ24_RS13960, 889.0, , , , , 
FFJ24_RS13965, 1050.3, , , , , 
FFJ24_RS13970, 819.0, , , , , 
FFJ24_RS13975, 856.7, , , , , 
FFJ24_RS13980, 1030.7, , , , , 
FFJ24_RS13985, 2270.7, , , , , 
FFJ24_RS13990, 1365.3, , , , , 
FFJ24_RS13995, 483.3, , , , , 
FFJ24_RS14000, 918.3, , , , 400:3:0.125:0.125, 
FFJ24_RS14005, 377.7, , , , , 
FFJ24_RS14010, 1287.3, , , , , 
FFJ24_RS14015, 2456.3, , , , , 
FFJ24_RS14020, 1579.7, , , , , 
FFJ24_RS14025, 224.0, , , , , 
FFJ24_RS14030, 326.0, , , , , 
FFJ24_RS14035, 1415.0, , , , , 
FFJ24_RS14040, 1062.7, , , , , 
FFJ24_RS14045, 2196.0, , , , , 
FFJ24_RS14050, 347.0, , , , , 
FFJ24_RS14055, 913.3, , , , , 
FFJ24_RS14060, 2404.0, , , , , 
FFJ24_RS14065, 736.3, , , , , 
FFJ24_RS14070, 609.3, , , , , 
FFJ24_RS14075, 1561.7, , , , , 
FFJ24_RS14080, 1683.3, , , , , 
FFJ24_RS14085, 1230.7, , , , 400:3:0.136364:0.136364, 
FFJ24_RS14090, 850.3, , , , , 
FFJ24_RS14095, 1886.0, , , , , 
FFJ24_RS14100, 1123.7, , , , , 
FFJ24_RS14105, 1769.3, , , , , 
FFJ24_RS14110, 778.3, , , , , 
FFJ24_RS14115, 590.7, , , , , 
FFJ24_RS14120, 1164.0, , , , , 
FFJ24_RS14125, 408.3, , , , , 
FFJ24_RS14130, 1861.7, , , , , 
FFJ24_RS14135, 412.3, , , , , 
FFJ24_RS14140, 551.3, , , , , 
FFJ24_RS14145, 1889.3, , , , , 
FFJ24_RS14150, 580.0, , , , , 
FFJ24_RS14155, 133.0, , , , , 
FFJ24_RS14160, 169.0, , , , , 
FFJ24_RS14165, 599.7, , , , , 
FFJ24_RS14170, 626.3, , , , , 
FFJ24_RS14175, 926.7, , , , , 
FFJ24_RS14180, 588.0, , , , , 
FFJ24_RS14185, 423.7, , , , , 
FFJ24_RS14190, 1575.3, , , , , 
FFJ24_RS14195, 1131.7, , , , , 
FFJ24_RS14200, 871.0, , , , , 
FFJ24_RS14205, 1075.7, , , , , 
FFJ24_RS14210, 797.0, , , , , 
FFJ24_RS14215, 753.7, , , , , 
FFJ24_RS14220, 1277.3, , , , , 
FFJ24_RS14225, 509.3, , , , , 
FFJ24_RS14230, 974.0, , , , , 
FFJ24_RS14235, 562.0, , , , , 
FFJ24_RS14240, 518.3, , , , , 
FFJ24_RS14245, 419.0, , , , , 
FFJ24_RS14250, 469.7, , , , , 
FFJ24_RS14255, 447.3, , , , , 
FFJ24_RS14260, 1073.7, , , , , 
FFJ24_RS14265, 389.0, , , , , 
FFJ24_RS14270, 613.7, , , , , 
FFJ24_RS14275, 525.0, , , , , 
FFJ24_RS14280, 1846.0, , , , , 
FFJ24_RS14285, 391.3, , , , , 
FFJ24_RS14290, 458.0, , , , , 
FFJ24_RS14295, 618.0, , , , , 
FFJ24_RS14300, 213.3, , , , , 
FFJ24_RS14305, 531.3, , , , , 
FFJ24_RS14310, 228.0, , , , , 
FFJ24_RS14315, 790.0, , , , , 
FFJ24_RS14320, 611.0, , , , , 
FFJ24_RS14325, 1609.3, , , , , 
FFJ24_RS14330, 696.7, , , , , 
FFJ24_RS14335, 916.0, , , , , 
FFJ24_RS14340, 464.7, , , , , 
FFJ24_RS14345, 1038.0, , , , , 
FFJ24_RS14350, 1186.0, , , , , 
FFJ24_RS14355, 1167.7, , , , , 
FFJ24_RS14360, 2213.7, , , , , 
FFJ24_RS14365, 556.7, , , , , 
FFJ24_RS14370, 567.7, , , , , 
FFJ24_RS14375, 1706.0, , , , , 
FFJ24_RS14380, 1706.7, , , , , 
FFJ24_RS14385, 678.0, , , , , 
FFJ24_RS14390, 393.3, , , , , 
FFJ24_RS14395, 368.7, , , , , 
FFJ24_RS14400, 636.0, , , , , 
FFJ24_RS14405, 846.7, , , , , 
FFJ24_RS14410, 939.0, , , , 400:3:0.147059:0.147059;400:3:0.147059:0.147059, 
FFJ24_RS14415, 231.7, , , , , 
FFJ24_RS14420, 363.0, , , , , 
FFJ24_RS14425, 663.3, , , , , 
FFJ24_RS14430, 967.3, , , , , 
FFJ24_RS14435, 373.7, , , , , 
FFJ24_RS14440, 641.3, , , , , 
FFJ24_RS14445, 382.3, , , , , 
FFJ24_RS14450, 332.0, , , , , 
FFJ24_RS14455, 1086.3, , , , , 
FFJ24_RS14460, 1077.0, , , , , 
FFJ24_RS14465, 267.0, , , , , 
FFJ24_RS14470, 1508.3, , , , , 
FFJ24_RS14475, 909.3, , , , , 
FFJ24_RS14480, 714.3, , , , , 
FFJ24_RS14485, 683.0, , , , , 
FFJ24_RS14490, 671.7, , , , , 
FFJ24_RS14495, 916.3, , , , , 
FFJ24_RS14500, 800.7, , , , , 
FFJ24_RS14505, 745.3, , , , , 
FFJ24_RS14510, 779.3, , , , , 
FFJ24_RS14515, 954.7, , , , , 
FFJ24_RS14520, 996.3, , , , , 
FFJ24_RS14525, 1523.0, , , , , 
FFJ24_RS14530, 2606.0, , , , , 
FFJ24_RS14535, 1218.0, , , , , 
FFJ24_RS14540, 1234.0, , , , , 
FFJ24_RS14545, 567.0, , , , , 
FFJ24_RS14550, 2305.7, , , , , 
FFJ24_RS14555, 1105.3, , , , , 
FFJ24_RS14560, 2978.0, , , , , 
FFJ24_RS14565, 948.3, , , , , 
FFJ24_RS14570, 1791.7, , , , , 
FFJ24_RS14575, 833.0, , , , , 
FFJ24_RS14580, 565.3, , , , , 
FFJ24_RS14585, 218.7, , , , , 
FFJ24_RS14590, 983.3, , , , , 
FFJ24_RS14595, 344.0, , , , , 
FFJ24_RS14600, 246.3, , , , , 
FFJ24_RS14605, 1436.3, , , , , 
FFJ24_RS14610, 510.0, , , , , 
FFJ24_RS14615, 493.3, , , , , 
FFJ24_RS14620, 248.0, , , , , 
FFJ24_RS14625, 752.0, , , , , 
FFJ24_RS14630, 1821.3, , , , , 
FFJ24_RS14635, 563.7, , , , , 
FFJ24_RS14640, 411.7, , , , , 
FFJ24_RS14645, 356.3, , , , , 
FFJ24_RS14650, 1527.0, , , , , 
FFJ24_RS14655, 603.3, , , , , 
FFJ24_RS14660, 1098.0, , , , , 
FFJ24_RS14665, 611.3, , , , , 
FFJ24_RS14670, 1432.3, , , , , 
FFJ24_RS14675, 1879.7, , , , , 
FFJ24_RS14680, 1512.0, , , , , 
FFJ24_RS14685, 1633.3, , , , , 
FFJ24_RS14690, 1417.3, , , , , 
FFJ24_RS14695, 746.3, , , , , 
FFJ24_RS14700, 1157.0, , , , , 
FFJ24_RS14705, 326.0, , , , , 
FFJ24_RS14710, 709.3, , , , , 
FFJ24_RS14715, 1183.0, , , , , 
FFJ24_RS14720, 575.7, , , , , 
FFJ24_RS14725, 415.3, , , , , 
FFJ24_RS14730, 589.3, , , , , 
FFJ24_RS14735, 1749.3, , , , , 
FFJ24_RS14740, 504.3, , , , , 
FFJ24_RS14745, 1029.3, , , , , 
FFJ24_RS14750, 286.3, , , , , 
FFJ24_RS14755, 244.3, , , , , 
FFJ24_RS14760, 1084.3, , , , , 
FFJ24_RS14765, 920.7, , , , , 
FFJ24_RS14770, 737.3, , , , , 
FFJ24_RS14775, 574.7, , , , , 
FFJ24_RS14780, 780.0, , , , , 
FFJ24_RS14785, 426.0, , , , , 
FFJ24_RS14790, 1265.7, , , , , 
FFJ24_RS14795, 425.3, , , , , 
FFJ24_RS14800, 597.7, , , , , 
FFJ24_RS14805, 2045.0, , , , , 
FFJ24_RS14810, 832.0, , , , , 
FFJ24_RS14815, 510.3, , , , , 
FFJ24_RS14820, 930.7, , , , , 
FFJ24_RS14825, 360.0, , , , , 
FFJ24_RS14830, 521.0, , , , , 
FFJ24_RS14835, 560.0, , , , , 
FFJ24_RS14840, 764.7, , , , , 
FFJ24_RS14845, 1250.0, , , , , 
FFJ24_RS14850, 869.0, , , , 400:3:0.136364:0.136364, 
FFJ24_RS14855, 1627.0, , , , , 400:3:0:0.12
FFJ24_RS14860, 893.3, , , , , 
FFJ24_RS14865, 1336.3, , , , , 
FFJ24_RS14870, 829.3, , , , , 
FFJ24_RS14875, 1275.0, , , , , 
FFJ24_RS14880, 400.3, , , , , 
FFJ24_RS14885, 262.3, , , , , 
FFJ24_RS14890, 418.3, , , , , 
FFJ24_RS14895, 535.7, , , , , 
FFJ24_RS14900, 725.0, , , , , 
FFJ24_RS14905, 2518.3, , , , , 
FFJ24_RS14910, 1349.0, , , , , 
FFJ24_RS14915, 1195.7, , , , , 
FFJ24_RS14920, 560.3, , , , , 
FFJ24_RS14925, 783.3, , , , , 
FFJ24_RS14930, 499.3, , , , , 
FFJ24_RS14935, 1462.0, , , , 400:3:0.176471:0.176471;400:3:0.235294:0.235294, 
FFJ24_RS14940, 544.7, , , , , 
FFJ24_RS14945, 309.3, , , , , 
FFJ24_RS14950, 652.0, , , , , 
FFJ24_RS14955, 1112.7, , , , , 
FFJ24_RS14960, 1371.0, , , , , 
FFJ24_RS14965, 375.3, , , , , 
FFJ24_RS14970, 2760.7, , , , , 
FFJ24_RS14975, 887.3, , , , , 
FFJ24_RS14980, 213.0, , , , , 
FFJ24_RS14985, 213.0, , , , , 
FFJ24_RS14990, 2978.0, , , , , 
FFJ24_RS14995, 159.0, , , , , 
FFJ24_RS15000, 179.0, , , , , 
FFJ24_RS15005, 1619.0, , , , , 
FFJ24_RS15010, 815.3, , , , , 
FFJ24_RS15015, 213.0, , , , , 
FFJ24_RS15020, 213.0, , , , , 
FFJ24_RS15025, 2978.0, , , , , 
FFJ24_RS15030, 159.0, , , , , 
FFJ24_RS15035, 179.0, , , , , 
FFJ24_RS15040, 1619.0, , , , , 
FFJ24_RS15045, 857.7, , , , , 
FFJ24_RS15050, 266.3, , , , , 
FFJ24_RS15055, 994.3, , , , , 
FFJ24_RS15060, 706.7, , , , , 
FFJ24_RS15065, 986.0, , , , , 
FFJ24_RS15070, 400.7, , , , , 
FFJ24_RS15075, 1783.7, , , , 400:3:0.363636:0.363636;400:3:0.285714:0.285714;400:3:0.38:0.38;400:3:0.2:0.2, 
FFJ24_RS15080, 1155.0, , , , , 
FFJ24_RS15085, 1362.7, , , , , 
FFJ24_RS15090, 1081.3, , , , , 
FFJ24_RS15095, 1074.3, , , , , 
FFJ24_RS15100, 951.7, , , , , 
FFJ24_RS15105, 797.0, , , , , 
FFJ24_RS15110, 2138.7, , , , , 
FFJ24_RS15115, 697.0, , , , , 
FFJ24_RS15120, 6849.0, , , , 400:3:0.323077:0.323077;400:3:0.173913:0.173913;400:3:0.22973:0.22973;400:3:0.188406:0.188406, 
FFJ24_RS15125, 526.7, , , , , 
FFJ24_RS15130, 517.7, , , , , 
FFJ24_RS15135, 486.3, , , , , 
FFJ24_RS15140, 755.7, , , , , 
FFJ24_RS15145, 912.3, , , , , 
FFJ24_RS15150, 676.0, , , , , 
FFJ24_RS15155, 1436.3, , , , , 
FFJ24_RS15160, 934.3, , , , , 
FFJ24_RS15165, 800.3, , , , , 
FFJ24_RS15170, 895.3, , , , , 
FFJ24_RS15175, 1490.0, , , , , 
FFJ24_RS15180, 2597.3, , , , , 
FFJ24_RS15185, 506.7, , , , , 
FFJ24_RS15190, 272.3, , , , , 
FFJ24_RS15195, 1087.3, , , , , 
FFJ24_RS15200, 991.3, , , , , 
FFJ24_RS15205, 987.0, , , , , 
FFJ24_RS15210, 1587.0, , , , , 
FFJ24_RS15215, 2589.3, , , , , 
FFJ24_RS15220, 1416.3, , , , , 
FFJ24_RS15225, 331.0, , , , , 
FFJ24_RS15230, 382.7, , , , , 
FFJ24_RS15235, 638.3, , , , , 
FFJ24_RS15240, 2109.7, , , , , 
FFJ24_RS15245, 244.7, , , , , 
FFJ24_RS15250, 1098.7, , , , , 
FFJ24_RS15255, 274.0, , , , , 
FFJ24_RS15260, 481.3, , , , , 
FFJ24_RS15265, 475.3, , , , , 
FFJ24_RS15270, 552.3, , , , , 
FFJ24_RS15275, 857.7, , , , , 
FFJ24_RS15280, 1254.3, , , , , 
FFJ24_RS15285, 853.7, , , , , 
FFJ24_RS15290, 485.3, , , , , 
FFJ24_RS15295, 465.0, , , , , 
FFJ24_RS15300, 915.7, , , , , 
FFJ24_RS15305, 759.3, , , , , 
FFJ24_RS15310, 1467.3, , , , , 
FFJ24_RS15315, 588.0, , , , , 
FFJ24_RS15320, 567.3, , , , , 
FFJ24_RS15325, 417.0, , , , , 
FFJ24_RS15330, 411.0, , , , , 
FFJ24_RS15335, 1267.0, , , , , 
FFJ24_RS15340, 1821.7, , , , , 
FFJ24_RS15345, 1230.7, , , , , 400:3:0.233577:0.233577
FFJ24_RS15350, 1139.3, , , , , 
FFJ24_RS15355, 511.3, , , , , 
FFJ24_RS15360, 968.3, , , , , 
FFJ24_RS15365, 1073.7, , , , , 
FFJ24_RS15370, 1326.0, , , , , 
FFJ24_RS15375, 328.0, , , , , 
FFJ24_RS15380, 280.3, , , , , 
FFJ24_RS15385, 427.0, , , , , 
FFJ24_RS15390, 1255.7, , , , , 
FFJ24_RS15395, 531.7, , , , , 
FFJ24_RS15400, 1595.3, , , , , 
FFJ24_RS15405, 2258.7, , , , , 
FFJ24_RS15410, 1045.3, , , , , 
FFJ24_RS15415, 1289.3, , , , , 
FFJ24_RS15420, 902.0, , , , , 
FFJ24_RS15425, 745.3, , , , , 
FFJ24_RS15430, 539.0, , , , , 
FFJ24_RS15435, 523.7, , , , , 
FFJ24_RS15440, 2109.7, , , , , 
FFJ24_RS15445, 609.7, , , , , 
FFJ24_RS15450, 629.7, , , , , 
FFJ24_RS15455, 705.3, , , , , 
FFJ24_RS15460, 533.7, , , , , 
FFJ24_RS15465, 718.3, , , , , 
FFJ24_RS15470, 466.3, , , , , 
FFJ24_RS15475, 697.7, , , , , 
FFJ24_RS15480, 633.0, , , , , 
FFJ24_RS15485, 690.7, , , , , 
FFJ24_RS15490, 596.3, , , , , 
FFJ24_RS15495, 765.3, , , , , 
FFJ24_RS15500, 1459.0, , , , , 
FFJ24_RS15505, 2011.3, , , , , 
FFJ24_RS15510, 1085.3, , , , , 
