Identifier, Size, 0D1, 0D2, 0D3, 0D4, 0D5
DR_2120, 676.7, , , , , 400:1:0.0253807:0.138462
DR_2121, 767.3, , , 400:1:0:0.116279;600:3:0.142857:0.142857, , 
DR_2122, 979.0, , , , , 
DR_2123, 297.0, , , , , 
DR_2124, 192.7, , , , , 
DR_2125, 286.0, , , , , 
DR_2126, 303.0, , , , , 
DR_2127, 579.7, , , , , 
DR_2128, 780.0, , , , , 
DR_2129, 344.7, , , , , 
DR_2130, 1975.7, , , , , 
DR_2131, 219.3, , , , , 
DR_2132, 435.7, , , , , 
DR_2133, 1189.3, 400:1:0.0045045:0.115385;400:1:0.0277778:0.153846;300:1:0.0294118:0.175, , 400:1:0.0117647:0.125, , 
DR_2134, 619.3, , , , , 
DR_2135, 895.3, , , , , 
DR_2136, 479.0, , , , , 
DR_2137, 564.3, , , 300:3:0.120879:0.176471, 100:3:0.19:0.428571, 800:3:0.152778:0.152778;800:3:0.213115:0.213115
DR_2138, 137.3, , , , , 
DR_2139, 402.3, , , , , 
DR_2140, 955.7, 700:1:0.0503876:0.210526, , , , 
DR_2141, 405.3, , , , , 
DR_2142, 348.3, , , , , 
DR_2143, 814.0, , 200:3:0.214286:0.258065;300:1:0.108108:0.202899;500:3:0.166667:0.166667, 300:1:0.097561:0.125, , 
DR_2144, 415.0, , , , , 
DR_2145, 1163.0, 400:1:0.0666667:0.28169, 400:1:0:0.12963;300:1:0:0.159091, 400:1:0.0252101:0.136364;600:3:0.0869565:0.0869565, , 
DR_2146, 516.0, , , , , 
DR_2147, 527.0, , , , , 
DR_2148, 450.3, , , , , 
DR_2149, 1076.7, , , , , 
DR_2150, 216.3, , , , , 
DR_2151, 452.7, , , , , 
DR_2152, 211.0, , , , , 
DR_2153, 1130.7, , , , , 
DR_2154, 705.0, , , , , 
DR_2155, 732.3, 300:3:0.118519:0.2;300:3:0.155556:0.219048;600:1:0.0661765:0.166667;300:3:0.144578:0.269565;300:3:0.167665:0.330435;100:3:0.177143:0.322581;300:3:0.102273:0.198347;300:3:0.136612:0.278689;700:1:0.0381356:0.142857, 200:3:0.230769:0.230769;200:3:0.128205:0.168317;200:3:0.205128:0.205128;200:3:0.3:0.3, 300:3:0.166667:0.166667;300:1:0.0606061:0.21875;300:3:0.235294:0.23913;300:3:0.205882:0.25;200:3:0.2:0.305263;300:3:0.108108:0.169014;300:3:0.177215:0.239583;300:1:0.0735294:0.145161, , 
DR_2156, 379.0, , , , , 
DR_2157, 167.3, , , , , 
DR_2158, 167.0, , , , , 
DR_2159, 603.3, 400:3:0.186992:0.210526, 300:1:0:0.142857, 300:3:0.104167:0.133333, , 800:3:0.202312:0.202312
DR_2160, 808.0, , , , , 
DR_2161, 464.0, , 100:3:0.207792:0.207792, , , 
DR_2162, 391.0, , , , , 
DR_2163, 310.3, , , , , 
DR_2164, 745.7, , , , , 
DR_2165, 418.3, , , , , 
DR_2166, 697.3, , , , , 
DR_2167, 361.7, , , , , 
DR_2168, 1054.0, 100:1:0.0490566:1, 400:2:1:1, , , 
DR_2169, 1039.7, 300:3:0.176991:0.197802;200:3:0.221239:0.221239, , , 400:1:0.0900901:0.171429, 
DR_2170, 385.3, , , , , 
DR_2171, 617.0, , , , , 
DR_2172, 316.3, , , , , 
DR_2173, 909.0, , , , , 
DR_2174, 2057.3, , , , , 
DR_2175, 402.7, , , , , 
DR_2176, 1121.7, , , , , 
DR_2177, 348.0, , , , , 
DR_2178, 1006.7, , , , , 
DR_2179, 407.0, , , , , 
DR_2180, 276.7, , , , , 
DR_2181, 416.3, , , , , 
DR_2182, 564.7, , , , , 
DR_2183, 539.0, , , , , 700:1:0.02:0.230769
DR_2184, 936.7, , , , , 
DR_2185, 408.0, , , , , 
DR_2186, 1007.0, , , , , 
DR_2187, 1065.7, , , , , 
DR_2188, 1047.3, , , , , 
DR_2189, 570.3, , , , , 
DR_2190, 923.7, , , , , 
DR_2192, 588.7, 700:1:0.0208333:0.1875;700:3:0.102804:0.230769, , , , 
DR_2193, 261.3, , , , , 
DR_2194, 771.0, , , , , 
DR_2195, 2007.7, , , 300:3:0.0517241:0.119565, , 
DR_2196, 1129.7, 700:3:0.0984848:0.177215;700:3:0.0839695:0.166667;300:3:0.126984:0.180723;300:3:0.137615:0.243243;300:3:0.176:0.269231, , 400:1:0.060241:0.177419;400:1:0.0864198:0.262295;300:3:0.112676:0.220339;100:3:0.113402:0.196721, , 
DR_2197, 641.7, , , , , 
DR_2198, 535.0, , , , , 
DR_2199, 1405.3, 600:1:0.0656566:0.272727;600:1:0.0609137:0.3, , 400:1:0.0357143:0.129032, 600:1:0.0375:0.130435, 
DR_2200, 1326.3, 200:3:0.164179:0.4;200:3:0.173469:0.212121;300:1:0.0871795:0.158537;300:1:0.0864865:0.176471;100:3:0.194444:0.428571;100:3:0.170455:0.324324;300:1:0.0274725:0.157895;100:3:0.165746:0.223684;300:1:0.0344828:0.15;300:3:0.103825:0.264151;700:3:0.0654206:0.227273, , 300:3:0.15:0.230769;300:3:0.14:0.145161;300:3:0.121212:0.2;300:3:0.21:0.370968;300:3:0.142857:0.454545;300:3:0.153061:0.181818;400:1:0.0808081:0.272727;300:3:0.111111:0.235294;200:3:0.139785:0.239437;300:3:0.0645161:0.166667;200:3:0.263158:0.422535;200:3:0.157895:0.291667;200:3:0.195652:0.205479;300:3:0.202128:0.256757;300:3:0.15625:0.16;300:3:0.168317:0.247059;400:1:0.0550459:0.145833, , 
DR_2201, 341.0, , , , , 
DR_2202, 920.3, , , , , 
DR_2203, 435.3, , , , , 
DR_2204, 484.3, , , , , 
DR_2205, 733.0, , , , , 400:1:0.0318471:0.130435;800:3:0.0298507:0.0309278
DR_2206, 688.7, , , , 400:1:0.0746269:0.139241, 
DR_2207, 264.7, , , , , 
DR_2208, 389.0, , , , , 
DR_2209, 794.0, , , , , 
DR_2210, 399.0, , , , , 
DR_2211, 565.7, , , , , 
DR_2212, 558.0, , , , , 
DR_2213, 778.3, , , , , 
DR_2214, 798.7, , , , , 
DR_2215, 566.3, , , , , 
DR_2216, 615.3, , , , , 
DR_2217_1, 582.3, , , , , 
DR_2217_2, 369.3, , , , , 
DR_2218, 762.0, , , , , 
DR_2219, 681.0, , , , , 
DR_2220, 380.3, , , , , 
DR_2221, 544.7, , , , , 
DR_2222, 1005.0, , , , , 
DR_2223, 897.0, , , , , 
DR_2224, 516.7, , , , , 
DR_2225, 479.3, , , , , 
DR_2226, 879.7, , , , , 400:1:0:0.982379
DR_2227, 1020.3, , , , , 
DR_2228, 527.7, , , , , 
DR_2229, 464.7, , , , 600:1:0.0689655:0.156863;600:3:0.172414:0.172414, 
DR_2230, 198.7, 200:3:0.18232:0.23913, , , , 
DR_2231, 331.3, , , , , 
DR_2232, 667.0, , , , 600:1:0.0833333:0.153846;600:1:0.0714286:0.181818;600:1:0.0517241:0.157895, 
DR_2233, 650.7, , , , , 
DR_2234, 702.7, , 300:3:0.179487:0.179487;300:3:0.157895:0.188406;300:3:0.184211:0.184211, 300:3:0.0952381:0.154472;300:3:0.092437:0.190476, , 
DR_2235, 702.3, , , , , 
DR_2236, 248.0, , , , , 
DR_2237, 248.7, , , , , 
DR_2238, 592.7, , , , , 
DR_2239, 886.7, , 400:3:0.212766:0.212766;100:3:0.23913:0.23913;400:3:0.195122:0.195122;500:3:0.135135:0.135135;500:3:0.133333:0.133333, , , 
DR_2240, 434.0, , , , , 
DR_2241, 1128.3, , , , , 
DR_2242, 377.7, , , , , 
DR_2243, 584.0, , , , , 
DR_2244, 598.3, , , , , 
DR_2245, 557.0, , , , , 
DR_2246, 291.3, , , , , 
DR_2247, 382.0, , , , , 
DR_2248, 894.3, , , , , 
DR_2249, 931.3, , , , , 
DR_2250, 1072.3, , , , , 
DR_2251, 504.7, , , , , 
DR_2253, 876.7, , , , , 
DR_2254, 667.3, , , , , 
DR_2255, 768.3, , , , , 
DR_2256, 1610.3, , , , , 
DR_2257, 1280.0, , , , , 
DR_2258, 377.3, , , , , 
DR_2259, 285.3, , , , , 
DR_2260, 818.0, , , , , 
DR_2261, 802.3, 100:3:0.11336:0.223577, , , , 
DR_2262, 469.0, , , , , 
DR_2263, 529.7, , , , , 
DR_2264, 832.3, , , , , 
DR_2265, 1568.7, 600:3:0.650704:0.650704, , , , 
DR_2266, 255.7, , 200:3:0.190476:0.190476;500:3:0.148936:0.148936, , , 
DR_2267, 1966.0, 100:1:0:0.993569, , , , 
DR_2268, 836.7, , , , , 
DR_2269, 616.7, 800:3:0.095:0.1875;300:3:0.191919:0.191919, , 400:1:0.0151515:0.116667, , 
DR_2270, 443.7, , , 400:1:0.0147059:0.139535, , 
DR_2271, 1482.0, , , , , 
DR_2272, 394.3, , , , , 
DR_2273, 364.3, , , , , 
DR_2274, 670.7, , , , , 
DR_2275, 1626.0, , , , , 
DR_2276, 110.3, , , , , 
DR_2277, 516.3, , , , , 
DR_2278, 631.7, , , , , 
DR_2279, 987.0, , , , , 
DR_2280, 1121.7, , , , , 
DR_2281, 368.3, , , , 300:1:0.0744681:0.166667, 
DR_2282, 274.7, , , , , 
DR_2283, 576.0, , , , , 
DR_2284, 572.7, , , , , 
DR_2285, 900.3, 700:3:0.0703364:0.162162, , , , 
DR_2286, 1196.7, , , 100:2:0.948052:0.967581, , 
DR_2287, 323.0, , , , , 
DR_2288, 378.7, , , , , 
DR_2289, 614.3, , , , , 800:3:0.139785:0.139785
DR_2290, 689.0, , , , , 
DR_2291, 1010.7, , , , , 
DR_2292, 192.0, , , , , 
DR_2293, 746.7, , , , , 
DR_2294, 275.7, , , , , 
DR_2295, 361.0, , , , , 
DR_2296, 676.0, , , , , 
DR_2297, 218.0, , , , , 
DR_2298, 386.0, , , , , 
DR_2299, 1994.7, , , , , 
DR_2300, 2032.3, , , , , 
DR_2301, 511.3, , , , , 
DR_2302, 404.3, , , , , 
DR_2303, 617.0, , , , , 
DR_2304, 862.3, 700:3:0.0909091:0.181818, , , , 
DR_2305, 517.7, , , , , 
DR_2306, 447.3, , , , , 
DR_2307, 994.0, , , , , 
DR_2308, 1087.3, , , , , 
DR_2309, 579.3, , , , , 
DR_2310, 1788.0, , , , , 
DR_2311, 736.7, , , , , 
DR_2312, 854.0, , , , 400:1:0:0.1875, 
DR_2313, 335.0, , , , , 
DR_2314, 368.0, , , , , 
DR_2315, 644.0, , , , , 
DR_2316, 817.7, , , , , 
DR_2317, 785.0, , , , , 
DR_2318, 577.0, , , , , 
DR_2319, 747.0, , , , , 
DR_2320, 849.3, , , , , 
DR_2321, 340.3, , , , , 
DR_2322, 714.3, , , 400:1:0:0.142857, , 
DR_2323, 330.3, , , , , 
DR_2324, 930.7, , , , , 
DR_2325, 748.7, , , , , 
DR_2326, 783.3, 400:1:0.0526316:0.13253, , , , 
DR_2327, 548.7, , , , , 
DR_2328, 1094.7, , , , , 
DR_2329, 833.7, , , , , 
DR_2330, 389.3, , , , , 
DR_2331, 672.0, , , , , 
DR_2332, 703.0, , , , , 
DR_2333, 944.0, , , , , 
DR_2334, 925.7, , , , , 
DR_2335, 618.3, , , , , 
DR_2336, 700.0, , , , 700:3:0.214286:0.214286, 
DR_2337, 459.0, , , , , 
DR_2338, 924.0, , , , , 
DR_2339, 515.0, , , , , 
DR_2340, 818.3, , , , , 
DR_2341, 1072.0, , , , , 
DR_2342, 478.0, 300:3:0.0867925:0.294118, 100:3:0.328358:0.328358;300:3:0.174603:0.188235;100:3:0.301587:0.301587;300:3:0.146667:0.146667;300:3:0.185714:0.185714;300:3:0.133333:0.145455, 100:3:0.247368:0.247368;100:3:0.129032:0.193277, 100:3:0.258503:0.358491;100:3:0.156463:0.277778;600:3:0.0802139:0.175439, 
DR_2343, 582.0, , , , , 
DR_2344, 490.7, 300:1:0.0298507:0.180328;300:1:0.0634921:0.153846;600:1:0.027027:0.145455;300:1:0:0.172414;700:3:0.0833333:0.153846;300:3:0.192308:0.192308, 300:1:0.0566038:0.157303, 300:3:0.134328:0.159664;300:3:0.168:0.186992;300:3:0.119048:0.153226;400:3:0.109091:0.21875;400:1:0.0458716:0.129032;600:3:0.149123:0.149123;300:1:0.0526316:0.134615;300:1:0.0530973:0.15;300:3:0.0869565:0.137931;400:1:0.0169492:0.114286, 600:1:0:0.119403;600:1:0.0322581:0.132353;300:1:0.0666667:0.1875;300:1:0.0714286:0.134021;100:3:0.148148:0.208333;600:1:0.0322581:0.148649, 
DR_2345, 724.3, , , , , 
DR_2346, 967.0, , , , , 
DR_2347, 729.0, 300:1:0.0801688:0.173469;200:3:0.159184:0.247664;300:3:0.124:0.196262, 100:3:0.117647:0.171429;300:1:0.0731707:0.133005, , , 
DR_2348, 1192.0, , , , , 
DR_2349, 705.0, , , , , 
DR_2350, 911.3, , , 400:1:0.046729:0.166667, , 
DR_2351, 328.3, , , , , 
DR_2352, 732.7, , , , , 
DR_2353, 859.3, , , , , 
DR_2354, 879.0, , , , , 
DR_2355, 338.7, , , , , 
DR_2356, 372.0, , , , , 
DR_2357, 1804.3, , , , , 
DR_2358, 534.7, , , , , 
DR_2359, 836.0, , 300:1:0.166667:0.166667;300:1:0.133333:0.133333;100:3:0.2:0.2;300:3:0.193548:0.193548, 300:1:0.0843373:0.171875;100:3:0.272727:0.272727;300:3:0.22449:0.22449, 300:3:0.128205:0.171053;300:1:0.0759494:0.2, 
DR_2360, 341.3, , , , , 
DR_2361, 1520.0, , , , , 
DR_2362, 628.0, , , , , 
DR_2363, 449.0, , , , , 
DR_2363a, 528.7, , , , , 
DR_2364, 675.3, , , , , 
DR_2366, 246.3, , , , , 
DR_2367, 1324.0, 800:3:0.145833:0.145833;700:3:0.184874:0.184874;800:3:0.173554:0.173554;700:3:0.20438:0.20438;300:1:0.0691244:0.176923;700:1:0.0506912:0.160714;100:3:0.115942:0.25, 200:1:0.0869565:0.102041;400:1:0.0888889:0.117647, 300:3:0.116279:0.1875, 400:3:0.153846:0.155172;400:3:0.0909091:0.169492;400:1:0.0384615:0.169014;100:3:0.0909091:0.127907;100:3:0.12:0.12;700:3:0.125:0.125, 400:1:0.0666667:0.166667
DR_2368, 507.7, , , , , 
DR_2369, 443.3, , , , , 
DR_2370, 1161.7, , , , , 
DR_2371, 455.3, , , , , 
DR_2372, 482.7, , , , , 
DR_2373, 409.7, , , , , 
DR_2374, 3325.7, , , , , 
DR_2375, 502.0, , , 400:1:0.00552486:0.125, , 
DR_2376, 548.0, , , , , 
DR_2377, 600.7, , , , , 
DR_2378, 224.3, 700:3:0.177866:0.177866, , , , 
DR_2379, 1407.0, , , , , 
DR_2380, 221.3, , , , , 
DR_2381, 1582.3, , , , , 
DR_2382, 766.3, , , , , 
DR_2383, 386.7, , , , , 
DR_2384, 591.7, , , , , 
DR_2385, 620.3, , , , , 
DR_2386, 863.7, , , , , 
DR_2387, 369.0, , , , , 
DR_2388, 425.3, , , , , 
DR_2389, 430.3, , , , , 
DR_2390, 774.0, , , , , 
DR_2391, 1036.7, , , , , 
DR_2392, 1957.3, , , , , 
DR_2393, 719.7, , , , , 
DR_2394, 1416.0, , , , , 
DR_2395, 1042.3, , , , , 
DR_2396, 452.0, , , 400:1:0:0.112676, , 
DR_2397, 656.7, , , , , 
DR_2398, 437.3, , , , , 
DR_2399, 825.0, , , , , 
DR_2400, 402.3, , , , , 
DR_2401, 324.0, 300:3:0.0945274:0.333333, , , , 
DR_2402, 274.0, , , , , 
DR_2403, 221.3, , , , , 
DR_2404, 1435.7, , , , , 
DR_2405, 588.0, , , , , 
DR_2406, 398.7, , , , , 
DR_2407, 462.3, , , , , 
DR_2408, 770.0, , , , , 
DR_2409, 422.7, , , , , 
DR_2410, 1458.7, , , , , 
DR_2411, 393.3, , , 600:3:0.125:0.125, , 
DR_2412, 1385.0, 800:3:0.105263:0.166667;700:1:0.0381356:0.142857, , 300:1:0.130435:0.152174, , 
DR_2413, 948.3, 300:3:0.0869565:0.166667;400:3:0.12766:0.2;300:3:0.0735294:0.2;300:3:0.116279:0.266667;300:3:0.321429:0.321429;300:3:0.258993:0.333333;300:3:0.221477:0.25;300:3:0.2:0.235294;300:3:0.131737:0.170732;300:3:0.115152:0.2;300:3:0.246988:0.246988;800:3:0.163636:0.163636;300:1:0.0679012:0.363636;300:1:0.0614525:0.272727, , 400:3:0.111111:0.222222;300:3:0.157895:0.3;300:3:0.205128:0.222222;300:3:0.0952381:0.222222;300:3:0.214286:0.285714;300:3:0.125:0.333333, , 
DR_2414, 459.3, , , , , 
DR_2415, 587.7, , , , , 
DR_2416, 1066.0, , , , , 
DR_2417m, 1386.7, , , , , 
DR_2418, 930.7, , , , , 
DR_2419, 1407.3, , , , , 
DR_2420, 334.3, , , , , 
DR_2421, 472.0, , , , , 
DR_2422, 291.0, , , , , 
DR_2423, 1195.0, , , , , 
DR_2424, 674.0, , , , , 
DR_2425, 555.3, , , , , 
DR_2427, 690.7, , , , , 
DR_2428, 868.0, , , , , 
DR_2429, 231.0, , , , , 
DR_2430, 810.7, , 500:3:0.324786:0.324786, , 400:1:0:0.142857, 
DR_2431, 890.3, , , , , 
DR_2432, 295.0, , , , , 
DR_2433, 734.0, , , 600:3:0.375:0.375, , 
DR_2434, 532.0, , , , , 
DR_2435, 701.0, , , , , 
DR_2436, 435.0, , , , , 
DR_2437, 634.0, , , , , 
DR_2438, 682.3, , , , , 
DR_2439, 539.0, , , , , 
DR_2440, 928.7, , , , , 
DR_2441, 385.7, , , , , 
DR_2442, 597.7, , , , , 
DR_2443, 522.7, , , , , 
DR_2444, 1413.3, , , 400:1:0:0.1875, 400:1:0:0.142857, 
DR_2445, 294.0, , , , , 
DR_2446, 447.7, , , , , 
DR_2447, 763.0, , , , , 
DR_2448, 599.3, , , , , 
DR_2449, 236.3, , , , , 
DR_2450, 407.7, , , , , 
DR_2451, 427.7, , , , , 
DR_2452, 253.0, , , , , 
DR_2453, 1888.7, , , , , 
DR_2454, 149.7, , , , , 
DR_2455, 319.0, , , , , 
DR_2456, 210.7, , , , , 
DR_2457, 372.0, , , , , 
DR_2458, 194.0, , , , , 
DR_2459, 448.3, , , , , 
DR_2460, 287.0, , , , , 
DR_2461, 906.0, , , , , 
DR_2462, 1392.7, , , , , 
DR_2463, 823.0, , , , , 
DR_2464, 427.0, , , , , 
DR_2465, 965.3, , , , , 
DR_2466, 491.3, , , , , 
DR_2467, 426.7, , , , , 
DR_2468, 437.3, , , , , 
DR_2469, 512.7, , , , , 
DR_2470, 602.0, , , , , 
DR_2471, 1530.0, , , , , 
DR_2472, 431.0, 400:3:0.0878378:0.137931, 300:3:0.133333:0.133333, , 300:1:0.0689655:0.142857, 
DR_2473, 934.3, , , , , 
DR_2474, 374.7, , , , , 
DR_2475, 450.7, , , , , 
DR_2476, 831.3, , , , , 
DR_2477_1, 707.7, , , , , 
DR_2477_2, 258.0, , , , , 
DR_2477_3, 852.7, , , , , 
DR_2478, 914.3, , , , , 
DR_2479, 404.7, , , , , 
DR_2480, 905.3, , , , , 
DR_2481, 449.3, , , , , 
DR_2482, 1201.3, , , , , 
DR_2483, 331.3, , , , , 
DR_2484, 703.3, , , , , 
DR_2485, 653.7, , , , , 
DR_2486, 665.7, , , , , 
DR_2487, 618.7, , , , , 
DR_2488, 1165.0, , , 400:1:0.00990099:0.272727, 400:1:0.0357143:0.181818;400:1:0.0357143:0.136364;400:1:0:0.166667, 400:1:0.037594:0.142857;400:1:0.0598291:0.176471
DR_2489, 1146.3, , , , 400:1:0.0188679:0.117647, 
DR_2490, 569.3, , , , , 
DR_2491, 339.3, , , , , 
DR_2492, 674.7, , , , , 
DR_2493, 914.0, , , , , 
DR_2494, 305.3, , , , , 
DR_2495, 618.0, , , , , 
DR_2496, 1056.3, , , , , 
DR_2497, 816.0, , , , , 
DR_2498, 858.3, , , 600:3:0.140351:0.140351;400:1:0.0103093:0.121951;400:1:0.0267857:0.135135, , 
DR_2499, 435.7, , , , , 
DR_2500, 334.7, , , , , 
DR_2501, 778.3, , , , , 
DR_2502, 975.3, , , , , 
DR_2503, 1597.3, , , , , 
DR_2504, 721.0, , , , , 
DR_2505, 869.7, , , , , 
DR_2506, 818.0, , , , , 
DR_2507, 1385.7, , , , , 
DR_2508, 2239.7, , , , , 
DR_2509, 317.0, , , , , 
DR_2510, 584.7, , , , , 
DR_2511, 709.7, 600:1:0.030303:0.155556, 300:3:0.208333:0.242424;400:3:0.166667:0.2;500:3:0.172414:0.172414;300:3:0.269231:0.269231;400:3:0.153846:0.153846;400:3:0.153846:0.153846;400:3:0.137931:0.138462, , , 
DR_2512, 324.0, , , , , 
DR_2513, 861.0, , , , , 
DR_2514, 546.7, , , , 700:3:0.147059:0.147059, 
DR_2515, 912.7, , , , , 
DR_2516, 909.3, 300:1:0.0285714:0.136364, 200:3:0.166667:0.198473, 600:3:0.173333:0.173333;200:3:0.162162:0.162162;100:3:0.0987654:0.16092;400:1:0.027027:0.119048, 400:1:0:0.2, 
DR_2517, 850.7, , , , , 
DR_2518, 1558.7, , , , , 
DR_2519, 343.0, , , , , 
DR_2520, 201.3, , , , , 
DR_2521, 1281.7, , , , , 
DR_2522, 799.0, , , , , 
DR_2523, 717.7, , , , , 
DR_2524, 285.7, , , , , 
DR_2525, 1125.3, , , , , 
DR_2526, 1104.0, , , , , 
DR_2527, 529.0, , , , , 
DR_2528, 1156.3, , , 400:1:0.0422535:0.169014, 700:3:0.148148:0.148148, 
DR_2529, 324.7, , , 600:3:0.0740741:0.0740741, , 
DR_2530, 243.3, , , , , 
DR_2531, 730.7, , , , , 
DR_2532, 363.0, , , , , 
DR_2533, 807.3, 300:3:0.118321:0.333333;700:1:0.0426357:0.140845;400:3:0.266932:0.266932, , , 300:3:0.197674:0.197674;700:3:0.15625:0.15625, 
DR_2534, 425.3, , , , , 
DR_2535, 710.3, , , , , 
DR_2536, 879.3, , , , , 
DR_2537, 370.0, , , , , 
DR_2538, 941.3, , , , , 
DR_2539, 604.0, , , 600:3:0.10101:0.10101, , 
DR_2540, 1181.7, , 100:3:0.25:0.25;300:3:0.208333:0.208333, , , 
DR_2541, 394.7, , 500:3:0.142857:0.142857, , , 
DR_2542, 502.3, , , , , 
DR_2543, 625.7, , , , , 
DR_2544, 277.3, , , , , 
DR_2545, 1179.0, , , 400:1:0.0201342:0.146067, 400:1:0.0769231:0.133929, 
DR_2546, 1581.3, , , , 600:3:0.0810811:0.0810811, 800:3:0.0149254:0.0283019
DR_2547, 874.0, , , , , 
DR_2548, 664.7, , , , , 
DR_2549, 731.3, , , , , 
DR_2550, 512.0, , , , , 
DR_2551, 820.7, , , , , 
DR_2552, 775.7, , , , , 
DR_2553, 810.7, , , , , 
DR_2554, 478.3, , , , , 
DR_2555, 1250.0, 300:3:0.133047:0.25;200:3:0.195021:0.214765, 200:1:0.0923077:0.108571, , , 
DR_2556, 787.0, , , , , 
DR_2557, 522.3, , , , , 
DR_2558, 344.7, , , , , 
DR_2559, 274.0, , , , , 
DR_2560, 284.3, , , , , 
DR_2561, 151.0, , , , , 
DR_2562, 534.7, , , , , 
DR_2563, 265.0, , , , , 
DR_2564, 591.7, , , , , 
DR_2565, 2607.0, , , 400:1:0.025974:0.166667;400:1:0.0526316:0.217391;400:1:0:0.176471;400:1:0.0410959:0.176471;400:1:0.028169:0.230769, 400:1:0.0625:0.117647, 
DR_2566, 369.0, , , , , 
DR_2567, 858.3, , , , , 
DR_2568, 1492.3, , , , , 
DR_2569, 692.7, , 500:3:0.142857:0.142857;300:3:0.227273:0.227273;300:1:0.136364:0.136364, 600:3:0.135593:0.135593;400:1:0.0224719:0.235294, , 
DR_2570, 625.7, , , , , 
DR_2571, 369.3, , , , , 
DR_2572, 1161.3, , , , , 
DR_2573, 210.3, , , 400:1:0.0104167:0.135135, , 
DR_2574, 398.3, , , , , 
DR_2575, 829.0, 100:3:0.140794:0.244444;100:3:0.139706:0.376923, 400:3:0.16129:0.16129;400:3:0.166667:0.166667;100:3:0.1875:0.251572;500:3:0.15625:0.15625;100:3:0.290323:0.290323;100:3:0.28125:0.28125;100:3:0.275862:0.275862;100:3:0.387097:0.387097, 100:3:0.134969:0.192, , 
DR_2576, 804.7, , , , , 
DR_2577, 2738.7, , , , , 
DR_2578, 967.3, , , , , 
DR_2580, 313.0, , , , , 
DR_2581, 1047.3, , , , , 
DR_2582, 508.7, , , , , 
DR_2583, 1399.3, , , , , 
DR_2584, 520.7, , , , , 
DR_2585, 540.7, , , , , 
DR_2586, 196.3, , , , , 
DR_2587, 483.0, , 500:3:0.142857:0.142857, , , 
DR_2588, 851.0, 700:3:0.135135:0.135135, , 400:1:0.0275862:0.131148;400:1:0.0342466:0.112903;400:1:0.0344828:0.137931;400:1:0.0676692:0.12963, 400:3:0.115942:0.157895, 400:3:0.134328:0.145455;400:3:0.147059:0.205607
DR_2589, 702.0, , , 400:1:0.0212766:0.12766, , 
DR_2590, 580.3, , , , , 
DR_2591, 379.7, , , , , 
DR_2592, 737.3, , , , , 
DR_2593, 413.7, , , , , 
DR_2594, 1147.7, 700:3:0.146597:0.201835;700:3:0.131429:0.164706, , , , 
DR_2595, 803.7, , , , , 
DR_2596, 785.7, , , , , 
DR_2597, 841.7, , , , , 
DR_2598, 441.7, , , , , 
DR_2599, 1094.0, , , , , 
DR_2600, 758.0, , , , , 
DR_2601, 651.0, , , , , 
DR_2602, 940.7, , , , , 
DR_2603, 429.3, , , , , 
DR_2604, 494.0, , , , , 
DR_2605, 644.0, , , , , 
DR_2606, 2059.3, , 500:3:0.190476:0.190476, 300:3:0.138211:0.2;600:3:0.0977444:0.0977444, 600:1:0:0.144928, 
DR_2607, 524.3, , , , , 
DR_2608, 363.0, , , , , 
DR_2609, 915.3, 700:3:0.0660377:0.235294;700:1:0.0468227:0.142857, , 400:1:0.00961538:0.146341, , 
DR_2610, 677.7, , , , , 
DR_2611, 1938.3, 300:1:0.0751445:0.159091, 100:3:0.347826:0.347826;500:3:0.139535:0.139535;300:1:0.159091:0.159091;500:3:0.183673:0.183673, 300:3:0.166667:0.186813;300:3:0.197674:0.25;300:3:0.0927835:0.166667, , 
DR_2612, 514.7, , , , , 
DR_2613, 531.0, , , , , 
DR_2614, 641.3, , , , , 
DR_2615, 685.3, , , , , 
DR_2616, 448.7, , , , , 
DR_2617, 749.7, , , , 600:1:0.00558659:0.115385, 
DR_2618, 700.0, , , , , 
DR_2619, 852.3, , , , , 
DR_2620, 1958.0, , , , , 
DR_2621, 709.3, , , , , 
DR_2622, 618.3, 100:3:0.0870968:0.196262;100:3:0.145963:0.246305;300:1:0.0650155:0.197115;300:3:0.0944444:0.2, 200:1:0.0714286:0.175758;200:3:0.153846:0.196203;200:3:0.166667:0.253968;200:3:0.2:0.236025;200:3:0.2:0.211538;200:3:0.363636:0.363636;200:1:0.0769231:0.211111;200:3:0.214286:0.214286;400:3:0.166667:0.166667;500:3:0.2:0.2, 300:3:0.187919:0.196429;200:3:0.162162:0.185185;300:3:0.162791:0.188571;200:3:0.168605:0.188571, , 
DR_2623, 766.0, , , , , 
DR_2624, 424.3, , , , , 
DR_2625, 963.0, , , 400:1:0.0197368:0.125, , 
DR_2626, 1198.7, , , , , 
DR_2627, 1072.7, , , , , 
DR_2628, 495.3, , , 100:3:0.137931:0.20625, 100:3:0.199029:0.241228, 
DR_2629, 330.0, , , , , 
DR_2630, 723.0, , , , , 
DR_2631, 320.0, , , , , 
DR_2632, 436.0, , , , , 
DR_2633, 602.0, , , , , 
DR_2634, 1031.3, , , , , 
DR_2635, 1201.0, , , , , 
DR_2637, 1071.3, , , , , 
DR_A0001, 103.0, , , , , 
DR_A0002, 109.0, , , , , 
DR_A0003, 469.3, , , , , 
DR_A0004, 113.7, , , , , 
