Identifier, Size, 1P1, 1P2, 1P3, 1P4, 1P5
FFI16_RS02825, 698.7, , , , , 
FFI16_RS02830, 797.3, , , , , 
FFI16_RS02835, 1042.3, , , , , 
FFI16_RS02840, 732.7, , , , , 
FFI16_RS02845, 755.0, , , , , 
FFI16_RS02850, 605.7, , , , , 
FFI16_RS02855, 638.0, , , , , 
FFI16_RS02860, 791.0, , , , , 
FFI16_RS02865, 880.7, , , , , 
FFI16_RS02870, 3861.0, , , , 500:1:0.0428571:0.132075, 
FFI16_RS02875, 1399.0, , , , , 
FFI16_RS02880, 1080.7, , , , , 
FFI16_RS02885, 1205.3, , , , , 
FFI16_RS02890, 911.7, , , , , 
FFI16_RS02895, 464.3, , , , , 
FFI16_RS02900, 268.7, , , , , 
FFI16_RS02905, 881.7, , , , , 
FFI16_RS02910, 1147.7, 500:3:0.0595238:0.162162, , , , 
FFI16_RS02915, 2162.7, , 500:1:0.0217391:0.116279;500:1:0.0886076:0.145833, , 700:1:0.0714286:0.142857, 
FFI16_RS02920, 397.3, , , 300:1:0.0227273:0.181818, , 
FFI16_RS02925, 1228.7, , , , 700:3:0.185185:0.185185, 
FFI16_RS02930, 310.7, , , , , 
FFI16_RS02935, 802.3, , , , , 
FFI16_RS02940, 794.3, , , , , 
FFI16_RS02945, 979.0, , , , , 
FFI16_RS02950, 1161.0, , , , , 
FFI16_RS02955, 1166.7, , , , , 
FFI16_RS02960, 636.7, , , , , 
FFI16_RS02965, 1053.3, , , , , 
FFI16_RS02970, 1073.7, , , , , 
FFI16_RS02975, 465.0, , , , , 
FFI16_RS02980, 516.0, , , , , 
FFI16_RS02985, 411.0, , , , , 
FFI16_RS02990, 224.0, , , , , 
FFI16_RS02995, 541.0, , , , , 
FFI16_RS03000, 656.0, , , , , 
FFI16_RS03005, 487.3, , , , , 
FFI16_RS03010, 619.7, , , , , 
FFI16_RS03015, 723.3, , , , , 
FFI16_RS03020, 249.3, , , , , 
FFI16_RS03025, 1030.0, , , 700:1:0.0416667:0.16129, , 
FFI16_RS03030, 838.3, , , , , 
FFI16_RS03035, 1181.3, , , , , 
FFI16_RS03040, 343.7, , , , , 
FFI16_RS03045, 313.0, , , , , 
FFI16_RS03050, 971.7, , , , , 
FFI16_RS03055, 238.7, , 300:1:0.0408163:0.179487, , 600:3:0.26087:0.26087;800:3:0.185185:0.185185, 
FFI16_RS03060, 341.0, , , , , 
FFI16_RS03065, 858.3, , , , , 
FFI16_RS03070, 1151.7, , , , , 
FFI16_RS03075, 1122.0, , , , , 
FFI16_RS03080, 1664.3, 500:1:0.0428571:0.139535;500:1:0.0266667:0.179487, , 500:1:0.0606061:0.134615, , 
FFI16_RS03085, 277.3, , , , , 
FFI16_RS03090, 3727.3, , 500:1:0.0869565:0.131579;500:1:0.0576923:0.148148, , 500:3:0.05:0.16129, 
FFI16_RS03095, 562.0, , , , , 
FFI16_RS03100, 446.7, , , , , 
FFI16_RS03105, 402.7, , , , , 
FFI16_RS03110, 674.0, , , , , 
FFI16_RS03115, 815.7, , , , , 
FFI16_RS03120, 732.3, , , , , 
FFI16_RS03125, 1069.3, , , , , 
FFI16_RS03130, 1093.7, , , , , 
FFI16_RS03135, 782.0, , , , , 
FFI16_RS03140, 625.3, , , , , 
FFI16_RS03145, 885.0, 500:3:0.116883:0.206897;500:1:0.0684932:0.153846, , 700:1:0.0210526:0.133333, 300:1:0.0263158:0.133333, 
FFI16_RS03150, 1125.0, , , , , 
FFI16_RS03155, 762.3, , , , , 
FFI16_RS03160, 758.3, , 500:1:0.0352941:0.133333;500:1:0.0618557:0.142857;500:1:0:0.136364, , , 
FFI16_RS03165, 1220.0, , , , , 
FFI16_RS03170, 523.7, , , , , 
FFI16_RS03175, 516.3, , , , , 
FFI16_RS03180, 898.7, , , , , 
FFI16_RS03185, 280.7, , , , , 
FFI16_RS03190, 459.3, , , , , 
FFI16_RS03195, 420.7, , , , , 
FFI16_RS03200, 825.0, , , , , 
FFI16_RS03205, 1387.3, , , , , 
FFI16_RS03210, 1398.7, , , , , 
FFI16_RS03215, 391.7, , , , , 
FFI16_RS03220, 243.3, , , , , 
FFI16_RS03225, 826.0, , , , , 
FFI16_RS03230, 416.3, , , , , 
FFI16_RS03235, 680.0, , , , , 
FFI16_RS03240, 432.7, , , , , 
FFI16_RS03245, 804.3, , , , , 
FFI16_RS03250, 610.7, , 800:3:0.127273:0.142857;500:1:0.0892857:0.15625, , , 
FFI16_RS03255, 488.7, , , , , 
FFI16_RS03260, 693.3, , , , , 
FFI16_RS03265, 2091.7, , , , , 
FFI16_RS03270, 798.7, , , , , 
FFI16_RS03275, 698.0, , , , , 
FFI16_RS03280, 773.7, , , , , 
FFI16_RS03285, 1023.7, , , , , 
FFI16_RS03290, 550.7, , , , , 
FFI16_RS03295, 650.3, , , , , 
FFI16_RS03300, 1125.0, , , 700:3:0.102941:0.2, , 
FFI16_RS03305, 491.0, , , , , 
FFI16_RS03310, 425.0, , , 300:1:0.00847458:0.125, , 
FFI16_RS03315, 1077.0, , , , , 
FFI16_RS03320, 571.7, , , , , 
FFI16_RS03325, 585.3, 300:1:0.0609756:0.166667, , , , 
FFI16_RS03330, 279.0, , , , , 
FFI16_RS03335, 870.0, , , , , 
FFI16_RS03340, 508.7, , , , , 
FFI16_RS03345, 1079.3, , , , , 
FFI16_RS03350, 1015.3, , , , , 
FFI16_RS03355, 474.3, , , , , 
FFI16_RS03360, 483.0, , , , , 
FFI16_RS03365, 263.0, , , , , 
FFI16_RS03370, 474.7, , , , , 
FFI16_RS03375, 381.3, , , , , 
FFI16_RS03380, 305.0, , , , , 
FFI16_RS03385, 401.0, , , , , 
FFI16_RS03390, 916.0, , , , , 
FFI16_RS03395, 647.0, , , , , 
FFI16_RS03400, 651.7, , , , , 
FFI16_RS03405, 734.7, , , , , 
FFI16_RS03410, 332.0, , , , , 
FFI16_RS03415, 716.7, , 700:1:0.0204082:0.125;700:1:0.0333333:0.151515;500:3:0.101449:0.150943, 300:3:0.0980392:0.25;500:3:0.135417:0.285714, , 
FFI16_RS03420, 672.3, , , , , 
FFI16_RS03425, 682.3, , , , , 
FFI16_RS03430, 792.7, , , , , 
FFI16_RS03435, 577.0, , , , , 
FFI16_RS03440, 740.7, , , , , 
FFI16_RS03445, 723.3, , , , , 
FFI16_RS03450, 1296.3, , , , , 
FFI16_RS03455, 869.7, , , , , 
FFI16_RS03460, 990.3, , 700:1:0.0224719:0.12963, , , 
FFI16_RS03465, 328.3, , , , , 
FFI16_RS03470, 710.0, , , , , 
FFI16_RS03475, 493.3, , 600:1:0.0416667:0.189189, , , 
FFI16_RS03480, 964.7, 700:3:0.196429:0.196429;500:1:0.0441176:0.129032, , 500:1:0.0958904:0.176471, 500:3:0.1:0.146341;500:1:0.116279:0.15625, 
FFI16_RS03485, 350.7, , , , , 
FFI16_RS03490, 249.7, , , , , 
FFI16_RS03495, 607.0, , , , , 
FFI16_RS03500, 650.3, , , , , 
FFI16_RS03505, 466.0, , , , , 
FFI16_RS03510, 1112.7, , , , , 
FFI16_RS03515, 911.7, , , , , 
FFI16_RS03520, 578.3, , , , , 
FFI16_RS03525, 843.7, , , , , 
FFI16_RS03530, 448.3, , , , , 
FFI16_RS03540, 521.0, , , , , 
FFI16_RS03545, 335.0, , , , , 
FFI16_RS03550, 373.0, , , , , 
FFI16_RS03555, 559.3, , , , , 
FFI16_RS03560, 853.3, 300:1:0.0487805:0.166667, 700:3:0.0943396:0.157895, , , 
FFI16_RS03565, 976.7, , , , , 
FFI16_RS03570, 658.0, , , , , 
FFI16_RS03575, 610.7, , , , , 
FFI16_RS03580, 760.3, , , , , 
FFI16_RS03585, 1180.3, , , , , 
FFI16_RS03590, 819.0, , , , , 
FFI16_RS03595, 569.0, , , , , 
FFI16_RS03600, 648.0, , , , , 
FFI16_RS03605, 509.3, , , , , 
FFI16_RS03610, 543.0, , , , , 
FFI16_RS03615, 933.3, , , , , 
FFI16_RS03620, 1084.0, 500:1:0.010101:0.121212, 500:3:0.0357143:0.149425;700:3:0.0545455:0.133333;300:1:0.0727273:0.128205;300:1:0.0294118:0.171429, , , 
FFI16_RS03625, 313.3, , , , , 
FFI16_RS03630, 1599.0, , , , , 
FFI16_RS03635, 705.7, , , , , 
FFI16_RS03640, 605.0, , , , , 
FFI16_RS03645, 521.0, , , , , 
FFI16_RS03650, 850.0, , , , , 
FFI16_RS03655, 615.0, , , , , 
FFI16_RS03660, 843.0, , , , , 
FFI16_RS03665, 3902.3, , , , , 
FFI16_RS03670, 1019.0, , , , , 
FFI16_RS03675, 878.7, , , , , 
FFI16_RS03680, 824.7, , , , , 
FFI16_RS03685, 1095.7, , , , , 
FFI16_RS03690, 1132.7, , , , , 
FFI16_RS03695, 262.7, , , , , 
FFI16_RS03700, 768.0, , 700:1:0.0149254:0.121212, , , 
FFI16_RS03705, 494.0, , 500:1:0.0235294:0.128205, , , 
FFI16_RS03710, 834.0, , , , , 
FFI16_RS03715, 2090.7, , 500:3:0.190909:0.229508, , , 
FFI16_RS03720, 1035.7, , , , , 
FFI16_RS03725, 244.7, , , , , 
FFI16_RS03730, 153.0, , , , , 
FFI16_RS03735, 178.0, , , , , 
FFI16_RS03740, 149.0, 500:1:0.025:0.130435;700:1:0.0697674:0.170213, , , , 
FFI16_RS03745, 1194.0, , , , , 
FFI16_RS03750, 352.0, , , , , 
FFI16_RS03755, 142.7, , , , , 
FFI16_RS03760, 260.7, , , , , 
FFI16_RS03765, 193.0, , , , , 
FFI16_RS03770, 78.0, , , , , 
FFI16_RS03775, 886.3, , , , , 
FFI16_RS03785, 1551.3, , , , , 
FFI16_RS03790, 1294.3, , , , , 
FFI16_RS03795, 881.7, , , , , 
FFI16_RS03800, 474.0, , , , , 
FFI16_RS03805, 686.3, , , , , 
FFI16_RS03810, 281.3, , , , , 
FFI16_RS03815, 234.0, , , , , 
FFI16_RS03820, 751.3, , , , , 
FFI16_RS03825, 2184.7, , , , , 
FFI16_RS03830, 203.7, , , , , 
FFI16_RS03835, 312.7, , 700:1:0.00869565:0.115385, , , 
FFI16_RS03840, 252.3, , , , , 
FFI16_RS03845, 437.3, , , , , 
FFI16_RS03850, 1066.3, , , , , 
FFI16_RS03855, 1144.7, , , , , 
FFI16_RS03860, 672.0, , , , , 
FFI16_RS03865, 404.7, , , , , 
FFI16_RS03870, 355.3, , , , , 
FFI16_RS03875, 664.7, , , , , 
FFI16_RS03880, 707.7, , , , , 
FFI16_RS03885, 684.0, , , , , 
FFI16_RS03890, 697.0, , , , , 
FFI16_RS03895, 416.0, , , , , 
FFI16_RS03900, 355.7, , , , , 
FFI16_RS03905, 568.3, , , , , 
FFI16_RS03910, 1021.7, , , , , 
FFI16_RS03915, 938.3, , , , , 
FFI16_RS03920, 2306.0, , , , , 
FFI16_RS03925, 650.0, , , , , 
FFI16_RS03930, 1206.7, , , , , 
FFI16_RS03935, 637.7, , 500:1:0.0232558:0.135135, , , 
FFI16_RS03940, 274.3, , , , , 
FFI16_RS03945, 528.7, , , , , 
FFI16_RS03950, 1014.0, , , , , 
FFI16_RS03955, 858.7, , , , , 
FFI16_RS03960, 1086.7, , , , , 
FFI16_RS03965, 837.3, , , , , 
FFI16_RS03970, 438.7, , , , , 
FFI16_RS03975, 2490.0, 700:1:0.05:0.157895;500:1:0.05:0.166667;700:1:0.0425532:0.2;700:1:0:0.2, 600:3:0.0697674:0.153846;500:1:0.0576923:0.142857;500:1:0.0526316:0.125;500:1:0.0327869:0.16;500:1:0.0677966:0.148148;500:1:0.0689655:0.172414;500:3:0.132353:0.2;800:3:0.15534:0.15534, 700:1:0.0384615:0.148148;700:1:0.025974:0.125;500:1:0.0289855:0.135135, 800:3:0.172414:0.172414;800:3:0.178571:0.178571;800:3:0.142857:0.142857;800:3:0.178571:0.178571;800:3:0.171429:0.171429;500:1:0.030303:0.153846;500:1:0.0277778:0.175439, 
FFI16_RS03980, 827.7, , , , , 
FFI16_RS03985, 489.3, , , , , 
FFI16_RS03990, 778.0, , , , , 
FFI16_RS03995, 539.3, , , , , 
FFI16_RS04000, 415.3, , , , , 
FFI16_RS04005, 151.7, , , , , 
FFI16_RS04010, 758.7, , , , , 
FFI16_RS04015, 800.3, , , , , 
FFI16_RS04020, 573.3, , , , , 
FFI16_RS04025, 284.7, , , , , 
FFI16_RS04030, 1037.3, , , , , 
FFI16_RS04035, 608.7, , , , , 
FFI16_RS04040, 856.0, , , , , 
FFI16_RS04045, 483.3, , , , , 
FFI16_RS04050, 748.0, , , , , 
FFI16_RS04055, 651.3, , , , , 
FFI16_RS04060, 622.7, , , , , 
FFI16_RS04065, 831.3, , , , , 
FFI16_RS04070, 563.7, , , , , 
FFI16_RS04075, 448.0, , , , , 
FFI16_RS04080, 602.3, , , , , 
FFI16_RS04085, 748.3, , , , , 
FFI16_RS04095, 1180.3, , , , , 
FFI16_RS04100, 674.3, , , , , 
FFI16_RS04105, 253.7, , , , , 
FFI16_RS04110, 333.3, , , , , 
FFI16_RS04115, 983.0, , , , , 
FFI16_RS04120, 461.0, , , , , 
FFI16_RS04125, 730.3, , , , , 
FFI16_RS04130, 774.3, , , , , 
FFI16_RS04135, 1132.3, , , , , 
FFI16_RS04140, 744.3, , , , , 
FFI16_RS04145, 703.0, , , , 300:1:0.05:0.2, 
FFI16_RS04150, 904.3, , 200:1:0.0784314:0.226415, , , 
FFI16_RS04155, 761.3, , , , , 
FFI16_RS04160, 1390.3, , , , , 
FFI16_RS04165, 662.3, , , , , 
FFI16_RS04170, 694.3, , , , , 
FFI16_RS04175, 696.0, , , , , 
FFI16_RS04180, 282.0, , , , , 
FFI16_RS04185, 617.0, , , , , 
FFI16_RS04190, 190.0, , , , , 
FFI16_RS04195, 1110.0, , , , , 
FFI16_RS04200, 474.0, , , , , 
FFI16_RS04205, 301.7, , , , , 
FFI16_RS04210, 507.3, , , , , 
FFI16_RS04215, 288.0, , , , , 
FFI16_RS04220, 367.7, , , , , 
FFI16_RS04225, 1166.0, , , , , 
FFI16_RS04230, 725.0, , , , , 
FFI16_RS04235, 614.3, , , 500:1:0.037037:0.136364;500:1:0.0833333:0.166667, , 
FFI16_RS04240, 711.7, , , , , 
FFI16_RS04245, 1005.3, , , , , 
FFI16_RS04250, 1640.7, , , , , 
FFI16_RS04255, 661.7, , , , , 
FFI16_RS04260, 787.0, , , , , 
FFI16_RS04265, 677.0, , , , , 
FFI16_RS04270, 623.0, 600:3:0.223684:0.223684, , , , 
FFI16_RS04275, 191.0, , , , , 
FFI16_RS04280, 258.3, , , , , 
FFI16_RS04285, 260.0, , , , , 
FFI16_RS04290, 321.7, 100:3:0.146067:0.25, , , 300:3:0.134615:0.229508, 
FFI16_RS04295, 178.7, , , , , 
FFI16_RS04300, 180.7, , , , , 
FFI16_RS04305, 993.7, , , , 500:1:0.0571429:0.129032, 
FFI16_RS04310, 248.7, , , , , 
FFI16_RS04315, 243.7, , , , , 
FFI16_RS04320, 2181.0, , , 100:1:0.0150376:0.138889, , 
FFI16_RS04325, 251.0, , , , , 
FFI16_RS04330, 180.0, , , , , 
FFI16_RS04335, 389.7, , , , , 
FFI16_RS04340, 245.3, , , , , 
FFI16_RS04345, 267.7, , , , , 
FFI16_RS04350, 218.7, , , , , 
FFI16_RS04355, 274.3, , , , , 
FFI16_RS04360, 681.0, , , , , 
FFI16_RS04365, 1607.7, , , , , 
FFI16_RS04370, 754.0, , , , , 
FFI16_RS04375, 783.3, , , , , 
FFI16_RS04380, 553.0, , , , , 
FFI16_RS04385, 446.3, , , , , 
FFI16_RS04390, 343.0, , , , , 
FFI16_RS04395, 508.0, , , , , 
FFI16_RS04400, 860.7, , , , , 
FFI16_RS04405, 348.3, , , , , 
FFI16_RS04410, 171.0, , , , , 
FFI16_RS04415, 151.0, , , , , 
FFI16_RS04420, 405.0, , , , , 
FFI16_RS04425, 339.3, , , , , 
FFI16_RS04430, 249.3, , , , , 
FFI16_RS04435, 1877.7, , , , , 
FFI16_RS04440, 234.7, , , , , 
FFI16_RS04445, 880.3, , , , , 
FFI16_RS04450, 397.0, , , , , 
FFI16_RS04455, 1779.7, , , , , 
FFI16_RS04460, 396.7, , , , , 
FFI16_RS04465, 685.7, , , , , 
FFI16_RS04470, 414.7, , , , , 
FFI16_RS04475, 531.3, , , , , 
FFI16_RS04480, 712.3, , , , , 
FFI16_RS04485, 1268.0, , , , , 
FFI16_RS04490, 965.3, , , , , 
FFI16_RS04495, 267.0, , , , , 
FFI16_RS04500, 1913.0, , , , , 
FFI16_RS04505, 562.0, , , , , 
FFI16_RS04510, 566.3, , , , , 
FFI16_RS04515, 474.7, , , , , 
FFI16_RS04520, 1261.0, , 500:1:0.0363636:0.194444, , , 
FFI16_RS04525, 459.3, , , , , 
FFI16_RS04530, 1531.3, , , , , 
FFI16_RS04535, 119.7, , , , , 
FFI16_RS04540, 827.0, , , , , 
FFI16_RS04545, 1279.7, , , , , 
FFI16_RS04550, 670.0, , , , , 
FFI16_RS04555, 915.7, , , , , 
FFI16_RS04560, 775.0, , , , 800:3:0.1875:0.1875, 
FFI16_RS04565, 1882.0, , , , , 
FFI16_RS04570, 1633.0, 500:1:0.0612245:0.147059, , , , 
FFI16_RS04575, 569.3, , , , , 
FFI16_RS04580, 718.3, , , , , 
FFI16_RS04585, 304.0, , , , , 
FFI16_RS04590, 844.7, , , , , 
FFI16_RS04595, 358.7, , 700:3:0.0632911:0.125;500:3:0.116883:0.166667;500:3:0.12:0.152174;500:3:0.0533333:0.148936;500:3:0.106667:0.212766;500:3:0.16:0.191489;700:3:0.0921053:0.170213;500:1:0.0519481:0.136364, , , 
FFI16_RS04600, 371.0, , , , , 
FFI16_RS04610, 507.3, 500:1:0.0384615:0.15625;500:1:0.0943396:0.1875, 500:1:0.0520833:0.146341;700:1:0.0344828:0.135135, , , 
FFI16_RS04615, 747.0, , , , , 
FFI16_RS04620, 727.7, , , , , 
FFI16_RS04625, 270.0, , , , , 
FFI16_RS04630, 773.7, , , , , 
FFI16_RS04635, 639.0, , , , , 
FFI16_RS04640, 618.7, , , , , 
FFI16_RS04645, 660.7, , , , , 
FFI16_RS04650, 701.3, , , , , 
FFI16_RS04655, 547.0, , , , , 
FFI16_RS04660, 1251.3, , , , , 
FFI16_RS04665, 676.3, , , , , 
FFI16_RS04670, 526.3, , , , , 
FFI16_RS04675, 274.0, , , , , 
FFI16_RS04680, 329.7, , , , , 
FFI16_RS04685, 1115.0, , , , , 
FFI16_RS04690, 750.0, , , , , 
FFI16_RS04695, 1149.7, , , , , 
FFI16_RS04700, 507.0, , , , , 
FFI16_RS04705, 643.0, , , , , 
FFI16_RS04710, 673.0, , , , , 
FFI16_RS04715, 910.7, , , , , 
FFI16_RS04720, 2063.3, , , , , 
FFI16_RS04725, 906.3, , , , , 
FFI16_RS04730, 1234.0, , , , , 
FFI16_RS04735, 1007.7, , , , , 
FFI16_RS04740, 1399.7, , , , , 
FFI16_RS04745, 732.0, , , , , 
FFI16_RS04750, 560.7, , , , , 
FFI16_RS04755, 789.0, , , , , 
FFI16_RS04760, 711.7, , , , , 
FFI16_RS04765, 1457.3, , , , , 
FFI16_RS04770, 817.0, , , , , 
FFI16_RS04775, 1084.0, , , , , 
FFI16_RS04780, 733.3, , , , , 
FFI16_RS04785, 1890.0, , , , , 
FFI16_RS04790, 853.7, , , , , 
FFI16_RS04795, 475.7, , , , , 
FFI16_RS04800, 781.7, , , , , 
FFI16_RS04805, 272.3, , , , , 
FFI16_RS04810, 602.7, , , , , 
FFI16_RS04815, 550.3, , , , , 
FFI16_RS04820, 846.0, , , , , 
FFI16_RS04825, 567.0, , , , , 
FFI16_RS04830, 2048.3, 700:3:0.152542:0.152542;500:3:0.163636:0.230769;500:3:0.166667:0.333333;500:3:0.0857143:0.15, 500:3:0.0704225:0.142857;500:1:0.0571429:0.130435;500:3:0.0882353:0.148148, 500:3:0.126761:0.209302;500:3:0.114286:0.209302;500:3:0.102564:0.186047;500:1:0.0422535:0.209302;500:1:0.0617284:0.25;500:1:0.0588235:0.152174, 500:3:0.166667:0.217391;500:1:0.03125:0.152174;500:1:0.0294118:0.15, 
FFI16_RS04835, 242.3, , , , , 
FFI16_RS04840, 1982.0, , , , , 
FFI16_RS04845, 1252.0, , , 700:1:0.0204082:0.12963, , 
FFI16_RS04850, 1002.7, , , , , 
FFI16_RS04855, 457.7, , , , , 
FFI16_RS04860, 1042.3, , , , , 
FFI16_RS04865, 1201.0, , , , , 
FFI16_RS04870, 403.3, , , , , 
FFI16_RS04875, 340.3, , 800:3:0.145161:0.145161, , , 
FFI16_RS04880, 845.7, , , , , 
FFI16_RS04885, 267.7, , , , , 
FFI16_RS04890, 1840.7, , , , , 
FFI16_RS04895, 1903.7, , , , , 
FFI16_RS04900, 1197.7, , , , 800:3:0.130435:0.130435, 
FFI16_RS04905, 369.7, , , , , 
FFI16_RS04910, 973.0, , 200:3:0.0877193:0.2, 600:1:0.0625:0.230769;700:1:0.0365854:0.214286, , 
FFI16_RS04915, 684.0, , , , , 
FFI16_RS04920, 1010.3, , , , , 
FFI16_RS04925, 683.3, , , , , 
FFI16_RS04930, 1833.3, , , , , 
FFI16_RS04935, 1204.3, , , 700:3:0.08:0.1875, , 
FFI16_RS04940, 604.0, , , , , 
FFI16_RS04945, 2677.3, , , , , 
FFI16_RS04950, 769.7, , , , , 
FFI16_RS04955, 1878.7, , , , , 
FFI16_RS04960, 978.7, , , , , 
FFI16_RS04965, 198.0, , , , , 
FFI16_RS04970, 807.7, , , , , 
FFI16_RS04975, 921.7, , , , , 
FFI16_RS04980, 452.3, , , , , 
FFI16_RS04985, 741.3, , , , , 
FFI16_RS04990, 715.7, , , , , 
FFI16_RS04995, 265.3, , , , , 
FFI16_RS05000, 689.7, , , , , 
FFI16_RS05005, 1604.0, , , , , 
FFI16_RS05010, 312.3, , , , , 
FFI16_RS05015, 882.3, , , , , 
FFI16_RS05020, 515.3, , , , , 
FFI16_RS05025, 966.7, , , , , 
FFI16_RS05030, 496.3, , , , , 
FFI16_RS05035, 662.7, , , , 500:3:0.157895:0.686275, 
FFI16_RS05040, 427.7, , , , , 
FFI16_RS05045, 1159.0, , , , , 
FFI16_RS05050, 501.7, , , , , 
FFI16_RS05055, 179.3, , , , , 
FFI16_RS05060, 1910.0, , 800:3:0.135135:0.166667, 600:3:0.0923077:0.272727;700:3:0.208955:0.285714;700:3:0.16:0.214286, 500:3:0.206897:0.206897;500:3:0.185185:0.194444;300:1:0.0344828:0.210526, 
FFI16_RS05065, 430.7, , , , , 
FFI16_RS05070, 1201.3, , , , , 
FFI16_RS05075, 252.0, , , , , 
FFI16_RS05080, 483.7, , , , , 
FFI16_RS05085, 752.0, , , , , 
FFI16_RS05090, 144.3, , , , , 
FFI16_RS05095, 468.0, , , , , 
FFI16_RS05100, 1198.3, , , , , 
FFI16_RS05105, 731.3, , , , , 
FFI16_RS05110, 150.0, , , , , 
FFI16_RS05115, 479.3, , , , , 
FFI16_RS05120, 1168.7, , , , , 
FFI16_RS05125, 529.0, , , , , 
FFI16_RS05130, 1258.0, , , , , 
FFI16_RS05135, 684.0, , , , , 
FFI16_RS05140, 731.7, , , 700:3:0.169231:0.181818, , 
FFI16_RS05145, 1152.7, , , , , 
FFI16_RS05150, 855.3, , , , 600:3:0.693878:0.693878, 
FFI16_RS05155, 828.3, , , , , 
FFI16_RS05160, 670.0, , , , , 
FFI16_RS05165, 677.0, , , , , 
FFI16_RS05170, 421.0, , 500:3:0.84127:0.980952, , , 
FFI16_RS05175, 612.7, , , , , 
FFI16_RS05180, 1044.0, , , , , 
FFI16_RS05185, 1468.3, , , , , 
FFI16_RS05190, 864.7, , , , , 
FFI16_RS05195, 2061.7, , , , 600:3:0.6:0.6, 
FFI16_RS05200, 896.3, , , , , 
FFI16_RS05205, 586.3, , , , , 
FFI16_RS05210, 738.0, , , , , 
FFI16_RS05215, 827.7, , , , 100:1:0.02:0.779661, 
FFI16_RS05220, 377.3, , , , , 
FFI16_RS05225, 1428.7, , 700:1:0:0.333333, , , 
FFI16_RS05230, 1106.7, , , , , 
FFI16_RS05235, 775.0, , , , , 
FFI16_RS05240, 687.7, , , , , 
FFI16_RS05245, 723.0, , , , , 
FFI16_RS05250, 1340.0, , , , , 
FFI16_RS05255, 1409.3, , , , , 
FFI16_RS05260, 3073.3, , , , , 
FFI16_RS05265, 963.3, , , , , 
FFI16_RS05270, 567.7, , 300:1:0.037037:0.227273, , 200:1:0.0434783:0.25;300:1:0.0232558:0.15, 
FFI16_RS05275, 175.0, , , , , 
FFI16_RS05280, 1121.7, , 600:3:0.111111:0.173913;500:3:0.155556:0.155556;500:3:0.0666667:0.130435;700:1:0.0425532:0.133333;700:3:0.104167:0.136364, 700:3:0.0789474:0.153846;700:3:0.0641026:0.153846;700:3:0.0769231:0.192308;700:3:0.0649351:0.166667;700:1:0.0519481:0.125, , 
FFI16_RS05285, 969.3, , , , , 
FFI16_RS05290, 1466.0, , , , , 
FFI16_RS05295, 459.7, , , , , 
FFI16_RS05300, 629.0, , 500:1:0.0740741:0.146341, , , 
FFI16_RS05305, 745.3, , , , , 
FFI16_RS05310, 240.7, , , , , 
FFI16_RS05315, 555.7, , , , , 
FFI16_RS05320, 748.7, , , , , 
FFI16_RS05325, 1083.7, , , , , 
FFI16_RS05330, 1116.0, , , , , 
FFI16_RS05335, 315.7, , , , , 
FFI16_RS05340, 352.3, , , , , 
FFI16_RS05345, 737.0, , , , , 
FFI16_RS05350, 657.3, , , , , 
FFI16_RS05355, 240.3, , , , , 
FFI16_RS05360, 753.7, , , , , 
FFI16_RS05365, 349.0, , , , , 
FFI16_RS05370, 1198.7, 700:1:0.0512821:0.180328, , , , 
FFI16_RS05375, 924.0, , , , , 
FFI16_RS05380, 679.0, , , , , 
FFI16_RS05385, 1683.7, , , , , 
FFI16_RS05390, 1056.7, , , , , 
FFI16_RS05395, 1138.3, , , , 800:3:0.133333:0.133333, 
FFI16_RS05400, 327.0, , , , , 
FFI16_RS05405, 816.7, 500:1:0.0350877:0.140625;500:1:0.0517241:0.142857, , 500:1:0.05:0.136364;500:1:0.059322:0.190476, , 
FFI16_RS05410, 782.3, , , , , 
FFI16_RS05415, 455.3, , , , , 
FFI16_RS05420, 4568.0, , , , , 
FFI16_RS05425, 787.7, , , , , 
FFI16_RS05430, 1022.3, , , , , 
FFI16_RS05435, 1808.3, , , , , 
FFI16_RS05440, 642.3, , , 100:1:0.0117647:0.150943, , 
FFI16_RS05445, 448.7, , , , , 
FFI16_RS05450, 254.0, , , , , 
FFI16_RS05455, 562.3, , , , , 
FFI16_RS05460, 491.7, , , , , 
FFI16_RS05465, 894.7, , , , , 
FFI16_RS05470, 886.3, , , , , 
FFI16_RS05475, 847.7, , , , , 
FFI16_RS05480, 632.7, , , , , 
FFI16_RS05485, 581.7, , , , , 
FFI16_RS05490, 502.3, , , , , 
FFI16_RS05495, 1090.7, , , , , 
FFI16_RS05500, 547.3, , , , , 
FFI16_RS05505, 1027.3, , 800:3:0.108108:0.142857, , 500:3:0.217391:0.217391, 
FFI16_RS05510, 494.0, , , , , 
FFI16_RS05515, 675.0, , , , , 
FFI16_RS05520, 733.3, 500:3:0.0833333:0.195122;500:3:0.0806452:0.159091, 500:3:0.12:0.1875;700:1:0.0724638:0.15;500:3:0.131148:0.206897, 500:3:0.186047:0.208333;500:1:0.0632911:0.225;500:3:0.0666667:0.210526;500:3:0.047619:0.142857, 500:3:0.166667:0.166667, 
FFI16_RS05525, 1088.0, , , , , 
FFI16_RS05535, 487.7, , , , , 
FFI16_RS05540, 777.3, , , , , 
FFI16_RS05545, 429.0, , , , , 
FFI16_RS05550, 533.0, , , , , 
FFI16_RS05555, 346.0, , , , , 
