Identifier, Size, 0F1, 0F2, 0F3, 0F4, 0F5
FFJ24_RS02790, 612.7, , , , , 
FFJ24_RS02795, 664.0, , , , , 
FFJ24_RS02800, 1324.3, , , , , 
FFJ24_RS02805, 914.7, , , , , 
FFJ24_RS02810, 599.3, , , , , 
FFJ24_RS02815, 602.0, , , , , 
FFJ24_RS02820, 598.3, , , , , 
FFJ24_RS02825, 810.0, , , , , 
FFJ24_RS02830, 445.0, , , , , 
FFJ24_RS02835, 895.7, 300:2:1:1, , , , 
FFJ24_RS02840, 986.3, , , , , 
FFJ24_RS02845, 1944.0, , , , , 
FFJ24_RS02850, 893.0, , , , , 
FFJ24_RS02855, 445.3, , , , , 
FFJ24_RS02860, 1546.0, , , , , 
FFJ24_RS02865, 2222.0, , , , , 
FFJ24_RS02870, 498.0, , , , , 
FFJ24_RS02875, 437.3, , , , , 
FFJ24_RS02880, 2002.3, , , , 800:3:0.125:0.125;600:1:0.0227273:0.115385, 
FFJ24_RS02885, 1083.3, , , , , 
FFJ24_RS02890, 517.7, , , , , 
FFJ24_RS02895, 966.3, , , , , 
FFJ24_RS02905, 1150.7, , , , , 
FFJ24_RS02910, 1156.7, , , , , 
FFJ24_RS02915, 309.0, , , , , 
FFJ24_RS02920, 375.0, , , , 700:1:0:0.147541, 
FFJ24_RS02925, 418.3, , 400:1:0.0860215:0.184211, , , 
FFJ24_RS02930, 819.0, , 300:3:0.0564516:0.394737, , , 
FFJ24_RS02935, 421.7, , , , , 
FFJ24_RS02940, 557.0, , , , 600:1:0:0.12, 
FFJ24_RS02945, 1651.0, , , , , 
FFJ24_RS02950, 633.7, , , , , 
FFJ24_RS02955, 463.7, , , , , 
FFJ24_RS02960, 323.7, , , , , 
FFJ24_RS02965, 477.0, , , , , 
FFJ24_RS02970, 617.7, , , , , 
FFJ24_RS02980, 275.7, , , , , 
FFJ24_RS02985, 1216.3, , , , , 
FFJ24_RS02990, 1212.7, , , , , 
FFJ24_RS02995, 1695.3, , , , 600:1:0:0.157895, 
FFJ24_RS03000, 641.3, , , , , 
FFJ24_RS03005, 453.3, , , , , 
FFJ24_RS03010, 1937.7, , , , , 
FFJ24_RS03015, 605.3, , , , , 
FFJ24_RS03020, 306.7, , , , , 
FFJ24_RS03025, 269.7, , , , , 
FFJ24_RS03030, 485.0, , , , , 
FFJ24_RS03035, 758.3, , , , , 
FFJ24_RS03040, 418.7, , , , , 
FFJ24_RS03045, 511.3, , , , , 
FFJ24_RS03050, 1269.3, , 500:2:0.963415:0.963415, , , 
FFJ24_RS03055, 599.0, , , , , 
FFJ24_RS03060, 821.0, , 800:3:0.109375:0.181818;400:1:0.0943396:0.16, , 600:1:0.125:0.230769, 
FFJ24_RS03065, 617.3, , , , , 
FFJ24_RS03070, 331.7, , , , , 
FFJ24_RS03075, 1009.0, , , , , 
FFJ24_RS03080, 561.3, , , , , 
FFJ24_RS03085, 536.7, , , , , 
FFJ24_RS03090, 231.7, , , , , 
FFJ24_RS03095, 890.7, , , , , 
FFJ24_RS03100, 285.3, , , , , 
FFJ24_RS03105, 434.7, , , , , 
FFJ24_RS03110, 458.7, , , , , 
FFJ24_RS03115, 638.0, , , , , 
FFJ24_RS03120, 618.0, , , , , 
FFJ24_RS03125, 812.0, , , , , 
FFJ24_RS03130, 480.0, , , , , 
FFJ24_RS03135, 379.0, , , , , 
FFJ24_RS03140, 540.3, , , , , 
FFJ24_RS03145, 679.3, 300:2:1:1, , , , 
FFJ24_RS03150, 593.7, , , , , 
FFJ24_RS03155, 565.0, , , , , 
FFJ24_RS03160, 906.7, , , , , 
FFJ24_RS03165, 878.7, , , , , 
FFJ24_RS03170, 1053.7, , , , , 
FFJ24_RS03175, 762.0, , , , , 
FFJ24_RS03180, 1348.7, , , , , 
FFJ24_RS03185, 621.7, , , , , 
FFJ24_RS03190, 725.7, , , , , 
FFJ24_RS03195, 397.7, , , , , 
FFJ24_RS03200, 476.3, , , , , 
FFJ24_RS03205, 509.3, , , , , 
FFJ24_RS03210, 562.0, , , , , 
FFJ24_RS03215, 419.7, , , , , 
FFJ24_RS03220, 587.3, , , , 800:3:0.128205:0.128205, 
FFJ24_RS03225, 1167.0, , , , , 
FFJ24_RS03230, 424.7, , , , , 
FFJ24_RS03235, 304.0, , , , , 
FFJ24_RS03240, 1700.7, , , , , 
FFJ24_RS03245, 976.3, , 500:1:0.0186916:0.125, , , 
FFJ24_RS03250, 648.0, , , , 600:1:0.0285714:0.333333, 
FFJ24_RS03255, 456.7, , , , , 
FFJ24_RS03260, 907.3, , , , , 
FFJ24_RS03265, 854.7, , , , , 
FFJ24_RS03270, 840.0, , , , , 
FFJ24_RS03275, 614.0, , , , , 
FFJ24_RS03280, 1260.3, , , , , 
FFJ24_RS03285, 406.7, , , , , 
FFJ24_RS03290, 986.0, , , , , 
FFJ24_RS03295, 1120.7, , , , 700:3:0.205128:0.205128, 700:3:0.180952:0.180952
FFJ24_RS03300, 523.3, , , , , 
FFJ24_RS03305, 329.0, , 300:1:0:0.325581, , , 
FFJ24_RS03310, 171.0, , , , , 
FFJ24_RS03315, 1195.7, , , , , 
FFJ24_RS03320, 2425.0, 300:1:0:0.214286, , , , 
FFJ24_RS03325, 1635.3, , , , , 
FFJ24_RS03330, 810.7, , , , , 
FFJ24_RS03335, 1482.3, , , , , 
FFJ24_RS03340, 684.0, , , , , 
FFJ24_RS03345, 1067.7, , , , , 
FFJ24_RS03350, 628.7, , , , , 
FFJ24_RS03355, 2608.7, 700:3:0.12069:0.12069, 700:3:0.157895:0.157895;700:3:0.16092:0.181818;700:3:0.147368:0.185185, , 700:3:0.148148:0.148148;700:3:0.130435:0.142857;700:3:0.190476:0.190476, 800:3:0.130435:0.130435;800:3:0.149254:0.149254;700:3:0.147541:0.147541;700:3:0.127273:0.127273;700:3:0.185185:0.185185;800:3:0.196429:0.196429
FFJ24_RS03360, 1328.7, , , , , 
FFJ24_RS03365, 2475.7, , , , , 
FFJ24_RS03370, 1298.7, , , , , 
FFJ24_RS03375, 984.7, , , , , 
FFJ24_RS03380, 545.0, , , , , 
FFJ24_RS03385, 890.3, , , , , 
FFJ24_RS03390, 2682.7, , , , , 
FFJ24_RS03395, 1132.7, , 300:3:0.075:0.358974, , , 
FFJ24_RS03400, 1513.3, , , , , 
FFJ24_RS03405, 678.0, , , , , 
FFJ24_RS03410, 1509.3, , , , , 
FFJ24_RS03415, 1079.7, , , , , 
FFJ24_RS03420, 2420.3, 700:2:0.988636:0.988636, , , , 
FFJ24_RS03425, 1285.0, , , , , 
FFJ24_RS03430, 886.7, , , , , 
FFJ24_RS03435, 998.3, , , , , 
FFJ24_RS03440, 1851.0, , , , , 
FFJ24_RS03445, 939.0, , , , , 
FFJ24_RS03450, 678.7, , , , , 
FFJ24_RS03455, 1429.7, , , , , 
FFJ24_RS03460, 391.0, , , , , 
FFJ24_RS03465, 3342.7, , 600:3:0.771084:0.771084, , , 
FFJ24_RS03470, 808.3, , , , , 
FFJ24_RS03475, 2593.0, , , , , 
FFJ24_RS03480, 1489.0, 300:1:0:0.115385, , , , 
FFJ24_RS03485, 935.3, , , , , 
FFJ24_RS03490, 933.0, , 200:3:0.886525:1, , , 
FFJ24_RS03495, 2520.3, , 300:1:0.06:0.380435, , 400:1:0:0.169014, 
FFJ24_RS03500, 1298.7, , , , , 
FFJ24_RS03505, 785.7, , , , , 
FFJ24_RS03510, 543.0, , , , , 
FFJ24_RS03515, 1298.0, , , , , 
FFJ24_RS03520, 641.3, , , , , 
FFJ24_RS03525, 460.3, , , , , 
FFJ24_RS03530, 308.0, , , , , 
FFJ24_RS03535, 389.7, , , , , 
FFJ24_RS03540, 295.7, , , , , 
FFJ24_RS03545, 1366.3, , , , , 
FFJ24_RS03550, 327.3, , , , , 
FFJ24_RS03555, 428.7, , , , , 
FFJ24_RS03560, 1061.7, , , , , 
FFJ24_RS03565, 1214.3, , , , , 
FFJ24_RS03570, 910.0, , , , , 
FFJ24_RS03575, 1071.7, , , , 300:1:0:0.42029, 
FFJ24_RS03580, 1485.0, , , , , 
FFJ24_RS03585, 1153.3, , , , , 
FFJ24_RS03590, 352.0, , , , , 
FFJ24_RS03595, 432.7, , , , , 
FFJ24_RS03600, 555.3, , , , , 
FFJ24_RS03605, 320.0, , , , , 
FFJ24_RS03610, 595.0, , , , , 
FFJ24_RS03615, 345.7, , , , , 
FFJ24_RS03620, 379.3, , , , , 
FFJ24_RS03625, 377.0, , , , , 
FFJ24_RS03630, 838.7, , , , , 
FFJ24_RS03635, 1002.7, , , , , 
FFJ24_RS03640, 986.3, , , , , 
FFJ24_RS03645, 2690.7, , 200:1:0.0591398:0.280702, , , 300:3:0.11039:0.205479
FFJ24_RS03650, 1142.3, , , , , 
FFJ24_RS03655, 2344.0, , , , , 
FFJ24_RS03660, 941.7, 100:3:0.108696:0.333333, 300:1:0.0689655:0.230769;300:1:0.0561798:0.173077, , , 
FFJ24_RS03665, 1123.7, , , , , 
FFJ24_RS03670, 2981.0, , , , , 
FFJ24_RS03675, 988.0, , , , , 
FFJ24_RS03680, 576.0, , , , , 
FFJ24_RS03685, 218.3, , , , , 
FFJ24_RS03690, 328.3, , , , , 
FFJ24_RS03695, 1620.7, , , , , 
FFJ24_RS03700, 1169.3, , , , , 
FFJ24_RS03705, 1235.3, , , , , 700:3:0.685039:0.685039
FFJ24_RS03710, 1563.3, , , , , 
FFJ24_RS03715, 1246.7, , , , , 
FFJ24_RS03720, 1085.7, , , , , 
FFJ24_RS03725, 1344.7, , , , , 
FFJ24_RS03730, 2462.7, , , , , 
FFJ24_RS03735, 766.7, , , , , 
FFJ24_RS03740, 1118.7, , , , , 
FFJ24_RS03745, 2255.3, , , , , 
FFJ24_RS03750, 1645.7, , , , , 
FFJ24_RS03755, 793.0, , , , , 
FFJ24_RS03760, 1216.0, , , , , 
FFJ24_RS03765, 990.7, , , , , 
FFJ24_RS03770, 280.7, , , , , 
FFJ24_RS03775, 806.0, , , , , 
FFJ24_RS03780, 802.3, , , , , 
FFJ24_RS03785, 795.0, , , , , 
FFJ24_RS03790, 856.0, , , , , 
FFJ24_RS03795, 570.7, , , , , 
FFJ24_RS03800, 569.0, , , , , 
FFJ24_RS03805, 484.3, , , , , 
FFJ24_RS03810, 597.0, , 300:1:0.0263158:0.130435, , , 
FFJ24_RS03815, 241.0, , , , , 
FFJ24_RS03820, 580.7, , , , , 
FFJ24_RS03825, 465.7, , , , , 
FFJ24_RS03830, 309.3, 300:1:0.0113636:0.375, , , , 
FFJ24_RS03835, 493.0, , , , , 
FFJ24_RS03840, 229.7, , , , , 
FFJ24_RS03845, 153.0, , , , , 
FFJ24_RS03850, 1110.0, , , , , 
FFJ24_RS03855, 1109.0, , , , , 
FFJ24_RS03860, 527.3, , , , , 
FFJ24_RS03865, 853.7, , , , , 
FFJ24_RS03870, 2210.7, , , , , 700:3:0.562092:0.562092
FFJ24_RS03875, 668.3, , , , , 
FFJ24_RS03880, 1389.7, , , , , 
FFJ24_RS03885, 1026.3, , , , 600:1:0:0.12, 
FFJ24_RS03890, 1355.3, , , , , 
FFJ24_RS03895, 1403.0, , , , , 300:1:0.0120482:0.125
FFJ24_RS03900, 1677.7, , , , , 
FFJ24_RS03905, 1063.3, , , , , 
FFJ24_RS03910, 708.3, , , , 600:1:0:0.125, 
FFJ24_RS03915, 911.3, , , , , 
FFJ24_RS03920, 505.7, , , , , 
FFJ24_RS03925, 472.0, , , , , 
FFJ24_RS03930, 960.3, , , , , 
FFJ24_RS03935, 894.0, , , , , 
FFJ24_RS03940, 729.7, , , , , 
FFJ24_RS03945, 548.3, , , , , 
FFJ24_RS03950, 1459.7, , , , 100:3:0.15:0.354839, 
FFJ24_RS03955, 600.0, , , , , 
FFJ24_RS03960, 1520.3, , , , , 
FFJ24_RS03965, 1080.7, , , , , 300:3:0.367521:0.965909
FFJ24_RS03970, 1954.7, , , , , 
FFJ24_RS03975, 1274.0, , 300:2:0.952381:0.952381;400:1:0.047619:0.477273, , 300:1:0:0.125, 
FFJ24_RS03980, 1978.7, , , , , 
FFJ24_RS03985, 913.3, , , , , 
FFJ24_RS03990, 453.3, , , , , 
FFJ24_RS03995, 1745.0, , , , , 
FFJ24_RS04000, 699.0, , , , , 
FFJ24_RS04005, 1158.7, , , , , 
FFJ24_RS04010, 566.0, , , , , 
FFJ24_RS04015, 817.7, , , , , 
FFJ24_RS04020, 1081.0, , , , , 
FFJ24_RS04025, 468.7, , , , , 
FFJ24_RS04030, 722.7, , , , , 
FFJ24_RS04035, 1221.7, , , , 200:2:0.962264:0.965116, 
FFJ24_RS04040, 1010.0, , , , , 
FFJ24_RS04045, 1521.3, , , , , 
FFJ24_RS04050, 1810.3, , , , , 
FFJ24_RS04055, 1162.0, , , , , 
FFJ24_RS04060, 1182.7, , 600:2:0.943182:0.943182, , , 
FFJ24_RS04065, 1061.7, , , , 600:1:0:0.15, 
FFJ24_RS04070, 648.3, , , , , 
FFJ24_RS04075, 1967.3, , , , , 
FFJ24_RS04080, 1930.3, , , , , 
FFJ24_RS04085, 1934.3, , , , , 
FFJ24_RS04090, 1948.0, , , , , 
FFJ24_RS04095, 1933.7, , , , , 
FFJ24_RS04100, 1961.0, 400:2:0.944444:1, , , , 
FFJ24_RS04105, 1975.7, 300:1:0.0125:0.107143, , , , 
FFJ24_RS04110, 1933.7, , , , , 
FFJ24_RS04115, 618.0, , , , , 
FFJ24_RS04120, 981.0, , , , , 
FFJ24_RS04125, 451.3, , , , , 
FFJ24_RS04130, 446.3, , , , , 
FFJ24_RS04135, 458.7, , , , , 
FFJ24_RS04140, 455.7, , , , , 
FFJ24_RS04145, 567.0, , , , , 
FFJ24_RS04150, 530.3, , , , , 
FFJ24_RS04155, 680.7, , , , , 
FFJ24_RS04160, 294.7, , , , , 
FFJ24_RS04165, 186.0, , , , , 
FFJ24_RS04170, 186.0, , , , , 
FFJ24_RS04175, 1186.7, , , , , 
FFJ24_RS04180, 332.7, , , , , 
FFJ24_RS04185, 663.0, , , , , 
FFJ24_RS04190, 963.0, , , , , 
FFJ24_RS04195, 750.3, , , , , 
FFJ24_RS04200, 625.0, , , , , 
FFJ24_RS04205, 776.3, , , , , 
FFJ24_RS04210, 562.3, , , , , 
FFJ24_RS04215, 467.3, , , , , 
FFJ24_RS04220, 471.0, , , , , 
FFJ24_RS04225, 203.0, , , , , 
FFJ24_RS04230, 1040.0, , , , , 
FFJ24_RS04235, 337.7, , , , , 
FFJ24_RS04240, 722.3, , , , , 
FFJ24_RS04245, 1323.7, , , , , 
FFJ24_RS04250, 234.7, , , , , 
FFJ24_RS04255, 600.3, , , , , 
FFJ24_RS04260, 609.3, , , , , 
FFJ24_RS04265, 443.0, , , , , 
FFJ24_RS04270, 490.7, , , , , 
FFJ24_RS04275, 1204.7, , , , , 
FFJ24_RS04280, 314.3, , , , , 
FFJ24_RS04285, 899.0, , , , , 
FFJ24_RS04290, 1164.0, , , , , 
FFJ24_RS04295, 1100.7, , , , , 
FFJ24_RS04300, 655.0, 300:1:0.0119048:0.526316, , , , 
FFJ24_RS04305, 397.7, , , , , 
FFJ24_RS04310, 899.7, , , , 200:2:0.95:1, 
FFJ24_RS04315, 571.7, , , , , 
FFJ24_RS04320, 1412.3, , , , , 
FFJ24_RS04325, 495.3, , , , , 
FFJ24_RS04330, 1430.0, , , , 200:1:0.0769231:0.25, 
FFJ24_RS04335, 398.0, , , , , 
FFJ24_RS04340, 624.0, , , , 600:1:0.0588235:0.136364, 
FFJ24_RS04345, 1453.7, , , , , 
FFJ24_RS04350, 757.3, , , , , 
FFJ24_RS04355, 376.3, , , , , 
FFJ24_RS04360, 1118.0, , , , , 
FFJ24_RS04365, 226.0, , , , , 
FFJ24_RS04370, 274.3, , , , , 
FFJ24_RS04375, 615.0, , , , , 
FFJ24_RS04380, 2120.3, , , , , 
FFJ24_RS04385, 577.0, , , , , 
FFJ24_RS04390, 801.7, , , , , 
FFJ24_RS04395, 315.3, , , , , 
FFJ24_RS04400, 648.0, , , , , 
FFJ24_RS04405, 607.7, , , , , 
FFJ24_RS04410, 185.0, 700:1:0.0666667:0.133333;700:3:0.136364:0.136364;800:3:0.181818:0.181818, 500:1:0:0.12;700:1:0.0196078:0.148148;600:1:0.0740741:0.307692;400:1:0.0508475:0.181818;700:1:0.0298507:0.135135;700:3:0.0561798:0.128205, , 800:3:0.130435:0.130435;800:3:0.130435:0.130435;800:3:0.206897:0.206897;800:3:0.172414:0.172414, 700:3:0.115385:0.142857;700:3:0.140351:0.140351;700:3:0.196429:0.196429;800:3:0.126984:0.126984
FFJ24_RS04415, 268.3, , , , , 
FFJ24_RS04420, 481.0, , , , , 
FFJ24_RS04425, 453.0, , , , , 
FFJ24_RS04430, 924.3, 700:3:0.126582:0.179775;700:3:0.114286:0.178571;700:3:0.147059:0.234568;700:3:0.179104:0.2375;700:3:0.153846:0.263158;700:3:0.0769231:0.150685;700:3:0.132075:0.285714;700:3:0.276596:0.316667, 700:3:0.140625:0.146341;700:3:0.162393:0.162393;700:3:0.198198:0.198198;700:3:0.18018:0.18018;700:3:0.193878:0.193878;700:3:0.0721649:0.15;700:3:0.225:0.234043;300:3:0.324675:0.324675, , 700:3:0.113636:0.180124;700:3:0.142857:0.189189;700:3:0.142857:0.182432;700:3:0.157895:0.198582;700:3:0.24:0.285714;400:3:0.318182:0.42029, 700:3:0.09375:0.137097;700:3:0.135802:0.182692;700:3:0.148148:0.174757;700:3:0.0945946:0.206522;700:3:0.160714:0.25;600:3:0.22:0.359375
FFJ24_RS04435, 1144.3, 700:3:0.166667:0.166667;700:3:0.166667:0.166667;700:3:0.145161:0.145161, , , 800:3:0.125:0.125;600:3:0.0675676:0.167785, 
FFJ24_RS04440, 2906.0, , 300:1:0:0.244186, , , 
FFJ24_RS04445, 944.3, , , , , 
FFJ24_RS04450, 537.0, , , , , 
FFJ24_RS04455, 312.3, , , , , 
FFJ24_RS04460, 1168.0, , , , , 
FFJ24_RS04465, 569.7, , , , , 
FFJ24_RS04470, 1203.7, , , , , 
FFJ24_RS04475, 371.3, , , , , 
FFJ24_RS04480, 1198.0, , , , , 
FFJ24_RS04485, 1115.7, , , , , 
FFJ24_RS04490, 673.0, , , , , 
FFJ24_RS04495, 302.0, , , , , 
FFJ24_RS04500, 606.0, , , , , 
FFJ24_RS04505, 543.0, , , , , 
FFJ24_RS04510, 711.7, , , , , 
FFJ24_RS04515, 382.3, , , , , 
FFJ24_RS04520, 287.7, , , , , 
FFJ24_RS04525, 728.3, , , , , 
FFJ24_RS04530, 788.3, , , , , 
FFJ24_RS04535, 317.0, , , , , 
FFJ24_RS04540, 268.3, , , , , 
FFJ24_RS04545, 273.7, , , , , 
FFJ24_RS04550, 693.0, , , , , 
FFJ24_RS04555, 822.7, , , , , 
FFJ24_RS04560, 578.3, , , , , 
FFJ24_RS04565, 917.7, , , , , 
FFJ24_RS04570, 2411.7, , , , , 
FFJ24_RS04575, 1005.7, , , , , 
FFJ24_RS04580, 539.3, , , , , 
FFJ24_RS04595, 2569.0, , , , 300:1:0:0.52381, 
FFJ24_RS04600, 540.0, , , , , 
FFJ24_RS04605, 570.3, , , , , 
FFJ24_RS04610, 1017.7, , , , , 
FFJ24_RS04615, 253.7, , , , , 
FFJ24_RS04620, 2893.0, , , , , 
FFJ24_RS04625, 1156.3, , , , , 
FFJ24_RS04630, 456.3, , , , , 
FFJ24_RS04635, 459.0, , , , , 
FFJ24_RS04640, 560.0, , , , , 
FFJ24_RS04645, 915.3, , , , , 
FFJ24_RS04650, 283.3, , , , , 
FFJ24_RS04655, 467.3, , , , , 
FFJ24_RS04665, 929.3, , , , , 
FFJ24_RS04670, 1204.3, , , , , 
FFJ24_RS04675, 556.0, , , , , 
FFJ24_RS04680, 383.7, , , , , 
FFJ24_RS04685, 1105.0, , , , , 
FFJ24_RS04690, 559.7, , , , , 
FFJ24_RS04695, 1480.3, , , , , 
FFJ24_RS04700, 608.3, , , , , 
FFJ24_RS04705, 200.0, , , , , 
FFJ24_RS04710, 1183.7, , , , , 
FFJ24_RS04715, 665.0, 700:3:0.147727:0.147727, 700:3:0.165644:0.175824;700:3:0.12426:0.197802;700:3:0.25731:0.25731;700:3:0.17341:0.17341;700:3:0.20122:0.20122;700:3:0.198347:0.198347;700:3:0.145251:0.145251, , 700:3:0.203125:0.203125;700:3:0.276923:0.276923;700:3:0.193548:0.193548;600:1:0.046875:0.133333;700:3:0.163934:0.163934;700:3:0.290909:0.290909;700:3:0.204082:0.272727;700:3:0.122807:0.136364;700:3:0.210526:0.210526, 700:3:0.304348:0.304348;700:3:0.158273:0.158273;700:3:0.206349:0.206349;700:3:0.293578:0.293578
FFJ24_RS04725, 606.3, , , , , 
FFJ24_RS04730, 1312.0, , , , , 
FFJ24_RS04735, 2653.3, , , , , 
FFJ24_RS04740, 1297.0, , , , , 
FFJ24_RS04745, 1992.7, , , , 200:3:0.912281:0.930693, 
FFJ24_RS04750, 409.0, , , , , 
FFJ24_RS04755, 1342.7, , , , , 
FFJ24_RS04760, 143.7, , , , , 
FFJ24_RS04765, 458.0, 700:3:0.0857143:0.127273, , , , 
FFJ24_RS04770, 440.0, , , , , 
FFJ24_RS04775, 604.3, , , , , 
FFJ24_RS04780, 584.7, , , , , 
FFJ24_RS04785, 903.7, , , , , 
FFJ24_RS04790, 2828.3, , , , , 
FFJ24_RS04795, 1094.0, 700:3:0.601562:0.601562, , , , 
FFJ24_RS04800, 1645.7, , , , , 
FFJ24_RS04805, 847.0, , , , , 
FFJ24_RS04815, 1471.0, 800:3:0.166667:0.166667, , , , 700:3:0.182796:0.182796
FFJ24_RS04820, 1034.7, , , , , 
FFJ24_RS04825, 993.0, , , , , 
FFJ24_RS04830, 371.3, , , , , 
FFJ24_RS04835, 568.7, , 600:3:0.884956:0.884956, , , 
FFJ24_RS04850, 441.3, , , , , 
FFJ24_RS04855, 723.0, , , , , 
FFJ24_RS04860, 183.7, , , , , 
FFJ24_RS04865, 960.0, , , , , 
FFJ24_RS04870, 984.3, , , , , 
FFJ24_RS04875, 692.3, , , , , 
FFJ24_RS04880, 506.3, , , , , 
FFJ24_RS04885, 680.0, , , , , 
FFJ24_RS04890, 399.0, , , , , 
FFJ24_RS04900, 876.3, , , , , 
FFJ24_RS04905, 686.7, , , , , 
FFJ24_RS04910, 934.3, , , , , 
FFJ24_RS04915, 918.7, , , , , 
FFJ24_RS04920, 1069.7, , , , , 
FFJ24_RS04925, 363.0, , , , , 
FFJ24_RS04930, 799.0, , , , , 
FFJ24_RS04935, 767.7, , , , , 
FFJ24_RS04940, 684.0, , , , , 
FFJ24_RS04945, 2463.3, , , , , 
FFJ24_RS04950, 862.0, , , , , 
FFJ24_RS04955, 1096.3, , , , , 
FFJ24_RS04960, 1070.3, , , , , 
FFJ24_RS04965, 633.3, , , , , 
FFJ24_RS04970, 523.0, , , , , 
FFJ24_RS04975, 709.7, , , , , 
FFJ24_RS04980, 1293.7, , , , , 
FFJ24_RS04985, 1114.0, , , , , 
FFJ24_RS04990, 799.3, , , , , 
FFJ24_RS04995, 860.0, , , , , 
FFJ24_RS05000, 429.3, , , , , 
FFJ24_RS05005, 404.7, , , , , 
FFJ24_RS05010, 351.3, , , , , 
FFJ24_RS05015, 430.3, , , , , 
FFJ24_RS05020, 391.3, , , , , 
FFJ24_RS05025, 442.7, , , , , 
FFJ24_RS05030, 819.7, , , , , 
FFJ24_RS05035, 741.0, , , , , 
FFJ24_RS05040, 660.0, , , , , 
FFJ24_RS05045, 656.7, , , , , 
FFJ24_RS05050, 444.7, , , , , 
FFJ24_RS05055, 492.7, , , , , 
FFJ24_RS05060, 895.7, , , , , 
FFJ24_RS05065, 780.0, , , , , 
FFJ24_RS05070, 737.3, , , , , 
FFJ24_RS05075, 908.7, , , , , 500:1:0.0108696:0.214286
FFJ24_RS05080, 486.0, , , , , 
FFJ24_RS05085, 576.7, , , , , 
FFJ24_RS05090, 1273.7, , 300:2:0.957143:0.957143, , , 
FFJ24_RS05095, 798.3, , , , , 
FFJ24_RS05100, 2771.0, , , , , 
FFJ24_RS05105, 772.3, , , , , 
FFJ24_RS05110, 865.7, , , , , 
FFJ24_RS05115, 2542.7, , , , 500:3:0.821429:0.821429, 
FFJ24_RS05120, 1187.7, , , , 700:3:0.66129:0.66129, 
FFJ24_RS05125, 432.7, , , , 600:1:0:0.190476, 
FFJ24_RS05130, 509.0, , , , , 
FFJ24_RS05135, 1037.3, , , , , 
FFJ24_RS05140, 463.7, , , , , 
FFJ24_RS05145, 940.0, , , , 800:3:0.116279:0.116279, 
FFJ24_RS05150, 737.7, , , , , 
FFJ24_RS05155, 389.7, , , , , 
FFJ24_RS05160, 308.3, , , , , 
FFJ24_RS05165, 851.0, , , , , 
FFJ24_RS05170, 542.0, , , , , 
FFJ24_RS05175, 531.0, , , , , 
FFJ24_RS05180, 805.3, , , , , 
FFJ24_RS05185, 812.0, , , , , 
FFJ24_RS05190, 151.0, , , , , 
FFJ24_RS05195, 177.0, , , , , 
FFJ24_RS05200, 672.3, , , , , 
FFJ24_RS05205, 438.3, , , , , 
FFJ24_RS05210, 308.7, , , , , 
FFJ24_RS05215, 292.7, , , , , 
FFJ24_RS05220, 316.3, , , , , 
FFJ24_RS05225, 1073.3, , , , , 
FFJ24_RS05230, 2467.7, , , , , 
FFJ24_RS05235, 1073.0, 300:1:0.00813008:0.404762, , , , 
FFJ24_RS05240, 349.0, , , , , 
FFJ24_RS05245, 430.7, , , , , 
FFJ24_RS05250, 571.0, , , , , 
FFJ24_RS05255, 285.0, , , , , 
FFJ24_RS05260, 1019.0, , , , , 
FFJ24_RS05265, 307.3, , , , , 
FFJ24_RS05270, 1006.3, , , , , 
FFJ24_RS05275, 401.7, , , , , 
FFJ24_RS05280, 1968.7, , , , , 
FFJ24_RS05285, 501.3, , , , , 
FFJ24_RS05290, 948.0, , , , , 
FFJ24_RS05295, 1107.0, , , , , 
FFJ24_RS05300, 991.7, , , , , 
FFJ24_RS05305, 765.7, , , , , 
FFJ24_RS05310, 599.3, , , , , 
FFJ24_RS05315, 764.3, , , , , 
FFJ24_RS05320, 837.0, , , , , 
FFJ24_RS05325, 254.0, , , , , 
FFJ24_RS05330, 944.0, , , , , 
FFJ24_RS05335, 263.3, , , , , 
FFJ24_RS05340, 613.0, , , , , 
FFJ24_RS05345, 2218.3, , 200:3:0.162037:0.387097;200:3:0.0740741:0.222222, , 100:3:0.0892857:0.33871;100:3:0.172414:0.4, 
FFJ24_RS05350, 247.7, , , , , 
FFJ24_RS05355, 159.7, , , , , 
FFJ24_RS05360, 716.7, , , , , 
FFJ24_RS05365, 1109.0, , , , , 
FFJ24_RS05370, 815.3, , , , , 
FFJ24_RS05375, 1740.3, , , , , 
FFJ24_RS05380, 175.0, , , , , 
FFJ24_RS05385, 1996.7, , , , , 
FFJ24_RS05390, 481.7, , , , , 
FFJ24_RS05395, 984.7, , , , , 
FFJ24_RS05400, 732.3, , , , , 
FFJ24_RS05405, 4481.3, , , , , 
FFJ24_RS05410, 571.3, , , , , 
FFJ24_RS05415, 1297.0, , , , , 
FFJ24_RS05420, 1250.7, , , , , 
FFJ24_RS05425, 1163.3, , , , 300:1:0:0.375, 
FFJ24_RS05430, 897.3, 300:1:0.0344828:0.528302, , , , 
FFJ24_RS05435, 760.7, , , , , 
FFJ24_RS05440, 1236.7, , 600:1:0.0346535:0.224299, , , 
FFJ24_RS05445, 530.0, , , , , 200:2:0.898876:0.942857
FFJ24_RS05450, 181.0, , , , , 
FFJ24_RS05455, 389.0, 400:2:0.965116:0.973684, 300:2:0.910569:0.967213;300:2:0.930556:0.930556, , 300:3:0.851852:0.851852, 
FFJ24_RS05460, 446.0, , , , , 
