Position, Gene, Allele, Annotation, Test statistic, P-value, Deletion index, Fold reduction, Deletion P-value, Duplication index, Fold increase, Duplication pvalue, Passed?, AC:100, DP:100, AC:200, DP:200, AC:300, DP:300, AC:400, DP:400, AC:500, DP:500, AC:600, DP:600, AC:700, DP:700, AC:800, DP:800, AC:900, DP:900
59206, FFI16_RS00280, G->T, synonymous, 0.543349191166, 0.1491, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 199.0, 6.0, 110.0, 1.0, 118.0, 1.0, 70.0, 2.0, 72.0, 0.0, 105.0, 1.0, 128.0, 5.0, 74.0, 7.0, 37.0
59207, FFI16_RS00280, G->C, missense, 0.659042760754, 0.1215, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 200.0, 3.0, 112.0, 0.0, 119.0, 3.0, 70.0, 3.0, 70.0, 0.0, 106.0, 1.0, 128.0, 6.0, 75.0, 5.0, 37.0
59213, FFI16_RS00280, C->A, missense, 1.0531094883, 0.0483, 9, 1, 1, 1, 1, 1, PASS, 1.0, 191.0, 3.0, 103.0, 1.0, 119.0, 1.0, 63.0, 2.0, 69.0, 1.0, 97.0, 1.0, 115.0, 4.0, 70.0, 6.0, 35.0
59221, FFI16_RS00280, G->T, synonymous, -0.2620071499, 0.3958, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 199.0, 5.0, 103.0, 0.0, 122.0, 1.0, 66.0, 3.0, 65.0, 0.0, 102.0, 0.0, 120.0, 3.0, 69.0, 5.0, 35.0
59223, FFI16_RS00280, C->A, synonymous, 1.67601226583, 0.0535, 9, 1, 1, 1, 1, 1, PASS, 0.0, 198.0, 2.0, 102.0, 0.0, 124.0, 0.0, 66.0, 2.0, 65.0, 1.0, 101.0, 2.0, 120.0, 1.0, 68.0, 4.0, 34.0
59224, FFI16_RS00280, G->T, missense, 3.00015789648, 0.0425, 9, 1, 1, 1, 1, 1, PASS, 0.0, 196.0, 2.0, 102.0, 0.0, 125.0, 1.0, 69.0, 0.0, 64.0, 0.0, 101.0, 0.0, 120.0, 4.0, 67.0, 4.0, 34.0
59226, FFI16_RS00280, C->A, synonymous, -0.0241792386576, 0.4055, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 196.0, 4.0, 103.0, 1.0, 124.0, 3.0, 69.0, 3.0, 64.0, 2.0, 98.0, 0.0, 120.0, 3.0, 67.0, 7.0, 34.0
59227, FFI16_RS00280, G->A, synonymous, 0.706116024144, 0.1389, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 204.0, 2.0, 106.0, 1.0, 125.0, 2.0, 70.0, 0.0, 67.0, 0.0, 99.0, 0.0, 124.0, 2.0, 70.0, 5.0, 35.0
59228, FFI16_RS00280, G->A, missense, 0.967329140773, 0.0876, 9, 1, 1, 1, 1, 1, PASS, 0.0, 208.0, 3.0, 109.0, 1.0, 127.0, 1.0, 76.0, 1.0, 67.0, 0.0, 107.0, 0.0, 127.0, 3.0, 72.0, 6.0, 36.0
59230, FFI16_RS00280, G->A, missense, 0.696938917131, 0.1246, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 205.0, 3.0, 109.0, 2.0, 126.0, 1.0, 76.0, 1.0, 66.0, 0.0, 105.0, 0.0, 127.0, 3.0, 71.0, 5.0, 36.0
67515, FFI16_RS00320, A->C, synonymous, -0.346310640091, 0.3965, 9, 1, 1, 1, 1, 1, FAIL, 5.0, 154.0, 3.0, 82.0, 3.0, 62.0, 4.0, 79.0, 5.0, 69.0, 4.0, 161.0, 7.0, 124.0, 6.0, 100.0, 9.0, 50.0
68750, FFI16_RS00320, T->G, missense, 3.06063787795, 0.0732, 9, 1, 1, 1, 1, 1, PASS, 0.0, 155.0, 0.0, 75.0, 0.0, 81.0, 0.0, 51.0, 0.0, 52.0, 1.0, 75.0, 2.0, 102.0, 3.0, 57.0, 3.0, 24.0
72716, FFI16_RS00345, T->C, synonymous, 1.4727948376, 0.0131, 9, 1, 1, 1, 1, 1, PASS, 0.0, 168.0, 0.0, 106.0, 0.0, 114.0, 0.0, 66.0, 0.0, 70.0, 26.0, 99.0, 89.0, 118.0, 49.0, 76.0, 18.0, 32.0
76845, FFI16_RS00370, A->C, missense, 0.975245332621, 0.0931, 9, 1, 1, 1, 1, 1, PASS, 0.0, 162.0, 1.0, 76.0, 0.0, 107.0, 0.0, 50.0, 2.0, 70.0, 1.0, 54.0, 4.0, 141.0, 1.0, 85.0, 5.0, 41.0
77101, FFI16_RS30250, A->C, synonymous, -0.584778556537, 0.3746, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 37.0, 3.0, 14.0, 0.0, 35.0, 0.0, 9.0, 1.0, 5.0, 0.0, 3.0, 2.0, 13.0, 6.0, 47.0, 4.0, 22.0
77110, FFI16_RS30250, G->C, synonymous, -0.763415651356, 0.3632, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 34.0, 4.0, 11.0, 0.0, 34.0, 1.0, 9.0, 1.0, 4.0, 2.0, 3.0, 2.0, 11.0, 9.0, 48.0, 5.0, 24.0
77112, FFI16_RS30250, T->G, synonymous, 0.242939486852, 0.3547, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 33.0, 1.0, 10.0, 0.0, 34.0, 1.0, 9.0, 1.0, 4.0, 0.0, 3.0, 3.0, 11.0, 6.0, 48.0, 2.0, 24.0
77119, FFI16_RS30250, T->A, missense, 0.745828594532, 0.1757, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 35.0, 1.0, 11.0, 0.0, 31.0, 0.0, 7.0, 0.0, 3.0, 0.0, 2.0, 2.0, 9.0, 4.0, 47.0, 4.0, 24.0
77123, FFI16_RS30250, G->T, noncoding, 0.55461210241, 0.1407, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 34.0, 1.0, 10.0, 0.0, 31.0, 1.0, 8.0, 0.0, 2.0, 1.0, 1.0, 3.0, 10.0, 10.0, 40.0, 3.0, 23.0
77131, FFI16_RS30255, A->G, synonymous, -1.15848416473, 0.3727, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 33.0, 0.0, 11.0, 0.0, 28.0, 0.0, 7.0, 0.0, 3.0, 0.0, 2.0, 3.0, 9.0, 3.0, 38.0, 2.0, 20.0
77135, FFI16_RS30255, C->A, missense, -1.43006145956, 0.3757, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 33.0, 4.0, 11.0, 0.0, 29.0, 0.0, 7.0, 0.0, 4.0, 0.0, 4.0, 3.0, 10.0, 6.0, 37.0, 3.0, 20.0
77139, FFI16_RS30255, C->A, nonsense, 0.283726629491, 0.336, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 33.0, 2.0, 14.0, 0.0, 26.0, 1.0, 6.0, 0.0, 6.0, 1.0, 4.0, 2.0, 10.0, 11.0, 37.0, 8.0, 23.0
77145, FFI16_RS30255, G->T, synonymous, 0.391375341312, 0.3541, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 35.0, 2.0, 15.0, 0.0, 24.0, 1.0, 5.0, 0.0, 6.0, 0.0, 4.0, 3.0, 8.0, 5.0, 39.0, 1.0, 24.0
77150, FFI16_RS30255, A->G, missense, 0.381514065633, 0.3538, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 39.0, 2.0, 16.0, 0.0, 27.0, 0.0, 5.0, 0.0, 6.0, 0.0, 6.0, 3.0, 9.0, 3.0, 42.0, 3.0, 25.0
77156, FFI16_RS30255, C->G, missense, 0.436603375101, 0.3194, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 44.0, 1.0, 17.0, 0.0, 28.0, 0.0, 5.0, 0.0, 7.0, 1.0, 7.0, 2.0, 14.0, 7.0, 43.0, 5.0, 25.0
77162, FFI16_RS30255, C->A, missense, -0.0145938176106, 0.3826, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 48.0, 3.0, 17.0, 0.0, 27.0, 0.0, 6.0, 0.0, 7.0, 1.0, 9.0, 3.0, 16.0, 9.0, 40.0, 5.0, 28.0
77186, FFI16_RS30255, A->C, missense, -2.14004139177, 0.388, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 58.0, 3.0, 21.0, 0.0, 28.0, 1.0, 8.0, 0.0, 14.0, 0.0, 13.0, 1.0, 28.0, 2.0, 41.0, 3.0, 28.0
81288, FFI16_RS30295, T->G, synonymous, -1.14249108009, 0.3965, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 158.0, 2.0, 101.0, 0.0, 82.0, 1.0, 94.0, 1.0, 68.0, 0.0, 103.0, 3.0, 133.0, 1.0, 89.0, 5.0, 35.0
86138, FFI16_RS00420, T->G, missense, 0.857150967556, 0.0475, 9, 1, 1, 1, 1, 1, PASS, 2.0, 181.0, 2.0, 96.0, 0.0, 100.0, 3.0, 81.0, 2.0, 71.0, 2.0, 132.0, 3.0, 122.0, 4.0, 72.0, 6.0, 41.0
93089, FFI16_RS30330, T->G, missense, -1.53736703468, 0.4127, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 181.0, 0.0, 83.0, 0.0, 95.0, 0.0, 68.0, 0.0, 65.0, 0.0, 148.0, 1.0, 101.0, 2.0, 80.0, 5.0, 43.0
98895, FFI16_RS00470, T->G, synonymous, -0.913344457758, 0.3927, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 155.0, 1.0, 53.0, 0.0, 105.0, 3.0, 22.0, 2.0, 57.0, 1.0, 33.0, 1.0, 106.0, 0.0, 94.0, 0.0, 39.0
98958, FFI16_RS00470, T->G, missense, 0.78642040428, 0.0777, 9, 1, 1, 1, 1, 1, PASS, 2.0, 172.0, 0.0, 93.0, 1.0, 71.0, 3.0, 96.0, 0.0, 66.0, 2.0, 127.0, 4.0, 122.0, 2.0, 79.0, 4.0, 27.0
99060, FFI16_RS00470, T->G, synonymous, -7.17725752508, 0.3996, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 148.0, 1.0, 102.0, 1.0, 70.0, 1.0, 81.0, 0.0, 79.0, 1.0, 120.0, 2.0, 113.0, 1.0, 79.0, 3.0, 23.0
108712, intergenic, A->T, noncoding, -0.232817204348, 0.4012, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 40.0, 2.0, 10.0, 0.0, 23.0, 0.0, 9.0, 1.0, 14.0, 2.0, 8.0, 4.0, 19.0, 4.0, 39.0, 0.0, 18.0
114074, FFI16_RS00540, G->T, missense, 0.480600294787, 0.3233, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 48.0, 0.0, 28.0, 0.0, 36.0, 0.0, 20.0, 4.0, 24.0, 2.0, 25.0, 9.0, 85.0, 3.0, 44.0, 0.0, 21.0
114082, FFI16_RS00540, T->G, missense, 0.29104407021, 0.2903, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 50.0, 1.0, 27.0, 1.0, 35.0, 0.0, 20.0, 5.0, 25.0, 1.0, 25.0, 10.0, 87.0, 5.0, 46.0, 2.0, 22.0
114095, FFI16_RS00540, A->C, missense, -6.0, 0.3948, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 44.0, 0.0, 25.0, 0.0, 29.0, 0.0, 18.0, 1.0, 21.0, 0.0, 22.0, 2.0, 91.0, 2.0, 45.0, 4.0, 20.0
114129, FFI16_RS00540, T->G, noncoding, -0.089644206667, 0.3969, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 54.0, 2.0, 22.0, 1.0, 36.0, 0.0, 15.0, 0.0, 19.0, 0.0, 7.0, 1.0, 82.0, 3.0, 44.0, 5.0, 25.0
114981, FFI16_RS00545, C->A, missense, -0.265549961972, 0.3855, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 163.0, 3.0, 71.0, 1.0, 73.0, 0.0, 22.0, 0.0, 42.0, 4.0, 24.0, 5.0, 105.0, 2.0, 84.0, 0.0, 42.0
119439, FFI16_RS00570, A->C, synonymous, 0.209965121436, 0.2423, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 166.0, 3.0, 103.0, 1.0, 86.0, 1.0, 50.0, 1.0, 92.0, 2.0, 106.0, 1.0, 152.0, 3.0, 86.0, 5.0, 40.0
120530, intergenic, T->G, noncoding, -0.450180733787, 0.3947, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 95.0, 3.0, 48.0, 0.0, 59.0, 0.0, 28.0, 0.0, 26.0, 0.0, 33.0, 1.0, 54.0, 8.0, 58.0, 2.0, 33.0
120531, intergenic, C->G, noncoding, -0.0944562298011, 0.384, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 94.0, 1.0, 48.0, 0.0, 58.0, 0.0, 28.0, 3.0, 26.0, 0.0, 33.0, 8.0, 54.0, 4.0, 58.0, 1.0, 33.0
120542, intergenic, T->A, noncoding, -0.0792688061979, 0.3897, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 91.0, 2.0, 48.0, 0.0, 63.0, 2.0, 26.0, 2.0, 24.0, 0.0, 29.0, 8.0, 51.0, 3.0, 53.0, 1.0, 32.0
120543, intergenic, C->A, noncoding, -0.000949213898067, 0.3833, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 92.0, 5.0, 46.0, 0.0, 63.0, 2.0, 26.0, 5.0, 24.0, 4.0, 29.0, 11.0, 54.0, 5.0, 52.0, 1.0, 32.0
120547, intergenic, C->G, noncoding, -0.514460501173, 0.4061, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 90.0, 2.0, 43.0, 0.0, 61.0, 2.0, 25.0, 1.0, 21.0, 2.0, 27.0, 11.0, 52.0, 4.0, 47.0, 2.0, 31.0
120552, intergenic, G->T, noncoding, -0.000586886189734, 0.3786, 9, 1, 1, 1, 1, 1, FAIL, 5.0, 81.0, 2.0, 39.0, 1.0, 56.0, 1.0, 23.0, 1.0, 17.0, 1.0, 24.0, 8.0, 45.0, 4.0, 41.0, 4.0, 28.0
120556, intergenic, C->G, noncoding, 0.088707294929, 0.3875, 9, 1, 1, 1, 1, 1, FAIL, 7.0, 81.0, 4.0, 34.0, 0.0, 57.0, 1.0, 21.0, 1.0, 15.0, 1.0, 22.0, 12.0, 40.0, 5.0, 38.0, 1.0, 26.0
120560, intergenic, T->G, noncoding, 0.329076462423, 0.2692, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 82.0, 1.0, 34.0, 0.0, 58.0, 2.0, 21.0, 2.0, 16.0, 0.0, 23.0, 8.0, 41.0, 4.0, 39.0, 3.0, 27.0
120561, intergenic, A->T, noncoding, 0.140761518764, 0.4033, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 82.0, 0.0, 33.0, 0.0, 59.0, 1.0, 21.0, 0.0, 17.0, 2.0, 23.0, 7.0, 40.0, 0.0, 40.0, 2.0, 27.0
120562, intergenic, C->A, noncoding, -0.964490260796, 0.388, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 83.0, 3.0, 35.0, 1.0, 61.0, 3.0, 20.0, 1.0, 17.0, 0.0, 23.0, 5.0, 42.0, 1.0, 40.0, 1.0, 27.0
120563, intergenic, T->A, noncoding, -0.692518079697, 0.3875, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 81.0, 1.0, 33.0, 0.0, 61.0, 4.0, 20.0, 2.0, 17.0, 0.0, 16.0, 9.0, 38.0, 3.0, 40.0, 1.0, 26.0
120568, intergenic, G->C, noncoding, 1.17910085644, 0.125, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 84.0, 0.0, 35.0, 0.0, 61.0, 2.0, 18.0, 1.0, 18.0, 0.0, 16.0, 3.0, 38.0, 6.0, 40.0, 3.0, 26.0
120568, intergenic, G->T, noncoding, 0.493637339539, 0.2406, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 84.0, 2.0, 35.0, 0.0, 61.0, 2.0, 18.0, 1.0, 18.0, 0.0, 16.0, 6.0, 38.0, 3.0, 40.0, 1.0, 26.0
120570, intergenic, C->A, noncoding, 0.391808415929, 0.2936, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 87.0, 1.0, 36.0, 0.0, 61.0, 0.0, 20.0, 3.0, 18.0, 2.0, 16.0, 4.0, 38.0, 1.0, 40.0, 2.0, 25.0
120573, intergenic, A->C, noncoding, -0.182939869273, 0.3874, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 82.0, 2.0, 33.0, 0.0, 59.0, 2.0, 17.0, 3.0, 16.0, 0.0, 14.0, 5.0, 38.0, 6.0, 40.0, 2.0, 22.0
120576, intergenic, G->C, noncoding, -0.16274648688, 0.3778, 9, 1, 1, 1, 1, 1, FAIL, 6.0, 80.0, 3.0, 34.0, 0.0, 60.0, 2.0, 14.0, 3.0, 15.0, 0.0, 14.0, 12.0, 38.0, 4.0, 41.0, 4.0, 23.0
120578, intergenic, A->C, noncoding, 1.01549118222, 0.1015, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 77.0, 0.0, 35.0, 0.0, 61.0, 2.0, 13.0, 2.0, 15.0, 1.0, 14.0, 2.0, 35.0, 3.0, 41.0, 3.0, 23.0
120579, intergenic, T->A, noncoding, 0.428810671337, 0.2571, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 77.0, 0.0, 36.0, 0.0, 61.0, 2.0, 15.0, 2.0, 15.0, 2.0, 14.0, 6.0, 35.0, 3.0, 41.0, 0.0, 23.0
120581, intergenic, C->A, noncoding, 0.298080216396, 0.1153, 9, 1, 1, 1, 1, 1, FAIL, 7.0, 76.0, 4.0, 34.0, 1.0, 59.0, 4.0, 14.0, 5.0, 14.0, 2.0, 13.0, 16.0, 35.0, 8.0, 37.0, 7.0, 21.0
120585, intergenic, A->C, noncoding, 0.603468447716, 0.2399, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 77.0, 1.0, 37.0, 0.0, 61.0, 1.0, 14.0, 0.0, 14.0, 0.0, 10.0, 5.0, 39.0, 5.0, 40.0, 5.0, 19.0
120590, intergenic, G->C, noncoding, 0.283171817612, 0.3432, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 77.0, 1.0, 39.0, 1.0, 62.0, 3.0, 16.0, 1.0, 15.0, 0.0, 12.0, 3.0, 42.0, 4.0, 40.0, 4.0, 22.0
120594, intergenic, G->C, noncoding, 0.75362958516, 0.1298, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 81.0, 2.0, 40.0, 0.0, 63.0, 2.0, 17.0, 2.0, 16.0, 0.0, 12.0, 7.0, 44.0, 2.0, 43.0, 3.0, 23.0
120603, intergenic, T->A, noncoding, -0.137545238098, 0.3852, 9, 1, 1, 1, 1, 1, FAIL, 5.0, 87.0, 2.0, 47.0, 0.0, 63.0, 3.0, 18.0, 2.0, 16.0, 1.0, 14.0, 7.0, 47.0, 2.0, 51.0, 1.0, 22.0
131213, FFI16_RS00605, C->T, nonsense, 1.58453637363, 0.0685, 9, 1, 1, 1, 1, 1, PASS, 1.0, 115.0, 2.0, 54.0, 1.0, 63.0, 0.0, 51.0, 1.0, 46.0, 1.0, 38.0, 0.0, 85.0, 3.0, 38.0, 4.0, 23.0
131214, FFI16_RS00605, C->T, missense, 1.45208383752, 0.084, 9, 1, 1, 1, 1, 1, PASS, 2.0, 115.0, 2.0, 54.0, 1.0, 63.0, 1.0, 51.0, 1.0, 46.0, 0.0, 38.0, 0.0, 85.0, 2.0, 38.0, 4.0, 23.0
131216, FFI16_RS00605, G->T, nonsense, 0.489295657351, 0.1213, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 114.0, 3.0, 54.0, 1.0, 63.0, 2.0, 51.0, 3.0, 46.0, 2.0, 38.0, 1.0, 85.0, 4.0, 38.0, 4.0, 22.0
131219, FFI16_RS00605, G->T, missense, -1.73366293964, 0.3959, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 112.0, 2.0, 53.0, 2.0, 62.0, 0.0, 52.0, 3.0, 45.0, 1.0, 39.0, 0.0, 84.0, 2.0, 38.0, 3.0, 22.0
131220, FFI16_RS00605, C->G, synonymous, 1.26698139357, 0.0683, 9, 1, 1, 1, 1, 1, PASS, 2.0, 112.0, 2.0, 50.0, 1.0, 61.0, 0.0, 51.0, 1.0, 45.0, 1.0, 39.0, 0.0, 84.0, 3.0, 37.0, 4.0, 22.0
131221, FFI16_RS00605, G->T, synonymous, -0.510316407708, 0.3932, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 112.0, 4.0, 50.0, 3.0, 61.0, 1.0, 51.0, 3.0, 46.0, 1.0, 39.0, 1.0, 84.0, 2.0, 37.0, 4.0, 22.0
131222, FFI16_RS00605, C->T, missense, -2.28932844762, 0.4039, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 113.0, 2.0, 50.0, 1.0, 60.0, 0.0, 51.0, 1.0, 46.0, 0.0, 39.0, 0.0, 84.0, 1.0, 37.0, 4.0, 22.0
131228, FFI16_RS00605, A->T, missense, -1.08343041335, 0.4099, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 111.0, 3.0, 52.0, 1.0, 60.0, 0.0, 53.0, 1.0, 47.0, 0.0, 39.0, 0.0, 82.0, 2.0, 36.0, 5.0, 21.0
131577, FFI16_RS00605, T->G, missense, 2.02072130499, 0.0945, 9, 1, 1, 1, 1, 1, PASS, 0.0, 141.0, 0.0, 82.0, 0.0, 76.0, 0.0, 35.0, 2.0, 50.0, 1.0, 93.0, 3.0, 97.0, 0.0, 67.0, 3.0, 25.0
132274, FFI16_RS00610, T->A, noncoding, -0.375886900125, 0.3664, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 75.0, 2.0, 30.0, 1.0, 55.0, 0.0, 11.0, 1.0, 12.0, 0.0, 10.0, 7.0, 40.0, 3.0, 37.0, 1.0, 25.0
132295, FFI16_RS00610, G->T, noncoding, 2.24727499221, 0.1178, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 88.0, 1.0, 34.0, 2.0, 59.0, 0.0, 12.0, 0.0, 13.0, 0.0, 11.0, 1.0, 39.0, 3.0, 38.0, 3.0, 21.0
132306, FFI16_RS00610, G->T, missense, 0.0759212374188, 0.3691, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 93.0, 2.0, 33.0, 1.0, 60.0, 1.0, 15.0, 2.0, 12.0, 0.0, 11.0, 4.0, 40.0, 2.0, 40.0, 1.0, 21.0
132313, FFI16_RS00610, T->G, missense, -0.92129909853, 0.3714, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 92.0, 1.0, 34.0, 0.0, 63.0, 0.0, 16.0, 0.0, 11.0, 0.0, 12.0, 2.0, 42.0, 2.0, 40.0, 3.0, 22.0
132324, FFI16_RS00610, C->A, missense, -0.829748151322, 0.3709, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 87.0, 0.0, 35.0, 3.0, 64.0, 0.0, 16.0, 0.0, 12.0, 0.0, 14.0, 2.0, 44.0, 6.0, 42.0, 0.0, 22.0
132342, FFI16_RS00610, G->C, missense, 0.0622726132836, 0.3844, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 76.0, 4.0, 38.0, 2.0, 63.0, 2.0, 15.0, 2.0, 11.0, 2.0, 14.0, 9.0, 41.0, 6.0, 36.0, 2.0, 18.0
132345, FFI16_RS00610, A->C, synonymous, 0.363716088462, 0.1974, 9, 1, 1, 1, 1, 1, FAIL, 5.0, 80.0, 4.0, 40.0, 3.0, 63.0, 0.0, 17.0, 2.0, 14.0, 1.0, 15.0, 10.0, 41.0, 9.0, 38.0, 1.0, 18.0
132655, FFI16_RS00610, A->C, synonymous, -7.53754940711, 0.4028, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 136.0, 2.0, 70.0, 0.0, 94.0, 0.0, 60.0, 0.0, 56.0, 2.0, 81.0, 1.0, 121.0, 1.0, 79.0, 3.0, 23.0
135917, FFI16_RS00630, T->G, missense, 0.419904670464, 0.2253, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 180.0, 0.0, 94.0, 0.0, 95.0, 2.0, 73.0, 1.0, 60.0, 0.0, 94.0, 3.0, 149.0, 0.0, 69.0, 3.0, 26.0
137075, FFI16_RS00630, T->G, missense, 0.897557227065, 0.1424, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 110.0, 0.0, 55.0, 1.0, 74.0, 0.0, 45.0, 1.0, 29.0, 2.0, 47.0, 1.0, 63.0, 3.0, 69.0, 4.0, 30.0
137312, FFI16_RS00630, A->C, noncoding, 0.0454262927203, 0.3806, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 104.0, 2.0, 40.0, 0.0, 35.0, 0.0, 16.0, 3.0, 21.0, 0.0, 6.0, 4.0, 74.0, 2.0, 64.0, 1.0, 27.0
137322, FFI16_RS00630, G->T, noncoding, -0.26459108509, 0.3805, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 111.0, 3.0, 47.0, 0.0, 39.0, 0.0, 16.0, 4.0, 19.0, 0.0, 4.0, 7.0, 87.0, 0.0, 68.0, 1.0, 31.0
137332, FFI16_RS00630, C->A, noncoding, -0.0173096623005, 0.3838, 9, 1, 1, 1, 1, 1, FAIL, 7.0, 112.0, 6.0, 45.0, 1.0, 39.0, 1.0, 16.0, 3.0, 18.0, 1.0, 3.0, 14.0, 76.0, 9.0, 71.0, 2.0, 31.0
137340, FFI16_RS00630, G->C, noncoding, 0.0922592609601, 0.37, 9, 1, 1, 1, 1, 1, FAIL, 9.0, 115.0, 4.0, 47.0, 0.0, 40.0, 0.0, 16.0, 2.0, 18.0, 1.0, 3.0, 13.0, 82.0, 7.0, 72.0, 4.0, 32.0
137344, FFI16_RS00630, C->A, noncoding, -0.0910443132384, 0.3826, 9, 1, 1, 1, 1, 1, FAIL, 7.0, 114.0, 5.0, 49.0, 2.0, 41.0, 2.0, 16.0, 4.0, 18.0, 0.0, 3.0, 7.0, 85.0, 11.0, 72.0, 4.0, 33.0
137363, FFI16_RS00630, T->A, noncoding, -0.119124838142, 0.3905, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 112.0, 5.0, 46.0, 1.0, 46.0, 0.0, 17.0, 1.0, 18.0, 1.0, 5.0, 8.0, 83.0, 6.0, 71.0, 2.0, 35.0
137378, FFI16_RS00630, G->T, noncoding, 0.176025178188, 0.3432, 9, 1, 1, 1, 1, 1, FAIL, 6.0, 100.0, 2.0, 43.0, 1.0, 44.0, 1.0, 16.0, 3.0, 17.0, 0.0, 6.0, 11.0, 83.0, 4.0, 64.0, 2.0, 32.0
137381, FFI16_RS00630, A->C, noncoding, -0.049315783618, 0.3909, 9, 1, 1, 1, 1, 1, FAIL, 9.0, 94.0, 4.0, 39.0, 1.0, 43.0, 3.0, 15.0, 4.0, 15.0, 0.0, 6.0, 11.0, 75.0, 3.0, 55.0, 7.0, 29.0
140654, intergenic, G->T, noncoding, 0.765062788218, 0.2019, 9, 1, 1, 1, 1, 1, FAIL, 15.0, 66.0, 6.0, 42.0, 2.0, 48.0, 0.0, 23.0, 1.0, 32.0, 0.0, 42.0, 0.0, 47.0, 0.0, 20.0, 1.0, 14.0
150692, FFI16_RS00690, A->G, missense, 0.898797157613, 0.199, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 220.0, 0.0, 121.0, 0.0, 94.0, 0.0, 75.0, 0.0, 113.0, 4.0, 125.0, 86.0, 171.0, 30.0, 102.0, 6.0, 63.0
154134, FFI16_RS00705, C->G, missense, -0.543016020446, 0.3849, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 128.0, 7.0, 66.0, 1.0, 62.0, 8.0, 41.0, 1.0, 48.0, 9.0, 86.0, 7.0, 109.0, 3.0, 78.0, 1.0, 39.0
154137, FFI16_RS00705, T->G, missense, 0.0932998056156, 0.1759, 9, 1, 1, 1, 1, 1, FAIL, 10.0, 126.0, 6.0, 65.0, 5.0, 61.0, 5.0, 42.0, 4.0, 43.0, 10.0, 85.0, 16.0, 105.0, 13.0, 78.0, 9.0, 40.0
