Identifier, Size, 2C1, 2C2, 2C3, 2C4, 2C5
CCNA_00409, 34.0, , , , , 
CCNA_00410, 445.3, , , , , 700:3:0.137931:0.15
CCNA_00411, 452.0, , , , , 
CCNA_00412, 481.7, , 100:1:0.0654206:0.215054, , , 100:1:0.0909091:0.22807
CCNA_00413, 1031.0, , , , , 
CCNA_00414, 544.3, , , , , 
CCNA_00415, 799.7, 400:1:0.0909091:0.189873, 300:1:0:0.132075, , 800:3:0.170213:0.181818;500:1:0.114286:0.195652, 700:3:0.125:0.125;300:3:0.16:0.4
CCNA_00416, 295.3, , , , , 
CCNA_00417, 373.3, , , , , 
CCNA_00419, 497.0, , , , , 
CCNA_00420, 391.7, , , , , 
CCNA_00421, 342.3, , , , , 
CCNA_00422, 568.7, , , , , 
CCNA_00423, 451.0, , , , , 
CCNA_00424, 1197.7, , , , , 700:3:0.152174:0.152174
CCNA_00425, 472.3, , , , , 
CCNA_00426, 353.7, , , , , 
CCNA_00427, 207.7, , , , , 
CCNA_00428, 141.0, , , , , 
CCNA_00429, 173.0, , 500:3:0.0961538:0.182648, 200:1:0.0138889:0.142857, , 700:3:0.130435:0.130435;400:3:0.176471:0.230088
CCNA_00430, 153.3, , , , , 
CCNA_00431, 92.3, , , , , 
CCNA_00432, 466.0, , , , , 
CCNA_00433, 194.3, , , , , 
CCNA_00434, 719.3, , , , , 
CCNA_00435, 1168.7, , , , , 
CCNA_00436, 958.7, , , , , 
CCNA_00437, 1312.3, , , , , 
CCNA_00438, 342.0, , , , , 
CCNA_00439, 1615.3, , , , , 400:1:0.0277778:0.179487
CCNA_00440, 212.3, , , , , 
CCNA_00441, 270.3, , , , , 
CCNA_00442, 1753.0, 100:3:0.0933333:0.32;600:1:0.0540541:0.17284, , , , 
CCNA_00443, 354.0, , , , , 
CCNA_00444, 662.3, , , , , 
CCNA_00445, 761.7, , , , , 
CCNA_00446, 299.0, , , , , 
CCNA_00447, 416.0, , , , , 
CCNA_00448, 289.7, , , , , 
CCNA_00449, 461.7, , , , , 
CCNA_00450, 350.0, , , , , 
CCNA_00451, 2399.7, , , , , 
CCNA_00452, 837.0, , , , , 
CCNA_00453, 824.7, 500:1:0.0671141:0.220588;500:1:0.0530303:0.171429, 500:3:0.142857:0.142857;500:3:0.0740741:0.141509, 400:3:0.175439:0.175439;400:3:0.0897436:0.148438, , 400:1:0.0909091:0.210526;400:3:0.0909091:0.15;400:1:0:0.15
CCNA_00454, 627.3, , , , , 
CCNA_00455, 2055.3, , , , , 
CCNA_00456, 1692.0, , , , , 
CCNA_00457, 1864.7, , , , , 
CCNA_00458, 1259.7, , , , 500:1:0.0337079:0.145161, 
CCNA_00459, 999.7, , , , , 
CCNA_00460, 212.3, , , , , 
CCNA_00464, 227.3, , , , , 
CCNA_00465, 964.0, , , , , 
CCNA_00466, 1056.0, , , , , 
CCNA_00467, 935.3, , , , , 
CCNA_00468, 189.0, , , , , 
CCNA_00469, 1057.0, , , , , 
CCNA_00470, 967.3, , , , , 400:1:0.0232558:0.115942
CCNA_00471, 745.7, , , , , 
CCNA_00472, 899.0, , , , , 
CCNA_00473, 372.0, , , , , 700:3:0.129032:0.129032
CCNA_00474, 2073.0, , , , , 700:3:0.115385:0.115385;700:3:0.157895:0.157895;700:3:0.136364:0.136364
CCNA_00475, 1307.7, 600:3:0.135417:0.195652;600:3:0.105263:0.133333;600:3:0.175258:0.175258;600:3:0.112245:0.133333;600:3:0.213483:0.213483;600:3:0.16092:0.179487;500:3:0.0588235:0.179487;500:3:0.144444:0.166667;600:3:0.213483:0.213483;600:3:0.134831:0.2;500:3:0.185185:0.185185, 500:3:0.0727273:0.153846;500:3:0.0714286:0.137931;500:3:0.0677966:0.126437;500:3:0.0655738:0.144444;500:3:0.0655738:0.125;500:3:0.1:0.153846;500:3:0.0322581:0.154762;500:3:0.05:0.170213;500:3:0.0666667:0.144578;600:3:0.1:0.139241;600:3:0.05:0.2, 400:3:0.0512821:0.150685;400:3:0.116071:0.134328;400:3:0.0619469:0.149254;400:3:0.106195:0.144928;400:3:0.0666667:0.135135;400:3:0.162393:0.162393;400:3:0.172414:0.172414;400:3:0.141667:0.141667;400:3:0.110169:0.147826;600:3:0.159292:0.159292;600:3:0.157895:0.157895, 600:3:0.0517241:0.128205;600:1:0.0441176:0.153846;500:3:0.0645161:0.15;500:3:0.0327869:0.184211;500:3:0.116667:0.162162;500:3:0.0819672:0.2;500:3:0.0655738:0.190476;500:3:0.1:0.190476;600:1:0:0.142857;600:3:0.0357143:0.15, 400:3:0.0895522:0.166667;400:3:0.0735294:0.119048;400:3:0.0882353:0.166667;400:3:0.115942:0.133333;400:3:0.104478:0.173913;500:3:0.109375:0.133333;400:3:0.126984:0.25;400:3:0.09375:0.156863;500:3:0.129032:0.333333;400:3:0.109375:0.196078;400:3:0.2:0.2
CCNA_00476, 384.7, , , , , 
CCNA_00477, 250.0, , , , , 
CCNA_00478, 672.3, , , , , 
CCNA_00479, 329.7, , , , , 
CCNA_00480, 1071.7, , , , , 
CCNA_00481, 277.7, , , , , 
CCNA_00482, 930.0, , , , , 
CCNA_00483, 718.0, , , , , 
CCNA_00484, 613.7, , , , , 600:3:0.15625:0.15625
CCNA_00485, 841.7, , , , , 400:1:0:0.125
CCNA_00486, 1853.0, , , , 800:3:0.138298:0.138298, 700:3:0.142857:0.142857;600:3:0.142857:0.142857
CCNA_00487, 1382.7, , , , , 
CCNA_00488, 445.3, , , , , 
CCNA_00489, 397.3, , , , , 
CCNA_00490, 668.7, , , 200:1:0:0.129032;200:1:0.00775194:0.129032, , 
CCNA_00491, 591.7, , , , , 
CCNA_00492, 1153.0, , , , , 
CCNA_00493, 353.3, , , , , 
CCNA_00494, 348.3, , , , , 
CCNA_00495, 247.3, , , , , 
CCNA_00496, 1497.0, , , , , 
CCNA_00497, 685.7, , , , , 
CCNA_00498, 159.7, , , , , 700:3:0.157895:0.157895
CCNA_00499, 275.3, , , , , 
CCNA_00500, 665.3, , , , , 400:1:0:0.181818
CCNA_00501, 1274.7, , , , , 
CCNA_00502, 550.3, , , , , 
CCNA_00503, 405.3, , , , , 
CCNA_00504, 445.7, , , , , 
CCNA_00505, 517.3, , , , , 
CCNA_00506, 978.7, , , , , 
CCNA_00507, 649.0, , , , , 
CCNA_00508, 628.3, , , , , 
CCNA_00509, 386.3, , , , , 400:1:0.0740741:0.153846
CCNA_00510, 501.0, , , , , 
CCNA_00511, 578.3, , , , , 
CCNA_00512, 932.7, , , , , 
CCNA_00514, 726.7, , , , , 
CCNA_00515, 1819.0, , 100:3:0.204819:0.22973;100:3:0.216867:0.358025;500:3:0.0813953:0.173077, , , 700:3:0.166667:0.166667;700:3:0.142857:0.142857
CCNA_00516, 551.3, , , , , 
CCNA_00517, 558.0, , , , , 
CCNA_00518, 546.3, , , , , 
CCNA_00519, 895.7, , , , , 
CCNA_00520, 801.0, , , , , 
CCNA_00521, 192.7, , , , , 
CCNA_00522, 257.3, , , , , 
CCNA_00523, 589.0, , , , , 
CCNA_00524, 821.7, , 100:1:0.0185185:0.185185, , , 
CCNA_00525, 768.3, , , , , 
CCNA_00526, 211.3, , , , , 
CCNA_00527, 488.0, , , , , 
CCNA_00528, 667.3, , , , , 
CCNA_00529, 463.0, , , , , 400:1:0:0.166667
CCNA_00530, 485.7, , , , , 
CCNA_00531, 332.3, , , , , 
CCNA_00532, 747.0, , , , 400:1:0.0526316:0.2, 
CCNA_00533, 1068.0, , , , , 
CCNA_00534, 776.7, , 200:1:0.11215:0.204918;200:3:0.079646:0.244318;200:3:0.116505:0.227642, , , 
CCNA_00535, 159.3, , , , , 
CCNA_00536, 3178.3, , , 600:3:0.0423729:0.22449;600:3:0.0805369:0.22, 400:3:0.222222:0.710145;400:3:0.220339:0.712329, 
CCNA_00537, 3269.0, , , , , 
CCNA_00538, 1435.7, , , , , 700:3:0.12:0.12
CCNA_00539, 1188.3, , , , , 
CCNA_00540, 778.0, , , , , 
CCNA_00541, 226.3, , 300:1:0:0.152778;300:1:0:0.153846, , , 
CCNA_00542, 281.3, , , , , 
CCNA_00543, 601.0, , , , , 
CCNA_00544, 984.7, , , , , 
CCNA_00545, 74.7, , , , , 
CCNA_00546, 641.0, , , , , 
CCNA_00547, 197.0, , , , , 
CCNA_00548, 228.3, , , , , 
CCNA_00549, 673.7, , , , , 
CCNA_00550, 710.7, , , , , 
CCNA_00551, 432.3, , , , , 400:1:0.0408163:0.166667
CCNA_00552, 355.3, , , , , 
CCNA_00553, 619.3, , , , , 
CCNA_00554, 592.3, , , , , 
CCNA_00555, 327.3, , , , , 
CCNA_00556, 1202.3, , , , , 
CCNA_00557, 548.3, , , , , 
CCNA_00558, 595.3, , , , , 
CCNA_00559, 937.7, , , , , 
CCNA_00560, 381.3, , , , , 
CCNA_00561, 254.0, , , , , 
CCNA_00562, 766.3, , , , , 
CCNA_00563, 532.0, , , , , 
CCNA_00564, 1106.7, , , , , 
CCNA_00565, 1383.3, , , , , 400:1:0:0.117647
CCNA_00566, 1022.3, 300:3:0.0687023:0.18254, , , , 
CCNA_00567, 1756.3, , , , 500:1:0.0666667:0.18797, 
CCNA_00568, 829.7, , , , , 
CCNA_00569, 822.0, 300:1:0.0789474:0.246377, , , 600:1:0.035461:0.150943, 
CCNA_00570, 668.7, , , , , 
CCNA_00571, 1915.3, , , , , 
CCNA_00572, 1254.0, , , , , 
CCNA_00573, 2205.3, , , , , 
CCNA_00574, 1838.0, , , , , 
CCNA_00575, 815.7, , , , , 400:1:0:0.139535
CCNA_00576, 922.7, , , , , 
CCNA_00578, 1978.7, , , 200:1:0.0196078:0.272727, , 100:1:0.0322581:0.142857
CCNA_00579, 1446.3, , 500:1:0.0215054:0.125, , , 
CCNA_00580, 2237.3, 300:1:0.0555556:0.232558;500:1:0.0408163:0.136364, 300:1:0.2:0.555556, , , 200:3:0.25:0.25
CCNA_00582, 449.7, , , , , 
CCNA_00583, 1128.7, , , , , 
CCNA_00585, 810.0, , , , , 
CCNA_00586, 1051.3, , , , , 700:3:0.15:0.15
CCNA_00587, 1180.7, , , , , 700:3:0.129032:0.129032
CCNA_00588, 284.7, , , , , 
CCNA_00589, 592.0, , , , , 
CCNA_00590, 821.3, , , , , 700:3:0.16:0.16
CCNA_00591, 1573.3, , , 100:1:0.0367647:0.173913;200:1:0.00714286:0.130435, 600:3:0.0384615:0.117647, 
CCNA_00592, 831.0, , , , , 
CCNA_00593, 882.0, , , , , 400:1:0.0277778:0.152174
CCNA_00594, 1468.7, , , , , 
CCNA_00595, 710.7, , , , , 
CCNA_00596, 452.7, , , , , 
CCNA_00597, 2351.0, , , , , 
CCNA_00598, 2326.3, , , , , 
CCNA_00600, 873.3, , , , , 
CCNA_00601, 699.3, , , , 300:1:0.0350877:0.189189, 
CCNA_00602, 954.3, , , , , 
CCNA_00603, 723.0, 300:3:0.217949:0.3, 400:1:0:0.125;300:3:0.148936:0.263158;400:1:0.0534759:0.178571, 700:3:0.125:0.125;600:3:0.142857:0.178571, 500:3:0.209524:0.209524, 
CCNA_00604, 632.0, , , , , 700:3:0.272727:0.272727
CCNA_00605, 677.3, , , , , 
CCNA_00607, 2364.3, , , , , 
CCNA_00608, 1298.7, 300:3:0.138889:0.218391, 100:3:0.153846:0.211765;100:3:0.258824:0.281553, , , 
CCNA_00609, 867.0, , , , , 
CCNA_00610, 1966.7, , , , , 
CCNA_00611, 1201.3, 300:1:0.0573248:0.230769, , , , 
CCNA_00612, 645.0, , , 700:3:0.12:0.12, , 
CCNA_00613, 964.0, 500:3:0.0833333:0.266667;500:1:0.0246914:0.154639;500:3:0.0533333:0.231579;500:3:0.0625:0.168317;500:1:0.0454545:0.157407;500:1:0.037037:0.156522;500:1:0.00877193:0.175439;500:1:0.0566038:0.179245, 400:3:0.170732:0.188119;500:3:0.102564:0.171123;500:3:0.113636:0.155556, 100:3:0.151163:0.234043;400:1:0.0595238:0.16129, 300:3:0.196262:0.220859;500:3:0.204082:0.204082;500:3:0.0852713:0.162651, 400:3:0.129032:0.229787;400:3:0.125:0.216216;400:1:0.0909091:0.219512
CCNA_00614, 1057.7, 400:3:0.114865:0.195489, , 100:1:0.0330189:0.15, , 
CCNA_00615, 2279.7, , 500:1:0.047619:0.175325, , , 400:1:0:0.145833
CCNA_00616, 440.3, , , , , 
CCNA_00617, 782.7, , , , , 
CCNA_00618, 1030.7, , , , , 
CCNA_00619, 930.3, , , 600:1:0:0.12, , 500:3:0.142857:0.142857
CCNA_00620, 871.3, , , , , 
CCNA_00621, 436.3, , , , , 
CCNA_00622, 143.7, , , , , 
CCNA_00623, 1729.0, , , , , 
CCNA_00624, 948.3, , , , , 100:1:0.0888889:0.222749
CCNA_00625, 280.7, , , , , 
CCNA_00626, 1494.7, , , 600:1:0.0598291:0.137931, , 
CCNA_00627, 346.7, 300:1:0.0588235:0.181818;100:3:0.126316:0.246154;100:3:0.11:0.251908;400:3:0.0740741:0.173913, , , , 300:3:0.2:0.2
CCNA_00628, 397.3, , 500:1:0.0149254:0.128205, , , 
CCNA_00629, 1505.3, , 300:1:0:0.2, , , 
CCNA_00630, 1726.0, , , 200:1:0.00584795:0.111111, , 
CCNA_00631, 325.0, , , , , 
CCNA_00632, 278.7, , , , , 
CCNA_00633, 782.3, , 700:3:0.16:0.16, , , 
CCNA_00634, 623.7, , , , , 400:1:0:0.139535
CCNA_00635, 1201.3, , , , , 
CCNA_00636, 632.3, , , , , 
CCNA_00637, 2176.7, , , , , 
CCNA_00638, 1949.0, , , , , 400:1:0:0.136364
CCNA_00639, 1298.3, , , , , 
CCNA_00640, 317.0, , , , , 
CCNA_00641, 220.3, , , , , 
CCNA_00642, 265.0, , , , , 
CCNA_00643, 208.3, , , , , 
CCNA_00644, 1163.3, 700:1:0.0212766:0.148148;500:3:0.108696:0.142857, 500:3:0.0652174:0.138393;500:3:0.076087:0.149254, , 400:1:0.0576923:0.210526, 
CCNA_00645, 987.7, , , , 600:1:0.0283019:0.12, 
CCNA_00646, 661.0, , , , , 
CCNA_00647, 594.7, , , , , 
CCNA_00648, 529.7, , , , , 
CCNA_00649, 843.7, , , , , 
CCNA_00650, 987.3, , , , , 
CCNA_00651, 1881.0, , , , , 
CCNA_00652, 253.7, , , , , 
CCNA_00653, 1986.7, , , , , 400:1:0.0571429:0.111111
CCNA_00654, 563.7, , , , , 
CCNA_00655, 1584.3, , , , , 
CCNA_00656, 1490.3, , , , , 400:1:0.0238095:0.16129
CCNA_00657, 1025.3, , , , , 
CCNA_00658, 766.0, , , , , 
CCNA_00659, 2210.0, , , , , 
CCNA_00660, 748.3, , , , , 
CCNA_00661, 326.3, , , , , 
CCNA_00662, 296.3, , , , , 
CCNA_00663, 355.0, 500:3:0.0606061:0.135802, 500:1:0.0408163:0.164384;500:1:0.038835:0.15, 400:3:0.0493274:0.139535, , 
CCNA_00664, 909.7, , , , , 
CCNA_00665, 950.3, , , , , 
CCNA_00666, 260.0, , , , , 
CCNA_00667, 894.3, , , , , 
CCNA_00668, 756.3, , 200:3:0.285714:0.285714, , , 700:3:0.2:0.2
CCNA_00669, 1825.0, , , , 500:1:0.0357143:0.129032, 400:1:0:0.12;400:1:0:0.131579
CCNA_00670, 572.7, , , , , 
CCNA_00671, 700.3, , , , , 
CCNA_00672, 674.0, , , , , 
CCNA_00673, 752.3, , , , , 
CCNA_00674, 906.0, 300:3:0.212389:0.319588, 100:3:0.418605:0.418605, , 100:3:0.319149:0.340909, 300:3:0.263158:0.336957;400:1:0:0.130435
CCNA_00675, 275.3, , , , , 
CCNA_00676, 256.0, , , , , 400:1:0:0.116667
CCNA_00677, 519.3, , 300:3:0.177778:0.177778, , , 400:1:0.0425532:0.156863;300:3:0.121212:0.185185;300:3:0.112903:0.236364
CCNA_00678, 427.0, , , 200:1:0.0116279:0.25, , 
CCNA_00679, 689.3, , , , , 
CCNA_00680, 479.0, , , , , 
CCNA_00681, 640.7, , , , , 
CCNA_00682, 342.7, , , , , 
CCNA_00683, 1180.7, 100:3:0.163934:0.233333;300:3:0.107914:0.181818, 300:3:0.0808081:0.26;300:1:0.0618557:0.26;300:3:0.15625:0.283333;100:3:0.163265:0.303571;400:1:0.01:0.160714;300:1:0.0636364:0.161017;700:3:0.135593:0.135593, 700:3:0.2:0.2, , 
CCNA_00684, 467.0, , , , , 
CCNA_00685, 560.3, , , , , 
CCNA_00686, 1124.3, , , , , 
CCNA_00687, 333.7, , , , , 
CCNA_00688, 1067.0, , , , , 
CCNA_00689, 1842.0, , , , , 
CCNA_00690, 479.7, , , , , 
CCNA_00691, 378.3, , , , , 
CCNA_00692, 1671.3, , , , , 
CCNA_00693, 215.7, , , , , 
CCNA_00694, 1976.3, 500:1:0.0588235:0.1875;100:3:0.284091:0.336283;300:1:0.0666667:0.183673;500:3:0.0930233:0.206349;400:3:0.128205:0.128205;400:3:0.121951:0.169231;500:1:0.0731707:0.136364;700:3:0.175:0.175;400:3:0.15:0.26087;400:3:0.146341:0.234043;400:3:0.175:0.270833;400:1:0.075:0.163265;400:3:0.108108:0.285714;300:3:0.108108:0.4, 700:3:0.25:0.25;300:3:0.178571:0.204545;700:3:0.172414:0.172414, 200:1:0.0403587:0.371429;400:3:0.227273:0.227273, 500:1:0.078125:0.197674;500:1:0.031746:0.145455;600:1:0.0333333:0.145455;500:1:0.0666667:0.132075;600:3:0.121212:0.226415;500:3:0.2:0.320755;300:1:0.0615385:0.25;500:3:0.119403:0.176471;300:3:0.294118:0.294118;300:3:0.25:0.4;300:3:0.164384:0.666667, 400:1:0:0.15;400:1:0:0.173913
CCNA_00695, 1289.0, , 500:1:0:0.129032, , , 
CCNA_00696, 420.3, , , , , 
CCNA_00698, 472.7, , , , , 
CCNA_00699, 324.3, , , , , 
CCNA_00700, 1510.7, , , , , 
CCNA_00701, 262.7, , , , , 
CCNA_00703, 260.0, , , , , 
CCNA_00704, 192.0, , , , , 
CCNA_00705, 312.0, , , , , 
CCNA_00706, 401.7, , , , , 400:1:0:0.136364
CCNA_00707, 784.0, , , , , 
CCNA_00708, 1540.3, , 700:3:0.142857:0.142857, , , 
CCNA_00709, 137.7, , , , , 
CCNA_00710, 971.0, 100:3:0.0940171:0.266667, , , , 400:1:0.0232558:0.16
CCNA_00711, 862.3, 700:1:0.03125:0.140351;500:3:0.125:0.150376;600:3:0.155039:0.243697;500:3:0.13245:0.170543;500:3:0.162921:0.248062;500:1:0.0211268:0.138614;500:3:0.0740741:0.148148, 500:3:0.0888889:0.130435;500:3:0.0869565:0.115942;500:3:0.128205:0.227273;500:3:0.047619:0.134328;500:3:0.0666667:0.117647;500:3:0.148936:0.148936;500:1:0.0416667:0.150685;500:3:0.185185:0.246914;500:1:0.0535714:0.123596;500:1:0.0181818:0.132075;500:1:0.0192308:0.158879;500:1:0:0.158879, 400:3:0.115385:0.148936;400:3:0.204082:0.204082, 500:3:0.0652174:0.167883;500:3:0.223529:0.223529;500:3:0.166667:0.166667;800:3:0.141304:0.141304;500:3:0.211538:0.211538;600:1:0.0645161:0.172414, 700:3:0.153846:0.153846;400:3:0.0909091:0.195122;400:1:0.0454545:0.162791;400:3:0.104167:0.1875
CCNA_00712, 272.7, , , , , 
CCNA_00714, 286.7, , , , , 
CCNA_00716, 232.0, , , , , 
CCNA_00718, 656.3, , , , , 
CCNA_00719, 905.0, , , , , 
CCNA_00720, 1581.3, , , , , 
CCNA_00721, 1288.3, , , , , 
CCNA_00722, 321.7, , , , , 
CCNA_00723, 220.3, , , , , 
CCNA_00724, 320.0, , , , , 
CCNA_00725, 530.3, 100:3:0.203488:0.203488;500:1:0.038961:0.181818;500:3:0.0833333:0.181818, 600:3:0.153846:0.153846;600:3:0.210526:0.210526, , , 500:3:0.214286:0.214286
CCNA_00726, 1105.7, , , , , 
CCNA_00727, 506.7, , , , , 
CCNA_00728, 939.0, 100:3:0.195489:0.307692, 300:3:0.0795455:0.234234;100:3:0.27907:0.360656, , , 
CCNA_00729, 1060.0, , , , , 
CCNA_00730, 657.0, , , , , 
CCNA_00731, 1504.0, , , , , 
CCNA_00732, 794.0, , , , , 
CCNA_00733, 750.7, , , , , 
CCNA_00734, 727.3, , , , , 
CCNA_00735, 524.7, , 400:1:0.0882353:0.157895;600:3:0.181818:0.181818;300:1:0.0882353:0.121212;700:3:0.157895:0.157895;500:1:0.0126582:0.189189, , 400:1:0.0689655:0.172414, 700:3:0.1875:0.1875;700:3:0.157895:0.157895;700:3:0.125:0.125
CCNA_00736, 476.0, , , , , 
CCNA_00737, 2295.3, , , 200:1:0.0208333:0.130435, , 700:3:0.135135:0.135135
CCNA_00738, 898.0, , , , , 
CCNA_00740, 700.3, , 300:3:0.0921053:0.2, , , 
CCNA_00741, 370.3, , , , , 
CCNA_00742, 743.3, , , , , 
CCNA_00743, 453.3, , , , , 
CCNA_00744, 323.0, , , , , 
CCNA_00745, 523.7, , , , , 400:1:0:0.125
CCNA_00746, 625.0, , , , , 
CCNA_00747, 1123.3, , , , , 
CCNA_00748, 336.7, , , , , 400:1:0.0333333:0.184211
CCNA_00749, 1402.3, 600:3:0.0945946:0.142857;600:3:0.0909091:0.135593, , 400:3:0.0629921:0.134752, , 400:3:0.0857143:0.146067;400:1:0.0769231:0.151515
CCNA_00750, 865.0, , , , , 700:3:0.155172:0.155172
CCNA_00751, 1014.3, 500:3:0.0827068:0.148936, 300:1:0.0673077:0.228261;200:1:0.0413223:0.221154, , , 400:1:0:0.127273;400:3:0.133333:0.190909
CCNA_00752, 758.7, , , , , 
CCNA_00753, 856.3, , 100:1:0.105263:0.3;100:1:0.0895522:0.285714;300:1:0.0555556:0.266667;300:1:0.0410959:0.163636;100:1:0.109589:0.4, 100:1:0.0679012:0.244898, , 100:1:0.0333333:0.25641;200:1:0.125:0.153846
CCNA_00754, 600.0, , , , , 
CCNA_00755, 325.7, , , , , 
CCNA_00756, 203.3, , , , , 
CCNA_00757, 890.3, , , , , 
CCNA_00758, 448.3, , , , , 
CCNA_00759, 1967.0, 300:3:0.100719:0.215385, , , , 
CCNA_00760, 1287.0, , 500:3:0.1:0.142857, , , 
CCNA_00761, 162.0, , , , , 
CCNA_00762, 259.3, , , , , 
CCNA_00763, 694.7, , , , , 
CCNA_00764, 654.3, , , , , 
CCNA_00765, 320.0, , , , , 
CCNA_00766, 463.7, 300:1:0.0225564:0.176471, 700:3:0.173913:0.173913;300:3:0.0869565:0.159091;300:1:0.0857143:0.169231, 700:3:0.216216:0.216216;100:3:0.15:0.2, , 300:1:0.117647:0.222222
CCNA_00767, 249.3, , 300:1:0.0947368:0.204082;100:3:0.168539:0.267176;100:3:0.166667:0.329787, , , 
CCNA_00768, 121.0, , , , , 
CCNA_00769, 479.3, 500:3:0.078125:0.147059;500:3:0.0854701:0.194444, 500:3:0.108696:0.2, , 500:3:0.128713:0.22, 400:3:0.0909091:0.204082
CCNA_00770, 537.0, , 300:3:0.101449:0.217391, , , 400:3:0.0416667:0.2
CCNA_00772, 267.3, , , , 300:1:0.030303:0.148148, 
CCNA_00773, 1201.7, 400:3:0.153846:0.214286, 500:1:0.0232558:0.159091;500:1:0.0238095:0.162162;300:1:0.0625:0.246154;400:1:0:0.285714;400:1:0:0.285714;300:1:0:0.241379;500:1:0.0769231:0.153846, 600:3:0.162791:0.162791;600:1:0.0238095:0.172414;700:3:0.15:0.15;300:3:0.454545:0.454545, 600:1:0.0857143:0.2;600:1:0.0689655:0.15, 700:3:0.166667:0.166667;400:3:0.0727273:0.333333
CCNA_00774, 873.0, , , , , 400:1:0:0.135593;400:1:0.0555556:0.140625;400:3:0.0555556:0.138462
CCNA_00775, 942.7, 300:1:0.037037:0.137931;400:3:0.0979021:0.212598;400:3:0.0844156:0.204082, 500:3:0.2:0.2;500:3:0.253968:0.253968;200:1:0.0735294:0.242424, , , 400:1:0.0540541:0.243243;400:3:0.0882353:0.222222;400:3:0.137931:0.235294;400:3:0.225806:0.25;300:1:0.0606061:0.277778;100:1:0.0857143:0.176
CCNA_00776, 2762.0, , , , , 400:1:0.02:0.127273;700:3:0.142857:0.142857;400:1:0:0.176471
CCNA_00777, 1894.3, , , , , 
CCNA_00778, 1485.3, , , , , 
CCNA_00779, 386.3, , 300:1:0.0277778:0.166667;300:1:0.0714286:0.144231, , , 
CCNA_00780, 775.3, , , , , 
CCNA_00781, 318.0, , , , , 
CCNA_00782, 1289.3, 500:3:0.0984848:0.179245, , 200:1:0.0152284:0.1875, , 
CCNA_00783, 1582.7, , , , , 700:3:0.125:0.125
CCNA_00784, 1012.3, , , , , 
CCNA_00785, 1372.0, 300:3:0.168831:0.266667;200:3:0.116883:0.272727;400:3:0.113924:0.175676;400:1:0.0632911:0.225;300:3:0.101266:0.333333;400:1:0.0657895:0.162162;500:1:0.03125:0.128205, 500:1:0:0.115385;500:1:0.0217391:0.153846;200:3:0.2:0.344828;200:3:0.145833:0.275862;400:3:0.113636:0.666667;500:3:0.0869565:0.206897;200:3:0.130435:0.333333;500:3:0.113636:0.214286;300:1:0.0232558:0.5, , 600:1:0.0444444:0.25;300:1:0.0714286:0.142857, 700:3:0.153846:0.153846;200:3:0.25:0.373333;300:3:0.166667:0.264706;300:1:0.0909091:0.267606;300:1:0.0909091:0.19403
CCNA_00787, 760.3, 500:1:0.0265487:0.151163;300:3:0.100719:0.25974, , , , 400:1:0.136364:0.150943
CCNA_00788, 986.3, , , , , 
CCNA_00789, 584.3, 600:1:0.0212766:0.137931, 500:1:0.0172414:0.131579, , , 
CCNA_00790, 348.0, , , , , 
CCNA_00792, 962.7, , , , , 700:3:0.137931:0.137931
CCNA_00793, 1002.0, 500:1:0.0425532:0.166667;300:3:0.130435:0.4, 500:1:0.047619:0.146341;500:3:0.12:0.184211;300:3:0.2:0.2, , 600:1:0.0727273:0.157895;600:3:0.173077:0.190476;400:3:0.229167:0.307692;300:3:0.131579:0.202899, 400:1:0:0.16129;300:1:0:0.272727;300:3:0.2:0.230769
CCNA_00794, 971.7, , , , , 
CCNA_00795, 456.3, , 500:1:0.0176991:0.15, , , 
CCNA_00796, 1192.0, , , , , 400:1:0.0714286:0.130435
CCNA_00798, 1229.0, , 500:1:0:0.15;300:1:0:0.181818;400:1:0:0.181818;100:1:0.140351:0.454545, , , 
