Identifier, Size, 0C1, 0C2, 0C3, 0C4, 0C5
CCNA_00369, 1070.7, , 600:3:0.180905:0.180905;600:3:0.13587:0.171779, , 700:3:0.179641:0.179641;500:1:0.0561798:0.137931, 
CCNA_00370, 393.3, , , , , 
CCNA_00371, 500.3, , , , 700:1:0.0171429:0.3, 
CCNA_00372, 214.3, , , , , 
CCNA_00373, 565.3, , , , , 
CCNA_00374, 388.0, , , , , 
CCNA_00375, 403.3, , , , , 
CCNA_00376, 626.7, 600:1:0.047619:0.136364, , , , 
CCNA_00377, 2561.0, , 500:1:0.0425532:0.217391;600:1:0.0689655:0.230769, 500:3:0.116883:0.333333;600:3:0.333333:0.333333;300:1:0:0.166667, 700:1:0.0592593:0.135593;600:1:0.0222222:0.131579;600:1:0.0795455:0.15625, 700:3:0.2:0.2
CCNA_00378, 452.7, , , , 400:1:0.0921986:0.157143, 
CCNA_00379, 530.7, , , , , 
CCNA_00380, 436.7, , , , , 
CCNA_00381, 778.7, , , , , 
CCNA_00382, 926.0, , , , , 
CCNA_00383, 557.3, , , , , 
CCNA_00384, 688.0, , , 600:3:0.392405:0.717949, , 
CCNA_00385, 1019.7, , , , , 
CCNA_00386, 554.7, , , , , 
CCNA_00387, 349.3, , , , , 
CCNA_00388, 755.0, , , , , 
CCNA_00389, 680.0, , , , , 
CCNA_00390, 902.0, , , , , 
CCNA_00391, 408.7, , , , , 
CCNA_00392, 1081.3, , , , , 
CCNA_00393, 892.7, , 600:1:0.0512821:0.15, , 300:1:0.0116279:0.192308, 
CCNA_00394, 359.3, , , , , 
CCNA_00395, 1362.0, , , , 300:1:0.0406504:0.214286, 
CCNA_00396, 585.3, , , , , 
CCNA_00397, 1155.0, , , , , 
CCNA_00398, 1142.0, , 800:3:0.36:0.36, 700:3:0.137931:0.137931;800:3:0.15:0.15, 800:3:0.181818:0.181818, 
CCNA_00399, 878.7, , , , , 
CCNA_00400, 372.7, , , , , 
CCNA_00401, 564.7, , , , , 
CCNA_00402, 303.0, , , , , 
CCNA_00403, 763.7, , , , , 
CCNA_00404, 365.7, , , , , 
CCNA_00405, 648.7, 400:1:0.037594:0.176471, , , 500:1:0.0220994:0.138889, 
CCNA_00406, 271.3, , 300:1:0.0549451:0.333333, , 600:3:0.0583333:0.2, 
CCNA_00407, 350.0, , , , , 
CCNA_00408, 1010.0, , 300:1:0:0.115385;200:1:0.0159574:0.16129, , , 
CCNA_00409, 34.0, , , , , 
CCNA_00410, 445.3, , , , , 
CCNA_00411, 452.0, , , , , 
CCNA_00412, 481.7, , 300:1:0.0416667:0.204918, , , 
CCNA_00413, 1031.0, , , , , 
CCNA_00414, 544.3, , , , , 
CCNA_00415, 799.7, , 400:1:0.101266:0.181818, 400:1:0.0833333:0.153846;400:3:0.147059:0.25;800:3:0.162162:0.162162, 800:3:0.156863:0.156863;500:3:0.122807:0.166667;400:1:0.0375:0.148148;400:1:0.119048:0.269231;500:1:0.0238095:0.111111;800:3:0.125:0.206897;800:3:0.1875:0.1875;800:3:0.121495:0.176471, 600:1:0:0.2;300:1:0.0238095:0.211538
CCNA_00416, 295.3, , , , , 
CCNA_00417, 373.3, , , , , 
CCNA_00419, 497.0, , , , , 
CCNA_00420, 391.7, , , , , 
CCNA_00421, 342.3, , , , , 
CCNA_00422, 568.7, , , , , 
CCNA_00423, 451.0, , , , , 
CCNA_00424, 1197.7, 500:1:0.0603448:0.12963, 400:1:0.0425532:0.182927, , 400:1:0.046875:0.150943, 
CCNA_00425, 472.3, , 400:1:0.0170455:0.230769, , , 
CCNA_00426, 353.7, , , , , 
CCNA_00427, 207.7, , , , , 
CCNA_00428, 141.0, , , , , 
CCNA_00429, 173.0, , , , 300:1:0.0719424:0.285714;300:3:0.118519:0.222222, 300:3:0.0740741:0.216216;300:3:0.107595:0.190476
CCNA_00430, 153.3, , , , , 
CCNA_00431, 92.3, , , , , 
CCNA_00432, 466.0, , , , , 
CCNA_00433, 194.3, , , , , 
CCNA_00434, 719.3, 500:1:0.0333333:0.166667, , , , 
CCNA_00435, 1168.7, 600:1:0.0133333:0.138889, 700:3:0.0411765:0.152, , , 
CCNA_00436, 958.7, , , , , 
CCNA_00437, 1312.3, , , , , 
CCNA_00438, 342.0, , , , , 
CCNA_00439, 1615.3, 600:3:0.0833333:0.173913, , , , 
CCNA_00440, 212.3, , , , , 
CCNA_00441, 270.3, , , , , 
CCNA_00442, 1753.0, , , , 100:3:0.123377:0.235294;400:1:0.0580645:0.171875, 
CCNA_00443, 354.0, , , , , 
CCNA_00444, 662.3, , , , , 
CCNA_00445, 761.7, 600:1:0.0333333:0.130435, 300:1:0.0162602:0.153846, , , 
CCNA_00446, 299.0, , , , , 
CCNA_00447, 416.0, 300:1:0.047619:0.166667, , , , 
CCNA_00448, 289.7, , , , , 
CCNA_00449, 461.7, , , , , 
CCNA_00450, 350.0, , , , , 
CCNA_00451, 2399.7, , , , , 
CCNA_00452, 837.0, 500:3:0.655405:0.655405, , , , 
CCNA_00453, 824.7, 700:3:0.12:0.12;700:3:0.151515:0.151515;700:3:0.137931:0.142857;700:3:0.128205:0.128205, 300:1:0.0336538:0.166667;200:3:0.108491:0.285714, , 300:1:0.0402685:0.25;700:3:0.0895522:0.2, 700:3:0.166667:0.166667;700:3:0.151515:0.151515
CCNA_00454, 627.3, , , , , 
CCNA_00455, 2055.3, , , , , 
CCNA_00456, 1692.0, , , , , 
CCNA_00457, 1864.7, , , , , 
CCNA_00458, 1259.7, , , , , 
CCNA_00459, 999.7, , , 300:3:0.878049:0.970588, , 
CCNA_00460, 212.3, , , , , 
CCNA_00464, 227.3, , , , , 
CCNA_00465, 964.0, , , , , 
CCNA_00466, 1056.0, , , 400:1:0.0655738:0.136364, , 
CCNA_00467, 935.3, , , , , 
CCNA_00468, 189.0, , , , , 
CCNA_00469, 1057.0, , , , , 
CCNA_00470, 967.3, , , , , 
CCNA_00471, 745.7, , , , , 
CCNA_00472, 899.0, 500:1:0.0560748:0.12, , , , 
CCNA_00473, 372.0, , 400:1:0:0.150943;300:1:0.0582524:0.142857;300:3:0.15534:0.24;500:1:0.0927835:0.219512;100:3:0.154639:0.3, , 700:3:0.113924:0.176471;300:1:0.04375:0.222222;100:3:0.15:0.3125;300:1:0.0628931:0.222222, 300:3:0.16129:0.219048
CCNA_00474, 2073.0, 500:1:0.0689655:0.166667;500:1:0.0230769:0.125, , , , 
CCNA_00475, 1307.7, , 700:3:0.0689655:0.16;700:3:0.0588235:0.136364, 400:3:0.901639:1;700:3:0.189189:0.189189;700:3:0.1875:0.1875;700:3:0.28125:0.28125;700:3:0.323529:0.323529;700:3:0.30303:0.30303;700:3:0.125:0.171429, 700:3:0.181818:0.181818;700:3:0.127273:0.127273, 
CCNA_00476, 384.7, , , , , 
CCNA_00477, 250.0, 500:1:0.0150376:0.115385, , , , 
CCNA_00478, 672.3, , , , , 
CCNA_00479, 329.7, , , , , 
CCNA_00480, 1071.7, , , 700:1:0.0707965:0.142857, 700:1:0.0405405:0.133333, 
CCNA_00481, 277.7, , , , , 
CCNA_00482, 930.0, , , 700:1:0.0175439:0.210526, , 
CCNA_00483, 718.0, , , , , 
CCNA_00484, 613.7, , , , , 
CCNA_00485, 841.7, 500:3:0.594595:0.594595;500:3:0.591549:0.591549, , , , 700:3:0.125:0.125
CCNA_00486, 1853.0, , 800:3:0.12931:0.12931;800:3:0.123894:0.123894, , , 
CCNA_00487, 1382.7, 400:3:0.587097:0.587097, , , , 
CCNA_00488, 445.3, , , , , 
CCNA_00489, 397.3, , , , , 
CCNA_00490, 668.7, , , , , 
CCNA_00491, 591.7, , , , , 
CCNA_00492, 1153.0, , , , , 
CCNA_00493, 353.3, , , , , 
CCNA_00494, 348.3, , , , , 
CCNA_00495, 247.3, , , , , 
CCNA_00496, 1497.0, , , , , 
CCNA_00497, 685.7, , , , , 
CCNA_00498, 159.7, , , , , 
CCNA_00499, 275.3, , , , , 
CCNA_00500, 665.3, , , , , 
CCNA_00501, 1274.7, 600:3:0.108696:0.25, , , , 
CCNA_00502, 550.3, , , , , 
CCNA_00503, 405.3, , , , , 
CCNA_00504, 445.7, 300:3:0.637363:0.690476, , , , 
CCNA_00505, 517.3, , , , , 
CCNA_00506, 978.7, , , , , 
CCNA_00507, 649.0, , , , , 
CCNA_00508, 628.3, , , , , 
CCNA_00509, 386.3, , , , , 
CCNA_00510, 501.0, , , , , 
CCNA_00511, 578.3, , , , , 
CCNA_00512, 932.7, , , , , 
CCNA_00514, 726.7, , , , , 
CCNA_00515, 1819.0, 300:1:0.0571429:0.2;300:3:0.0970874:0.3;300:3:0.106796:0.2;500:1:0.0744681:0.173913;300:3:0.0967742:0.157895;600:1:0.0277778:0.142857;500:1:0:0.230769;300:3:0.2:0.2, 100:3:0.147541:0.306667;100:3:0.186992:0.308824;100:3:0.144:0.271429;100:3:0.149606:0.315068;300:1:0.0731707:0.180556;100:3:0.139344:0.328571;400:1:0.0661157:0.197183, 100:3:0.12:0.189655, 300:1:0.0357143:0.125;300:3:0.183099:0.217391;300:1:0.0422535:0.130435;100:3:0.211268:0.28;100:3:0.10219:0.223684;100:3:0.212121:0.310811;100:3:0.129771:0.313433, 300:1:0.0576923:0.172043
CCNA_00516, 551.3, , , , , 
CCNA_00517, 558.0, , , , , 
CCNA_00518, 546.3, , , , , 
CCNA_00519, 895.7, 600:1:0.0547945:0.166667, 300:1:0.0437158:0.148148;300:1:0.0285714:0.173077, , , 
CCNA_00520, 801.0, , , , , 
CCNA_00521, 192.7, , , , , 
CCNA_00522, 257.3, , , , , 
CCNA_00523, 589.0, , , , , 
CCNA_00524, 821.7, 600:1:0.0318471:0.130435, , , , 
CCNA_00525, 768.3, , , , , 
CCNA_00526, 211.3, , , , , 
CCNA_00527, 488.0, , , , , 
CCNA_00528, 667.3, , , , , 
CCNA_00529, 463.0, , , , , 
CCNA_00530, 485.7, , , , , 
CCNA_00531, 332.3, 100:1:0.0454545:0.210526, , , 300:1:0.0431034:0.222222, 400:1:0:0.162791
CCNA_00532, 747.0, , , , 600:1:0.0382166:0.210526, 
CCNA_00533, 1068.0, 100:3:0.120219:0.25;100:3:0.124294:0.233333, , , 300:3:0.126761:0.202899, 
CCNA_00534, 776.7, 100:3:0.111111:0.259259, , , 100:3:0.0913462:0.25;100:3:0.153846:0.243902;100:3:0.183168:0.326389;100:3:0.153846:0.333333, 
CCNA_00535, 159.3, , , , , 
CCNA_00536, 3178.3, , , , 300:1:0:0.142857, 400:1:0:0.14;400:1:0:0.137255;300:1:0.0294118:0.196078
CCNA_00537, 3269.0, , , , , 
CCNA_00538, 1435.7, , , , , 
CCNA_00539, 1188.3, , , , , 
CCNA_00540, 778.0, , , , , 
CCNA_00541, 226.3, , 300:1:0.0731707:0.166667, , 300:1:0.0434783:0.137931;400:1:0.0218978:0.131579, 600:1:0.056338:0.156863
CCNA_00542, 281.3, , , , , 
CCNA_00543, 601.0, , , , , 300:1:0.0588235:0.14
CCNA_00544, 984.7, , , , , 
CCNA_00545, 74.7, , , , , 
CCNA_00546, 641.0, , , , , 
CCNA_00547, 197.0, , , , , 
CCNA_00548, 228.3, , , , , 
CCNA_00549, 673.7, , , , , 
CCNA_00550, 710.7, , , , , 
CCNA_00551, 432.3, , , , , 
CCNA_00552, 355.3, , , , , 
CCNA_00553, 619.3, , , , , 
CCNA_00554, 592.3, , , , , 
CCNA_00555, 327.3, , , , , 
CCNA_00556, 1202.3, , , , , 
CCNA_00557, 548.3, , , , , 
CCNA_00558, 595.3, , , , , 
CCNA_00559, 937.7, , , , 300:3:0.140845:0.266667, 
CCNA_00560, 381.3, , , , , 
CCNA_00561, 254.0, , , , , 
CCNA_00562, 766.3, , , , , 
CCNA_00563, 532.0, , , , , 
CCNA_00564, 1106.7, , , , , 
CCNA_00565, 1383.3, 300:3:0.811321:0.811321;300:1:0.142857:0.16129, , , 300:3:0.0956522:0.176471;600:1:0.0241935:0.134615, 
CCNA_00566, 1022.3, 400:1:0.0522388:0.1875;100:3:0.257353:0.352941;600:1:0.0522388:0.176471;100:3:0.23913:0.294118;400:3:0.0724638:0.235294, , , 300:3:0.188679:0.285714;800:3:0.0822785:0.1875;100:3:0.21118:0.25;400:3:0.0864198:0.138889, 300:3:0.0706522:0.186667
CCNA_00567, 1756.3, , 800:3:0.147929:0.147929, , 700:3:0.111111:0.15942;700:3:0.109756:0.150685, 
CCNA_00568, 829.7, , , , 700:3:0.079646:0.125, 
CCNA_00569, 822.0, 400:1:0:0.222222, 500:1:0.0774648:0.153846, , 800:3:0.111111:0.166667;800:3:0.0993377:0.166667, 400:1:0:0.130435
CCNA_00570, 668.7, , , , , 
CCNA_00571, 1915.3, , , , , 
CCNA_00572, 1254.0, , , , , 
CCNA_00573, 2205.3, , , 400:3:0.792857:0.937063, , 
CCNA_00574, 1838.0, , , , , 
CCNA_00575, 815.7, , , , , 
CCNA_00576, 922.7, , , , , 
CCNA_00578, 1978.7, , , , , 
CCNA_00579, 1446.3, , , , , 
CCNA_00580, 2237.3, 500:1:0:0.12, 300:3:0.0769231:0.25;400:3:0.142857:0.333333, 600:1:0:0.181818;800:3:0.222222:0.222222, 700:1:0.0255102:0.172414, 400:1:0.0571429:0.157895
CCNA_00582, 449.7, , , , , 
CCNA_00583, 1128.7, , , , , 700:3:0.12766:0.12766
CCNA_00585, 810.0, , , , , 
CCNA_00586, 1051.3, , , , , 
CCNA_00587, 1180.7, , , , , 
CCNA_00588, 284.7, , , , , 
CCNA_00589, 592.0, , , , , 
CCNA_00590, 821.3, 300:3:0.142857:0.375, , , , 
CCNA_00591, 1573.3, 600:1:0.0176991:0.142857, , , , 
CCNA_00592, 831.0, , , , , 
CCNA_00593, 882.0, , , , , 
CCNA_00594, 1468.7, , , , , 
CCNA_00595, 710.7, 700:3:0.142857:0.142857, , , , 
CCNA_00596, 452.7, , , , , 
CCNA_00597, 2351.0, 600:1:0.0384615:0.12, , , 400:3:0.2125:0.301887;400:3:0.173077:0.209524, 
CCNA_00598, 2326.3, , 500:3:0.792308:0.92233, , , 
CCNA_00600, 873.3, , , , , 
CCNA_00601, 699.3, , , , 300:1:0.04:0.1875, 
CCNA_00602, 954.3, , , , , 
CCNA_00603, 723.0, , 100:3:0.183486:0.241379, , 500:3:0.133333:0.241935;500:3:0.0833333:0.142857, 600:3:0.142857:0.142857
CCNA_00604, 632.0, , , , , 
CCNA_00605, 677.3, , , , , 
CCNA_00607, 2364.3, , , , , 
CCNA_00608, 1298.7, 400:1:0.0454545:0.1625;300:3:0.169811:0.288462;200:3:0.137931:0.268657;600:1:0.0169492:0.107143, 200:3:0.18254:0.238095, 100:3:0.0860215:0.173913;100:3:0.210526:0.266667, 400:3:0.0689655:0.135802;500:3:0.163793:0.170213;300:3:0.172662:0.270588, 
CCNA_00609, 867.0, , , , , 
CCNA_00610, 1966.7, , , 700:3:0.47482:0.47482, , 
CCNA_00611, 1201.3, , , , , 
CCNA_00612, 645.0, , , , 300:1:0.0740741:0.291139;700:1:0.014218:0.12, 
CCNA_00613, 964.0, , 400:3:0.189655:0.189655, 800:3:0.152542:0.152542;800:3:0.150943:0.150943;800:3:0.136364:0.136364;800:3:0.147059:0.147059, , 
CCNA_00614, 1057.7, , 300:3:0.108911:0.204819;300:1:0.0686275:0.184211;100:3:0.135417:0.25974;500:1:0.0550459:0.181818, , 300:3:0.161538:0.298246;500:1:0.0352113:0.173333, 100:3:0.191781:0.263158
CCNA_00615, 2279.7, , 400:1:0.0944444:0.153846, , 300:1:0.0549451:0.142857, 
CCNA_00616, 440.3, , , , , 
CCNA_00617, 782.7, , , , , 
CCNA_00618, 1030.7, , , , , 
CCNA_00619, 930.3, , , 400:1:0.0234375:0.191667, , 
CCNA_00620, 871.3, , , , , 
CCNA_00621, 436.3, , , 600:1:0.0186916:0.137931;400:3:0.880597:0.97561, , 
CCNA_00622, 143.7, , , , , 
CCNA_00623, 1729.0, , , , , 
CCNA_00624, 948.3, , , , , 
CCNA_00625, 280.7, , , , , 
CCNA_00626, 1494.7, , , , , 
CCNA_00627, 346.7, 500:3:0.184211:0.184211;100:3:0.205479:0.294118;100:3:0.176471:0.275862;200:3:0.142857:0.2;100:3:0.105263:0.223881, 100:3:0.172414:0.254545;200:3:0.247191:0.275862;100:3:0.25:0.276596;300:3:0.121212:0.222222;100:3:0.168421:0.225806;200:3:0.22549:0.238806;300:3:0.12381:0.242424, 100:3:0.14:0.237113, 400:3:0.141176:0.168317;400:3:0.146341:0.259259;400:1:0.0853659:0.263158;100:3:0.180723:0.277778;100:3:0.216867:0.304878;400:3:0.134021:0.230769, 
CCNA_00628, 397.3, , , , , 
CCNA_00629, 1505.3, 400:1:0.0322581:0.145833;400:1:0.025:0.25, , , 300:3:0.0839695:0.236842;500:3:0.0839695:0.12381;300:1:0.0699301:0.181818, 
CCNA_00630, 1726.0, , , , , 
CCNA_00631, 325.0, , , , , 
CCNA_00632, 278.7, , , , , 
CCNA_00633, 782.3, , , , 300:1:0.03:0.157895, 400:3:0.183673:0.183673
CCNA_00634, 623.7, , , , , 
CCNA_00635, 1201.3, , , , , 
CCNA_00636, 632.3, , , , , 
CCNA_00637, 2176.7, , , , , 
CCNA_00638, 1949.0, , , , , 
CCNA_00639, 1298.3, , , 600:1:0.0135135:0.166667, , 
CCNA_00640, 317.0, , , , , 
CCNA_00641, 220.3, , , , , 
CCNA_00642, 265.0, , , , , 
CCNA_00643, 208.3, , , , , 
CCNA_00644, 1163.3, 300:1:0:0.333333, 600:1:0.125:0.333333, , 700:3:0.0727273:0.235294;700:3:0.0917431:0.205882;700:3:0.0588235:0.2;700:3:0.0756303:0.2;700:3:0.0769231:0.27027, 
CCNA_00645, 987.7, 500:1:0:0.130435, , , 400:1:0.030303:0.136364, 
CCNA_00646, 661.0, , , , , 
CCNA_00647, 594.7, , , , , 
CCNA_00648, 529.7, , , , , 
CCNA_00649, 843.7, , , , , 
CCNA_00650, 987.3, , , , , 
CCNA_00651, 1881.0, , , , 700:3:0.135593:0.176471, 
CCNA_00652, 253.7, , , , , 
CCNA_00653, 1986.7, , 100:3:0.115385:0.221311, , 300:1:0.0510204:0.148148;100:3:0.162304:0.256098, 
CCNA_00654, 563.7, , , , , 
CCNA_00655, 1584.3, , , , , 
CCNA_00656, 1490.3, , , , , 
CCNA_00657, 1025.3, , , 300:1:0.0169492:0.148148, , 
CCNA_00658, 766.0, , , , , 
CCNA_00659, 2210.0, , , , , 
CCNA_00660, 748.3, , , , , 
CCNA_00661, 326.3, , , , , 
CCNA_00662, 296.3, , , , , 
CCNA_00663, 355.0, , , , , 
CCNA_00664, 909.7, , , 700:3:0.128205:0.128205, , 
CCNA_00665, 950.3, , , , , 
CCNA_00666, 260.0, , , , , 
CCNA_00667, 894.3, , , , , 
CCNA_00668, 756.3, , , , 200:3:0.110345:0.153846, 
CCNA_00669, 1825.0, 600:3:0.0526316:0.125, , 600:1:0.0560748:0.166667;600:1:0.0482759:0.192982;300:1:0:0.296296;600:1:0:0.333333, 300:1:0:0.4;300:1:0.0294118:0.333333;300:1:0:0.5;400:1:0:0.2;300:3:0.0769231:0.357143;300:1:0.0294118:0.25, 
CCNA_00670, 572.7, , , , , 
CCNA_00671, 700.3, , , , , 
CCNA_00672, 674.0, , , , , 
CCNA_00673, 752.3, , , , , 
CCNA_00674, 906.0, 100:3:0.134146:0.333333;100:3:0.197183:0.324324, 100:3:0.284211:0.409091;100:3:0.157895:0.391304;100:3:0.306122:0.466667;300:1:0.0909091:0.166667;100:3:0.111111:0.4;100:3:0.153061:0.571429;100:3:0.148515:0.527778, , 400:3:0.158273:0.222222;100:3:0.258333:0.346939;700:3:0.0833333:0.214286;100:3:0.147541:0.357143;100:3:0.285714:0.4;300:1:0.0775862:0.186047;300:1:0.0701754:0.3;100:3:0.198113:0.394737;100:3:0.205607:0.346939, 100:3:0.333333:0.333333;300:3:0.192308:0.265306;100:3:0.394737:0.394737;400:1:0.0487805:0.2
CCNA_00675, 275.3, , , , , 
CCNA_00676, 256.0, , , , , 
CCNA_00677, 519.3, 500:3:0.108434:0.166667, 700:3:0.0873016:0.156863;700:1:0.00769231:0.148148;700:3:0.0852713:0.181818, , 500:3:0.0932203:0.162162;400:3:0.103448:0.162791;700:3:0.186916:0.186916;500:3:0.163636:0.219512, 
CCNA_00678, 427.0, , , , , 
CCNA_00679, 689.3, , , , , 
CCNA_00680, 479.0, , , , , 
CCNA_00681, 640.7, , , , , 
CCNA_00682, 342.7, , 700:3:0.0900474:0.181818, , , 
CCNA_00683, 1180.7, 400:3:0.0810811:0.166667;100:3:0.171233:0.269231;100:3:0.182482:0.266667;300:3:0.0860927:0.172414, 300:1:0.05:0.195652;200:3:0.244604:0.3;300:3:0.101351:0.185185;200:3:0.0855263:0.193182;300:1:0.0689655:0.166667, , 300:1:0.0597826:0.266667;100:3:0.144444:0.333333;100:3:0.147239:0.375;300:3:0.0787879:0.235294;300:1:0.0487805:0.176471;100:3:0.0857143:0.235294;300:1:0.0847458:0.176471;300:1:0.0561798:0.166667;400:1:0.0777202:0.175676;300:1:0.0362694:0.181818;300:1:0.0625:0.181818;300:1:0.0604396:0.173913;400:3:0.0934066:0.179487, 
CCNA_00684, 467.0, 300:1:0.034188:0.230769, , , , 
CCNA_00685, 560.3, , , , , 
CCNA_00686, 1124.3, 400:1:0.0540541:0.160714;300:3:0.0819672:0.315789;500:1:0.0192308:0.210526, 100:3:0.150794:0.333333, , 600:1:0.0620155:0.166667, 
CCNA_00687, 333.7, , , , , 
CCNA_00688, 1067.0, , , , , 
CCNA_00689, 1842.0, , , , , 
CCNA_00690, 479.7, 400:1:0.0813008:0.169492, 300:1:0.047619:0.191489, , , 
CCNA_00691, 378.3, , , , , 
CCNA_00692, 1671.3, , , , , 
CCNA_00693, 215.7, , , , , 
CCNA_00694, 1976.3, 500:1:0.142857:0.428571;100:3:0.30137:0.357143;400:1:0.125:0.1875;700:3:0.0909091:0.129032;700:3:0.152174:0.176471;400:3:0.173913:0.235294;400:3:0.23913:0.342857;400:3:0.234043:0.352941;300:3:0.212766:0.285714;300:3:0.26087:0.323529;100:3:0.12766:0.5;300:3:0.212766:0.285714, 100:3:0.264463:0.333333;200:1:0.112903:0.179487;300:3:0.142857:0.2;100:3:0.309859:0.6;800:3:0.111111:0.166667;100:3:0.289855:0.289855;500:1:0.0434783:0.5;100:3:0.285714:0.666667, , 100:3:0.232258:0.354839;300:3:0.101911:0.181818;600:3:0.122137:0.153846, 300:3:0.175676:0.227273;300:3:0.144737:0.272727;300:3:0.151899:0.227273
CCNA_00695, 1289.0, , , , , 
CCNA_00696, 420.3, , , , , 
CCNA_00698, 472.7, , , , , 
CCNA_00699, 324.3, , , , , 
CCNA_00700, 1510.7, , , , , 
CCNA_00701, 262.7, , , , , 
CCNA_00703, 260.0, , , , , 
CCNA_00704, 192.0, , , , , 
CCNA_00705, 312.0, , , , , 
CCNA_00706, 401.7, , , , , 
CCNA_00707, 784.0, , 300:1:0.0163934:0.272727, 600:1:0.0431034:0.136364, 700:3:0.0865385:0.15, 
CCNA_00708, 1540.3, , , , , 
CCNA_00709, 137.7, , , , , 
CCNA_00710, 971.0, 300:3:0.216667:0.219512;300:3:0.186441:0.282051, 300:1:0.0149254:0.153846;300:3:0.104167:0.333333;300:1:0.0147059:0.190476, , , 
CCNA_00711, 862.3, , 700:3:0.188679:0.253968, 700:3:0.16129:0.16129;800:3:0.146341:0.146341, 700:3:0.0857143:0.147059, 700:3:0.146341:0.146341
CCNA_00712, 272.7, , , , , 
CCNA_00714, 286.7, , , , , 
CCNA_00716, 232.0, , , , , 
CCNA_00718, 656.3, , , , , 
CCNA_00719, 905.0, , , , , 
CCNA_00720, 1581.3, , , , , 
CCNA_00721, 1288.3, , , , , 
CCNA_00722, 321.7, , , , , 
CCNA_00723, 220.3, , , , , 
CCNA_00724, 320.0, , , , , 
CCNA_00725, 530.3, 500:1:0.0555556:0.125, 500:1:0.042735:0.142857, , 500:1:0.0284091:0.142857;400:3:0.137931:0.232143, 600:1:0.0666667:0.164706;400:3:0.0934579:0.142857;700:3:0.198113:0.198113
CCNA_00726, 1105.7, , , , , 
CCNA_00727, 506.7, , , , , 
CCNA_00728, 939.0, 600:3:0.125:0.285714, 100:3:0.174699:0.275862;100:3:0.298246:0.482759;200:3:0.156069:0.296296, , 100:3:0.165605:0.24031;100:3:0.211957:0.357143;600:3:0.107623:0.181818, 600:3:0.20339:0.20339
CCNA_00729, 1060.0, , , , , 
CCNA_00730, 657.0, , , , , 
CCNA_00731, 1504.0, , , , , 
CCNA_00732, 794.0, , , , , 
CCNA_00733, 750.7, , , , , 
CCNA_00734, 727.3, , , , 500:1:0.0449438:0.125, 
CCNA_00735, 524.7, 400:1:0.037037:0.192308;400:1:0.0517241:0.178571;600:1:0.0163934:0.142857, , , , 400:3:0.169811:0.25
CCNA_00736, 476.0, , , , , 
CCNA_00737, 2295.3, , , , , 
CCNA_00738, 898.0, , , , , 
CCNA_00740, 700.3, 400:3:0.161017:0.272727;400:1:0.0619469:0.153846;300:1:0.0707965:0.2;600:1:0.0413223:0.166667, 600:1:0.0444444:0.192308, , 400:3:0.214953:0.255814;500:3:0.121739:0.208333, 
CCNA_00741, 370.3, , , , , 
CCNA_00742, 743.3, , , , , 
CCNA_00743, 453.3, , , , , 
CCNA_00744, 323.0, , , 100:1:0.046875:0.333333;600:1:0:0.285714;400:1:0.0212766:0.153846, , 
CCNA_00745, 523.7, , , , 300:1:0:0.121212, 
CCNA_00746, 625.0, , , , , 
CCNA_00747, 1123.3, , 300:1:0:0.293478, , , 
CCNA_00748, 336.7, , 700:3:0.0630631:0.161616;600:3:0.752577:0.752577, , , 
CCNA_00749, 1402.3, , , , , 
CCNA_00750, 865.0, 600:1:0.015873:0.111111, , , , 
CCNA_00751, 1014.3, , 100:3:0.0883978:0.229299, , 300:1:0.0789474:0.16, 
CCNA_00752, 758.7, , , , , 
CCNA_00753, 856.3, , , , , 
CCNA_00754, 600.0, , , , , 400:1:0.103448:0.237288
CCNA_00755, 325.7, , , , , 
CCNA_00756, 203.3, , , , , 
CCNA_00757, 890.3, , , , , 
CCNA_00758, 448.3, , , , , 
CCNA_00759, 1967.0, , , , 300:1:0.0647482:0.209524, 
CCNA_00760, 1287.0, , 700:3:0.0592593:0.132353, , 700:3:0.0588235:0.142857;700:3:0.045977:0.190476;700:3:0.08:0.142857, 
CCNA_00761, 162.0, , , , , 
CCNA_00762, 259.3, , , , , 
CCNA_00763, 694.7, , , , , 
CCNA_00764, 654.3, , , , , 
CCNA_00765, 320.0, , , , , 
CCNA_00766, 463.7, 300:1:0.08:0.181818, 300:3:0.135338:0.6;400:1:0.0437956:0.135135;500:1:0.0661765:0.210526;400:1:0.0220588:0.131579;300:3:0.0808824:0.263158;400:3:0.118519:0.179487;300:3:0.122302:0.269231;400:1:0.0714286:0.181818;600:3:0.0935252:0.178571;400:3:0.1:0.191489;600:3:0.0769231:0.142857, 300:3:0.195402:0.25, 400:3:0.117647:0.192771;400:1:0.0643275:0.180328;400:1:0.0697674:0.186813;400:1:0.0409357:0.206897;700:1:0.0231214:0.166667, 100:3:0.304348:0.304348;700:3:0.148148:0.148148
